O*NET-SOC Code,Title,Conflict Situations,Contact With Others,Coordinate or Lead Others in Accomplishing Work Activities,Deal With External Customers or the Public in General,"Dealing With Unpleasant, Angry, or Discourteous People",Dealing with Violent or Physically Aggressive People,Face-to-Face Discussions with Individuals and Within Teams,Public Speaking,Telephone Conversations,Written Letters and Memos,Coordination Combined,Assisting and Caring for Others Combined,Developing and Building Teams Combined,Management of Personnel Resources Combined,"Guiding, Directing, and Motivating Subordinates Combined",Social Perceptiveness Combined,"Communicating with Supervisors, Peers, or Subordinates Combined",Speaking Combined,Selling or Influencing Others Combined,Establishing and Maintaining Interpersonal Relationships Combined,Oral Comprehension Combined,Interpreting the Meaning of Information for Others Combined,Oral Expression Combined,Instructing Combined,Providing Consultation and Advice to Others Combined,Resolving Conflicts and Negotiating with Others Combined,Performing for or Working Directly with the Public Combined,Staffing Organizational Units Combined,Coaching and Developing Others Combined,Training and Teaching Others Combined,Speech Clarity Combined,Speech Recognition Combined,Service Orientation Combined,Active Listening Combined,Coordinating the Work and Activities of Others Combined,Negotiation Combined,Persuasion Combined,Communicating with People Outside the Organization Combined,Work With or Contribute to a Work Group or Team
19-3039.02,Neuropsychologists,2.76,3.92,2.6,3.44,2.84,2.04,4.48,2.28,4.32,3.92,2.086428571428572,3.474057142857144,1.6640285714285716,1.7734857142857143,1.9346285714285716,3.1750857142857143,2.818514285714285,3.205357142857143,1.2162285714285714,3.3990857142857145,3.69,3.725942857142857,3.625,2.3192,2.9789714285714286,2.020342857142857,2.4105142857142856,1.4464285714285716,2.235657142857143,3.020571428571429,2.877142857142857,2.765714285714286,2.4971428571428573,3.31,1.8976,1.822857142857143,2.125,3.136685714285714,3.2
19-3039.03,Clinical Neuropsychologists,2.54,4.29,2.75,4.21,2.92,2.04,4.91,2.33,4.13,4.3,2.4285714285714284,3.589257142857143,1.8121142857142856,1.8125,2.441628571428572,3.1750857142857143,3.4863000000000004,2.7142857142857144,1.2509714285714286,3.469257142857143,3.6142857142857134,4.313542857142858,3.375,2.3192,3.4157714285714285,2.0612000000000004,2.5603571428571428,1.4528857142857143,2.5695428571428574,3.5588285714285712,2.571428571428571,2.748571428571428,2.571428571428571,3.172857142857143,1.9052285714285715,2.0,2.3192,3.359385714285714,3.65
19-3041.00,Sociologists,2.89,3.65,3.16,2.65,2.74,1.65,4.5,3.75,3.74,3.68,1.9449142857142856,1.5592857142857142,1.9117857142857144,1.8057142857142856,2.1567857142857143,2.8020571428571426,3.2335714285714285,3.0592,1.4373285714285715,3.1542857142857144,3.321428571428572,4.206785714285715,3.321428571428572,2.4035714285714285,2.388285714285714,1.981857142857143,2.2358571428571423,1.585,2.4625000000000004,3.6399999999999992,2.954285714285714,2.4522285714285714,1.8571428571428568,3.0592,2.5442857142857145,1.7200000000000002,1.8057142857142856,3.278571428571428,3.42
19-3051.00,Urban and Regional Planners,3.17,4.04,3.83,4.28,3.0,1.46,4.88,3.28,4.76,4.16,2.205357142857143,1.3584,3.037857142857143,1.8914285714285717,2.508571428571429,2.4035714285714285,3.7243428571428576,2.894285714285714,2.0957714285714286,3.7552,3.005714285714286,3.1741714285714284,3.0592,1.822857142857143,2.7700571428571426,3.6660571428571433,3.2957714285714284,2.176,2.248,2.0416,2.7142857142857144,2.596342857142857,1.9642857142857144,2.9522285714285714,3.2352000000000003,2.1492,2.1357142857142857,4.065142857142857,4.44
19-3091.00,Anthropologists and Archeologists,2.55,4.0,3.05,3.15,2.53,1.5,4.29,3.5,3.76,3.35,1.9842857142857144,1.3857142857142857,2.017857142857143,1.8571428571428568,2.305357142857143,2.023657142857143,3.1132142857142857,3.205357142857143,1.4375,3.8475,3.321428571428572,3.725,3.4722285714285714,2.1635714285714283,2.5267857142857144,2.235,2.357142857142857,1.71,2.661785714285714,3.507142857142857,2.821428571428571,2.4732142857142856,1.595,2.9522285714285714,2.3975,1.6364285714285711,1.8057142857142856,3.4442857142857144,3.44
19-3092.00,Geographers,2.4,3.4,3.05,3.1,2.2,1.15,4.3,3.0,3.9,3.25,1.8571428571428568,1.36,1.7965000000000002,1.5357142857142858,1.664285714285714,1.8571428571428568,3.322857142857143,2.877142857142857,1.2578571428571428,2.8857142857142857,3.0357142857142856,3.3314285714285714,3.142857142857143,2.06,2.197857142857143,1.837857142857143,2.482,1.3449999999999998,1.9642857142857144,2.730114285714286,2.7207142857142856,2.4732142857142856,1.822857142857143,2.6185714285714288,2.1142857142857143,1.6875,1.6364285714285711,2.6075714285714287,3.75
19-3093.00,Historians,2.95,4.04,3.77,4.2,2.63,1.16,4.39,2.64,3.46,2.91,1.8571428571428568,1.1661,1.6251142857142855,1.5357142857142858,1.2751571428571429,1.9449142857142856,2.673357142857143,2.765714285714286,1.5053714285714286,2.8711,3.0357142857142856,2.5633428571428576,3.091428571428572,1.9842857142857144,1.8027,1.6711714285714283,1.8652,1.1617428571428572,1.3828,1.5244,2.4732142857142856,2.2071428571428573,1.4435714285714285,2.7142857142857144,1.862228571428572,1.51,1.7200000000000002,3.028342857142857,4.4
19-3094.00,Political Scientists,2.5,3.92,2.83,2.62,2.72,1.19,4.5,4.19,3.72,3.6,1.8571428571428568,1.4975714285714286,1.6512,1.32,1.988342857142857,2.4732142857142856,3.4157714285714285,3.117142857142857,1.3328,2.6884,3.1750857142857143,3.801657142857143,3.1750857142857143,2.25,2.6763142857142856,1.7671428571428571,1.6921428571428572,1.5342142857142858,2.517942857142857,3.9082857142857135,3.091428571428572,2.596342857142857,1.822857142857143,3.0592,1.9378285714285712,1.75,1.8057142857142856,3.2230000000000003,3.08
19-3099.01,Transportation Planners,2.75,3.95,3.75,3.8,2.32,1.22,4.78,2.75,4.74,3.63,2.4035714285714285,1.5142857142857142,2.7875,1.6875,2.5892857142857144,1.8571428571428568,3.367857142857143,2.765714285714286,2.4457142857142857,3.4835714285714285,2.765714285714286,3.464642857142857,2.765714285714286,1.7734857142857143,3.1,2.935,2.371428571428571,2.3577142857142857,2.608357142857143,2.314285714285714,2.524285714285714,2.3857142857142857,1.8571428571428568,2.765714285714286,2.760357142857143,1.8571428571428568,1.9657142857142855,3.632142857142856,4.5
19-4012.00,Agricultural Technicians,2.55,3.95,3.8,2.86,2.26,1.08,4.6,1.81,3.55,2.22,1.8571428571428568,1.5029714285714286,1.3424285714285715,1.75,1.624142857142857,1.7734857142857143,2.488,1.8571428571428568,1.1373142857142855,2.460714285714286,2.571428571428571,1.6005571428571428,2.571428571428571,1.8571428571428568,1.64,1.5128999999999997,1.5032,1.179657142857143,1.4042285714285714,1.6994285714285713,1.8571428571428568,1.8571428571428568,1.6364285714285711,2.044642857142857,1.6301285714285711,1.51,1.5357142857142858,1.7942857142857145,3.83
19-4012.01,Precision Agriculture Technicians,2.7,4.35,3.35,4.09,2.39,1.22,4.48,2.43,4.86,3.05,1.8571428571428568,1.8895142857142857,1.9703,1.3785714285714286,1.886242857142857,1.75,2.7835,2.375,2.578642857142857,2.788828571428572,2.645714285714285,2.4756428571428573,2.645714285714285,1.7200000000000002,2.636842857142857,2.0121571428571428,2.0659,1.3519142857142856,2.2049714285714286,2.352057142857143,1.9842857142857144,1.8571428571428568,1.78,2.524285714285714,1.8757857142857144,1.6063428571428573,1.75,2.8732571428571427,4.14
19-4013.00,Food Science Technicians,2.46,4.56,3.65,1.79,2.02,1.0,4.93,2.0,4.04,3.34,1.9449142857142856,1.9267714285714288,1.8712857142857144,1.6063428571428573,2.0360285714285715,1.7734857142857143,2.9154,2.2071428571428573,1.375142857142857,2.104385714285714,2.6185714285714288,1.6549285714285715,2.571428571428571,1.8571428571428568,1.6891142857142856,1.8558714285714288,1.2756,1.3814714285714285,2.4472,2.8244285714285717,1.9642857142857144,1.9642857142857144,1.3785714285714286,2.1142857142857143,2.326,1.2857142857142856,1.25,1.4554,4.58
19-4021.00,Biological Technicians,1.92,4.15,3.09,1.91,1.58,1.09,4.82,2.3,3.0,3.03,1.655,1.1562142857142856,1.3002571428571428,1.3392000000000002,1.2218714285714285,1.6875,2.664542857142857,2.205357142857143,1.0092285714285714,2.1875285714285715,2.9008000000000003,1.974885714285714,2.571428571428571,1.4928571428571429,1.3520285714285714,1.2793857142857143,1.5635,1.0331142857142857,1.2392,1.923142857142857,2.1142857142857143,2.1607142857142856,1.3785714285714286,2.4732142857142856,1.5464571428571428,1.1734857142857142,1.302857142857143,1.5282142857142855,3.94
19-4031.00,Chemical Technicians,2.46,3.9,3.65,2.64,2.71,1.29,4.99,1.86,3.33,2.88,1.8571428571428568,1.5302857142857142,1.557514285714286,1.5357142857142858,1.3206285714285717,1.7734857142857143,3.052,2.1492,1.1338857142857144,1.931914285714286,2.6185714285714288,1.7967,2.542057142857143,1.8914285714285717,1.8602,1.296957142857143,1.1071857142857142,1.2142857142857144,1.5259428571428573,2.167714285714286,2.0608,1.9642857142857144,1.6875,2.596342857142857,2.0075000000000003,1.6063428571428573,1.5207142857142857,1.5051428571428571,4.57
19-4042.00,"Environmental Science and Protection Technicians, Including Health",3.0,3.91,3.27,3.82,2.64,1.41,4.36,2.45,4.64,3.95,1.8571428571428568,1.3566571428571428,1.999,1.5914285714285714,1.7435999999999998,1.8914285714285717,2.9175000000000004,2.645714285714285,1.5206857142857144,2.951714285714286,2.765714285714286,2.2359857142857145,2.765714285714286,1.837942857142857,2.1977857142857142,2.235785714285714,2.2627714285714284,1.4602,2.1714285714285717,2.1403142857142856,2.1677714285714287,2.1142857142857143,1.8571428571428568,2.645714285714285,2.1800571428571427,1.7200000000000002,1.8057142857142856,2.4823000000000004,3.82
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",2.41,3.59,3.2,2.73,2.3,1.4,4.49,1.8,4.27,3.21,1.8571428571428568,1.2405142857142857,1.3733142857142857,1.51,1.3159,1.7036571428571428,2.600071428571429,1.9285714285714288,1.243142857142857,2.272857142857143,2.6185714285714288,1.9529714285714288,2.3192,1.6063428571428573,1.5614285714285714,1.2729142857142857,1.2185,1.0779857142857143,1.632,1.5668571428571427,1.9642857142857144,1.9842857142857144,1.5357142857142858,2.06,1.5986,1.4691999999999998,1.6942857142857144,1.7425142857142857,4.0
19-4051.00,Nuclear Technicians,3.22,4.33,4.03,1.74,2.62,1.22,5.0,2.56,4.77,2.95,1.9449142857142856,1.3430285714285717,1.6214285714285717,1.5165142857142857,1.512457142857143,1.9285714285714288,3.31,2.125,1.0520714285714283,2.017085714285715,2.748571428571428,1.8691428571428568,2.4971428571428573,1.8914285714285717,1.5530714285714289,1.3834285714285717,1.1368,1.1151428571428572,1.9741,2.5483571428571428,2.105,2.105,1.6875,2.4035714285714285,1.9314285714285715,1.6063428571428573,1.7734857142857143,1.585714285714286,4.83
19-4051.02,Nuclear Monitoring Technicians,3.05,4.4,4.14,2.76,2.8,1.27,4.98,2.87,4.84,3.3,1.8571428571428568,1.9715,1.9446571428571429,1.6875,1.5451,1.822857142857143,3.363314285714285,2.2071428571428573,1.3291428571428572,2.465457142857143,2.7142857142857144,2.3482857142857143,2.7142857142857144,1.9642857142857144,2.038,1.7280285714285717,1.1956285714285717,1.0805714285714283,2.2214285714285715,1.987457142857143,2.1142857142857143,1.9842857142857144,1.7385714285714284,2.596342857142857,2.3124,1.6875,1.7385714285714284,1.7488,4.61
19-4061.00,Social Science Research Assistants,1.82,3.67,3.08,2.66,1.93,1.14,4.28,1.85,3.36,2.98,1.8057142857142856,1.2403,1.5828571428571427,1.4691999999999998,1.512142857142857,1.7734857142857143,3.3060571428571426,2.275,1.3759142857142856,2.4373428571428573,2.765714285714286,2.7875714285714284,2.821428571428571,1.6665142857142858,1.784157142857143,1.468,1.6422,1.2900142857142858,1.6216,2.0863,2.125,1.9085714285714288,1.4928571428571429,2.6185714285714288,1.9793714285714288,1.4691999999999998,1.5357142857142858,2.3959,4.15
19-4071.00,Forest and Conservation Technicians,3.04,4.41,3.91,3.83,3.09,1.54,4.98,2.76,4.56,3.66,1.9842857142857144,1.9927857142857144,2.4763,1.837942857142857,2.317571428571428,1.9449142857142856,3.096742857142857,2.125,1.4821428571428572,3.2815000000000003,2.524285714285714,2.146742857142857,2.524285714285714,1.9085714285714288,2.3344571428571426,2.6247142857142856,2.325,1.9044,2.4115714285714285,2.486928571428571,1.9842857142857144,1.9842857142857144,1.822857142857143,2.4732142857142856,3.010228571428572,1.4249999999999998,1.837942857142857,2.7081142857142857,4.87
19-4092.00,Forensic Science Technicians,3.14,4.2,3.78,4.33,3.17,2.62,4.79,3.2,4.21,3.95,1.9449142857142856,1.854,1.697142857142857,1.6942857142857144,1.408,2.044642857142857,2.9890000000000003,2.765714285714286,1.0658,2.763,3.0357142857142856,2.687542857142857,2.98,1.845,1.7921285714285715,1.573257142857143,2.662857142857143,1.1733714285714285,2.005428571428572,1.878542857142857,2.524285714285714,2.422142857142857,1.8571428571428568,2.765714285714286,1.7367142857142857,1.4435714285714285,1.6875,2.8392,4.11
19-4099.01,Quality Control Analysts,2.68,3.98,3.0,2.16,2.52,1.32,4.48,2.1,3.34,2.31,1.6875,1.2418428571428572,1.206357142857143,1.2514285714285711,1.1669285714285715,1.8571428571428568,2.465714285714286,2.096342857142857,1.0276571428571428,1.6494428571428572,2.645714285714285,1.88,2.571428571428571,1.6942857142857144,1.3276,1.3364571428571428,1.0092857142857143,1.0824,1.4435714285714285,1.9339428571428567,1.9085714285714288,1.9449142857142856,1.7200000000000002,2.275,1.4031,1.5165142857142857,1.4464285714285716,1.0904,3.72
19-4099.03,Remote Sensing Technicians,2.8,4.04,3.34,2.56,2.22,1.0,4.51,1.24,3.8,3.18,2.023657142857143,1.1550571428571428,1.7032142857142856,1.5785714285714287,1.7358571428571428,1.7385714285714284,2.9694285714285718,2.2928571428571427,1.496414285714286,2.635628571428572,2.684285714285714,2.2903,2.684285714285714,1.7521428571428572,2.009114285714286,1.6700714285714289,1.2517428571428573,1.324971428571429,1.7239428571428572,2.1432571428571427,2.071428571428572,2.02,1.5614285714285714,2.275,2.1833714285714283,1.5357142857142858,1.6171428571428572,2.5722142857142853,4.14
19-5011.00,Occupational Health and Safety Specialists,3.04,4.26,3.87,3.13,2.7,1.65,4.59,2.91,4.61,3.78,1.8914285714285717,2.3685,2.527428571428572,1.6428571428571428,2.416714285714286,2.4732142857142856,3.323,2.7142857142857144,2.6272,3.2759571428571426,2.765714285714286,2.8231,2.928571428571429,2.086428571428572,3.3519714285714284,2.696,1.6807999999999998,1.6394,2.839714285714286,3.1206,2.4732142857142856,2.422142857142857,1.8571428571428568,2.7142857142857144,2.7764571428571427,1.7734857142857143,2.096342857142857,2.9874285714285715,4.17
19-5012.00,Occupational Health and Safety Technicians,3.05,4.43,3.7,3.62,2.7,1.52,4.63,3.0,4.8,3.5,1.8571428571428568,2.454528571428572,2.6056857142857144,1.4906285714285716,2.427957142857143,1.9449142857142856,3.7948,2.5428571428571427,2.3712142857142857,3.144314285714286,2.645714285714285,2.5377142857142854,2.645714285714285,1.8571428571428568,3.063342857142857,2.8739285714285714,1.6230714285714285,1.7987,2.6768,3.2032,2.25,2.02,1.8571428571428568,2.7142857142857144,2.4912,1.9085714285714288,1.9449142857142856,2.6448,4.35
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,3.6,4.93,3.92,4.1,3.94,3.4,4.81,3.47,4.92,3.82,2.3857142857142857,3.4566,2.5562857142857145,1.8571428571428568,1.73,3.2285714285714286,2.571142857142857,2.9732142857142856,2.129371428571429,3.1305285714285715,2.98,2.0182857142857147,3.117142857142857,2.105,2.744,3.2218,2.8020571428571426,1.4789285714285714,2.5048000000000004,2.2912428571428576,2.782857142857143,2.645714285714285,2.645714285714285,3.0335714285714284,2.525,2.044642857142857,2.5428571428571427,2.950171428571429,4.68
21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",4.11,4.87,4.6,4.09,3.76,2.03,4.98,2.69,4.95,3.23,2.4035714285714285,2.655742857142857,2.0520571428571426,1.8057142857142856,1.7425142857142857,3.1750857142857143,3.775,2.782857142857143,1.5337857142857143,3.9786,3.0892857142857144,2.617142857142857,3.0335714285714284,2.354914285714286,3.404628571428572,2.616914285714286,2.837214285714286,1.2148714285714286,2.564985714285714,2.2800571428571432,2.571428571428571,2.31,2.7142857142857144,2.989371428571429,2.0379571428571426,2.0608,2.4035714285714285,3.096371428571429,4.85
21-1013.00,Marriage and Family Therapists,3.65,4.66,3.04,3.68,3.75,2.72,4.96,1.71,4.46,3.11,2.25,3.9468,1.5905714285714283,1.8571428571428568,1.2863571428571428,3.7764285714285712,3.214771428571429,2.9732142857142856,1.389571428571429,3.3944000000000005,3.0892857142857144,2.240942857142857,3.265714285714286,2.2928571428571427,2.1750857142857143,3.182771428571429,2.424314285714286,1.1542857142857144,2.678857142857143,1.8354142857142857,2.765714285714286,2.7142857142857144,2.821428571428571,3.7714285714285714,1.7431428571428569,2.4035714285714285,2.4035714285714285,2.6840714285714284,3.55
21-1014.00,Mental Health Counselors,3.79,4.79,2.82,3.82,3.64,2.64,4.88,2.46,4.56,3.93,2.0,4.269971428571428,1.5175,1.75,1.6233,4.285714285714286,3.1800571428571427,2.9732142857142856,1.2766714285714285,4.0264,3.7714285714285714,2.9059857142857144,3.585714285714286,1.8914285714285717,3.1096,3.154057142857143,3.335028571428571,1.2471142857142858,3.172857142857143,2.4256,3.0592,3.005714285714286,2.645714285714285,3.857142857142857,1.6138,2.071428571428571,2.4522285714285714,3.0085714285714285,3.11
21-1015.00,Rehabilitation Counselors,3.2,4.56,3.93,4.24,3.23,2.18,4.79,2.52,4.78,3.87,2.4035714285714285,2.450285714285714,2.1819571428571427,1.75,2.2005,3.091428571428572,3.465,2.7142857142857144,1.7164,3.4276571428571434,2.765714285714286,2.103357142857143,2.765714285714286,1.9085714285714288,2.2857142857142856,2.5871,2.3345714285714285,1.5999714285714286,2.525614285714286,2.3405714285714287,2.662857142857143,2.524285714285714,2.7142857142857144,2.765714285714286,2.229014285714286,1.8914285714285717,2.1357142857142857,3.0916,4.37
21-1021.00,"Child, Family, and School Social Workers",4.53,4.95,3.97,4.27,4.48,3.32,4.95,2.87,4.85,3.98,2.524285714285714,3.608971428571429,2.618328571428572,1.8057142857142856,1.4539285714285712,3.0592,3.6005714285714285,3.06,2.530828571428572,3.9468,2.989371428571429,2.3181714285714285,3.130628571428572,1.9842857142857144,1.9005142857142856,3.2441714285714283,3.5063714285714287,1.143,2.5872571428571427,2.4454857142857147,2.662857142857143,2.645714285714285,2.765714285714286,3.632857142857143,2.6165714285714285,2.571428571428571,2.524285714285714,3.2669714285714284,4.77
21-1022.00,Healthcare Social Workers,3.93,4.81,3.74,4.04,3.89,2.56,4.96,2.48,5.0,4.0,2.7142857142857144,4.287714285714285,2.3024,1.9449142857142856,1.9632,3.377142857142857,3.4030857142857145,2.894285714285714,1.5101714285714287,3.9216,3.091428571428572,2.5013428571428573,3.0592,1.8571428571428568,2.583542857142857,3.369,3.010742857142857,1.6774857142857142,2.575542857142857,2.5624,2.7142857142857144,2.7142857142857144,2.9522285714285714,3.0357142857142856,2.44,1.9842857142857144,2.205357142857143,3.2345714285714284,4.73
21-1023.00,Mental Health and Substance Abuse Social Workers,3.52,4.79,3.69,3.93,4.05,2.99,4.97,2.68,4.8,3.23,2.645714285714285,3.7999,1.993,1.8571428571428568,2.232557142857143,3.377142857142857,3.4582,2.782857142857143,1.7082857142857144,3.7156428571428575,3.44,2.605642857142857,3.205357142857143,2.205357142857143,3.018814285714286,2.9626857142857146,1.9315,1.1781,2.725257142857143,2.6958,2.7142857142857144,2.645714285714285,2.6950857142857143,2.782857142857143,1.6706285714285714,2.275,2.571428571428571,3.059285714285714,4.49
21-1091.00,Health Education Specialists,3.51,4.73,3.79,3.91,3.06,1.88,4.88,3.6,4.77,3.46,2.216428571428572,2.9995000000000003,3.2702285714285715,1.8571428571428568,1.963728571428572,2.596342857142857,3.947714285714286,2.894285714285714,2.475357142857143,4.294857142857143,2.765714285714286,3.7606857142857137,3.0335714285714284,2.105,2.6806428571428573,2.844028571428572,3.695,1.3232,2.2288,3.693028571428572,2.662857142857143,2.327857142857143,2.044642857142857,2.782857142857143,2.3354714285714286,1.8914285714285717,1.9842857142857144,3.8219142857142874,4.26
21-1092.00,Probation Officers and Correctional Treatment Specialists,4.47,4.96,3.47,4.65,4.31,3.91,4.71,2.55,4.83,3.91,2.1357142857142857,2.635428571428572,2.1125714285714285,1.4464285714285716,1.8691428571428568,2.877142857142857,3.648800000000001,2.7142857142857144,1.815842857142857,3.3068857142857144,2.645714285714285,2.4190000000000005,2.8363428571428573,1.8571428571428568,2.3588857142857145,2.996,2.626842857142857,1.5587,2.342742857142857,2.2222857142857144,2.375,2.4732142857142856,2.0,2.7142857142857144,2.1517857142857144,1.9449142857142856,2.1357142857142857,2.8774,4.27
