O*NET-SOC Code,Title,Category Flexibility Combined,Mathematical Reasoning Combined,Updating and Using Relevant Knowledge Combined,Selective Attention Combined,Mathematics Combined,Complex Problem Solving Combined,Science Combined,Learning Strategies Combined,Deductive Reasoning Combined,Written Comprehension Combined,Inductive Reasoning Combined,Critical Thinking Combined,Reading Comprehension Combined,Time Management Combined,Active Learning Combined,Visualization Combined,Time Sharing Combined,Information Ordering Combined,Perceptual Speed Combined,Equipment Selection Combined,Flexibility of Closure Combined,"Organizing, Planning, and Prioritizing Work Combined",Speed of Closure Combined,Problem Sensitivity Combined,Memorization Combined,Written Expression Combined,Number Facility Combined,Writing Combined,Scheduling Work and Activities Combined
17-3026.01,Nanotechnology Engineering Technologists and Technicians,2.7678571428571432,2.1492,3.1492857142857145,2.31,2.275,2.354914285714286,2.4971428571428573,1.9657142857142855,2.765714285714286,3.265714285714286,2.596342857142857,2.662857142857143,3.0592,1.7734857142857143,2.275,2.044642857142857,1.6364285714285711,2.8020571428571426,2.105,1.6364285714285711,2.044642857142857,3.0397142857142856,1.8057142857142856,2.765714285714286,1.6875,2.8514285714285714,2.2308,2.6185714285714288,2.627142857142857
17-3027.00,Mechanical Engineering Technologists and Technicians,2.517857142857143,2.19,2.9197857142857147,2.1607142857142856,2.086428571428572,2.31,1.9285714285714288,1.75,2.6185714285714288,2.821428571428571,2.571428571428571,2.524285714285714,2.6696428571428568,1.9449142857142856,1.9842857142857144,2.3192,1.6063428571428573,2.6950857142857143,2.044642857142857,1.6875,2.1492,2.858457142857143,1.6063428571428573,2.571428571428571,1.7200000000000002,2.3192,2.3857142857142857,2.2928571428571427,2.2335142857142856
17-3027.01,Automotive Engineering Technicians,2.19,1.8571428571428568,3.126214285714286,2.044642857142857,2.023657142857143,2.044642857142857,1.6942857142857144,1.5165142857142857,2.5428571428571427,2.645714285714285,2.375,2.2071428571428573,2.4971428571428573,1.7036571428571428,1.8914285714285717,1.9842857142857144,1.6364285714285711,2.25,1.9842857142857144,1.7734857142857143,2.023657142857143,2.5984,1.6364285714285711,2.4732142857142856,1.51,2.1492,1.655,2.044642857142857,2.205857142857143
17-3029.01,Non-Destructive Testing Specialists,1.9842857142857144,1.8571428571428568,3.296785714285714,1.9085714285714288,1.9449142857142856,1.9085714285714288,1.8571428571428568,1.9842857142857144,2.7142857142857144,2.607142857142857,2.6185714285714288,2.2928571428571427,2.596342857142857,1.822857142857143,2.1635714285714283,1.9449142857142856,1.75,2.375,1.9449142857142856,1.5508,2.1635714285714283,2.7104857142857144,1.8914285714285717,2.894285714285714,1.6665142857142858,2.3392857142857144,1.8057142857142856,2.0028571428571427,2.521157142857143
17-3029.08,Photonics Technicians,1.9449142857142856,1.7734857142857143,2.8262285714285715,1.8571428571428568,1.75,1.9842857142857144,1.51,1.7200000000000002,2.0028571428571427,2.3857142857142857,1.9085714285714288,2.2308,2.3392857142857144,1.8571428571428568,2.086428571428572,1.9449142857142856,1.5357142857142858,2.1492,1.9642857142857144,1.75,1.6364285714285711,2.557142857142857,1.655,2.31,1.4249999999999998,2.086428571428572,1.7734857142857143,1.9449142857142856,2.151214285714285
17-3031.00,Surveying and Mapping Technicians,1.9449142857142856,1.7385714285714284,2.6796,1.7036571428571428,2.125,1.9449142857142856,1.077942857142857,1.5892857142857142,2.044642857142857,2.375,2.0608,2.105,2.5428571428571427,1.7734857142857143,1.8914285714285717,1.75,1.5357142857142858,2.125,1.7036571428571428,1.0221428571428572,2.023657142857143,2.491885714285714,1.4542857142857144,2.0028571428571427,1.4691999999999998,2.086428571428572,1.6364285714285711,2.125,1.9108
19-1011.00,Animal Scientists,2.645714285714285,2.086428571428572,3.691828571428571,1.9085714285714288,2.3192,2.765714285714286,2.7142857142857144,2.044642857142857,2.877142857142857,3.142857142857143,3.0357142857142856,2.821428571428571,3.1750857142857143,2.044642857142857,2.645714285714285,1.75,1.6364285714285711,2.645714285714285,1.822857142857143,1.0042857142857142,1.8571428571428568,3.2407000000000004,1.4464285714285716,2.877142857142857,1.7200000000000002,3.091428571428572,2.1635714285714283,2.821428571428571,2.6905
19-1012.00,Food Scientists and Technologists,2.765714285714286,2.1635714285714283,3.0271428571428576,1.8571428571428568,2.06,2.596342857142857,2.596342857142857,1.9657142857142855,2.877142857142857,3.0357142857142856,2.821428571428571,2.928571428571429,2.98,2.06,2.765714285714286,1.6364285714285711,1.5785714285714287,2.765714285714286,1.9449142857142856,1.1408,2.2308,3.388128571428572,1.8914285714285717,3.117142857142857,1.6875,2.821428571428571,2.19,2.6950857142857143,2.2517428571428573
19-1013.00,Soil and Plant Scientists,2.765714285714286,2.096342857142857,3.625942857142857,1.8571428571428568,2.2471428571428573,2.748571428571428,3.091428571428572,2.2471428571428573,3.091428571428572,3.1942857142857144,3.142857142857143,2.877142857142857,3.142857142857143,1.7734857142857143,2.928571428571429,1.7734857142857143,1.6875,2.765714285714286,1.8571428571428568,1.0,2.19,3.3485714285714288,1.8057142857142856,2.8020571428571426,1.7734857142857143,3.0357142857142856,1.9449142857142856,2.8020571428571426,2.950942857142857
19-1021.00,Biochemists and Biophysicists,3.1942857142857144,3.0357142857142856,4.4660714285714285,1.8571428571428568,2.954285714285714,2.894285714285714,3.742857142857143,2.877142857142857,3.142857142857143,3.4375,3.4375,3.377142857142857,3.535,1.94,3.34,2.086428571428572,1.3571428571428572,2.821428571428571,1.9449142857142856,1.4249999999999998,2.4522285714285714,3.347142857142857,1.8914285714285717,2.9008000000000003,1.8914285714285717,3.497857142857143,2.4714285714285715,3.377142857142857,2.6757142857142853
19-1022.00,Microbiologists,3.0357142857142856,2.042057142857143,3.204071428571429,2.2928571428571427,2.1750857142857143,2.4971428571428573,3.585714285714286,2.4035714285714285,3.142857142857143,3.321428571428572,3.282057142857143,2.98,3.282057142857143,2.1085714285714285,2.8514285714285714,1.9657142857142855,1.5207142857142857,2.6950857142857143,1.9657142857142855,1.0942857142857143,2.571428571428571,3.330214285714286,1.722057142857143,3.142857142857143,1.6875,3.2285714285714286,2.007142857142857,3.091428571428572,2.7728
19-1023.00,Zoologists and Wildlife Biologists,2.3857142857142857,1.8571428571428568,3.096742857142857,2.044642857142857,1.8914285714285717,2.662857142857143,2.596342857142857,1.8914285714285717,2.7142857142857144,3.142857142857143,2.7142857142857144,2.7142857142857144,3.0357142857142856,2.275,2.4035714285714285,1.7734857142857143,1.8571428571428568,2.524285714285714,1.7857142857142856,1.0,2.023657142857143,3.448771428571429,1.4910714285714284,2.524285714285714,1.3785714285714286,3.142857142857143,1.8914285714285717,2.6950857142857143,2.917642857142857
19-1029.01,Bioinformatics Scientists,2.6185714285714288,2.8020571428571426,4.086157142857143,2.2308,2.4714285714285715,2.821428571428571,2.6185714285714288,2.0342857142857143,3.0357142857142856,3.265714285714286,2.98,2.9522285714285714,3.1750857142857143,2.105,2.5907142857142857,1.94,1.655,2.821428571428571,2.06,1.0442857142857145,2.2308,3.3359999999999994,1.9077714285714285,2.98,1.9842857142857144,3.265714285714286,2.5907142857142857,2.954285714285714,2.5586714285714285
19-1029.02,Molecular and Cellular Biologists,3.0357142857142856,2.8514285714285714,3.856,2.044642857142857,2.7207142857142856,2.765714285714286,3.678571428571429,2.8514285714285714,3.142857142857143,3.844285714285714,3.3979428571428576,3.1750857142857143,3.713657142857143,2.1750857142857143,2.9008000000000003,1.8057142857142856,1.5785714285714287,2.8514285714285714,1.8571428571428568,1.1885714285714286,2.205357142857143,3.3012,1.9285714285714288,2.98,1.6364285714285711,3.3979428571428576,2.4714285714285715,3.321428571428572,2.5762285714285715
19-1029.03,Geneticists,2.765714285714286,2.645714285714285,3.997028571428571,1.822857142857143,2.645714285714285,2.7142857142857144,2.9522285714285714,2.596342857142857,3.0357142857142856,3.742857142857143,3.265714285714286,2.877142857142857,3.321428571428572,2.0,2.765714285714286,1.7734857142857143,1.5614285714285714,2.645714285714285,1.7734857142857143,1.0020571428571428,2.25,3.4557714285714285,1.7385714285714284,3.0357142857142856,1.6063428571428573,3.414285714285714,2.4732142857142856,3.091428571428572,2.2445714285714287
19-1029.04,Biologists,3.142857142857143,2.748571428571428,4.007714285714286,1.8571428571428568,2.748571428571428,2.571428571428571,3.585714285714286,2.1357142857142857,3.0077714285714285,3.282057142857143,3.2285714285714286,3.091428571428572,3.282057142857143,2.0342857142857143,2.954285714285714,1.8571428571428568,1.5300000000000002,2.7142857142857144,1.8571428571428568,1.0,2.2857142857142856,3.762085714285714,1.8057142857142856,2.6950857142857143,1.75,3.2285714285714286,1.9842857142857144,3.2285714285714286,2.8795714285714284
19-1031.00,Conservation Scientists,2.2308,2.0028571428571427,3.0411428571428574,1.7385714285714284,1.9449142857142856,2.4035714285714285,2.25,1.7734857142857143,2.524285714285714,2.928571428571429,2.2928571428571427,2.3392857142857144,2.596342857142857,2.044642857142857,2.086428571428572,1.8057142857142856,1.6364285714285711,2.4732142857142856,1.7485714285714289,1.0271428571428571,2.19,3.1888,1.7521428571428572,2.422142857142857,1.6364285714285711,2.542057142857143,2.0028571428571427,2.3857142857142857,2.769257142857142
19-1031.02,Range Managers,2.1635714285714283,1.8914285714285717,3.4124,1.822857142857143,1.8728571428571428,2.542057142857143,1.9077714285714285,1.75,2.6185714285714288,2.765714285714286,2.6185714285714288,2.571428571428571,2.6950857142857143,1.8571428571428568,2.1635714285714283,1.8057142857142856,1.4179428571428572,2.1492,1.5207142857142857,1.0336571428571428,1.8571428571428568,3.157142857142857,1.32,2.6950857142857143,1.3571428571428572,2.6950857142857143,1.837942857142857,2.2857142857142856,2.597028571428572
19-1031.03,Park Naturalists,1.9449142857142856,1.32,2.8893142857142857,1.8571428571428568,1.22,1.9842857142857144,1.3706285714285715,2.086428571428572,2.265085714285714,2.6185714285714288,2.0608,2.4522285714285714,2.6950857142857143,1.822857142857143,2.044642857142857,1.8057142857142856,1.8057142857142856,2.105,1.8571428571428568,1.0089285714285714,1.8571428571428568,3.1286857142857145,1.5508,2.2071428571428573,1.6875,2.6185714285714288,1.3785714285714286,2.571428571428571,2.894428571428572
19-1032.00,Foresters,2.645714285714285,1.8728571428571428,2.6341428571428573,1.822857142857143,1.9722285714285717,2.6950857142857143,1.75,1.7734857142857143,2.645714285714285,2.6950857142857143,2.645714285714285,2.645714285714285,2.645714285714285,2.3392857142857144,2.1750857142857143,1.9842857142857144,1.8057142857142856,2.645714285714285,1.7385714285714284,1.2592,2.3192,3.2742571428571425,1.6665142857142858,2.571428571428571,1.5892857142857142,2.571428571428571,1.837942857142857,2.6185714285714288,3.110357142857143
19-1041.00,Epidemiologists,2.928571428571429,2.4971428571428573,4.050928571428572,1.9085714285714288,2.6185714285714288,3.0892857142857144,3.2285714285714286,2.3857142857142857,3.2285714285714286,3.535,3.414285714285714,3.145,3.377142857142857,2.205357142857143,3.0357142857142856,1.8914285714285717,1.625,2.6185714285714288,1.8571428571428568,1.0042857142857142,2.4035714285714285,3.434285714285714,1.9285714285714288,3.205357142857143,1.7734857142857143,3.321428571428572,2.275,3.0592,2.6535714285714285
19-1042.00,"Medical Scientists, Except Epidemiologists",2.821428571428571,2.36,4.1401714285714295,1.9449142857142856,2.542057142857143,2.9008000000000003,3.2285714285714286,2.3192,3.091428571428572,3.1942857142857144,3.34,3.0357142857142856,3.25,2.096342857142857,3.2285714285714286,1.6171428571428572,1.7734857142857143,2.821428571428571,1.8571428571428568,1.0664285714285715,2.205357142857143,3.3781428571428567,1.8571428571428568,3.057142857142857,1.8571428571428568,3.2285714285714286,2.1357142857142857,3.265714285714286,2.544828571428571
19-2011.00,Astronomers,2.542057142857143,3.091428571428572,4.080400000000001,2.2071428571428573,3.2285714285714286,2.4285714285714284,3.377142857142857,2.571428571428571,3.117142857142857,3.2285714285714286,3.1750857142857143,2.8363428571428573,3.377142857142857,1.8057142857142856,3.091428571428572,1.837942857142857,1.6063428571428573,2.748571428571428,1.9449142857142856,1.0664285714285715,2.8020571428571426,3.0016,1.6063428571428573,2.4971428571428573,1.7036571428571428,3.2285714285714286,2.877142857142857,3.2285714285714286,2.1775857142857142
19-2012.00,Physicists,3.106514285714286,4.15,3.819914285714286,2.2857142857142856,3.553571428571428,3.0077714285714285,3.9735714285714288,3.057142857142857,3.451428571428571,3.553571428571428,3.451428571428571,3.1750857142857143,3.73,2.096342857142857,3.3571428571428568,2.5907142857142857,1.6665142857142858,3.142857142857143,1.9285714285714288,1.1885714285714286,2.3192,3.020885714285714,2.3192,3.091428571428572,1.9077714285714285,3.408571428571429,3.553571428571428,3.142857142857143,2.411142857142857
19-2021.00,Atmospheric and Space Scientists,2.3192,2.4285714285714284,3.507142857142857,1.7734857142857143,2.36,2.645714285714285,3.091428571428572,2.023657142857143,2.821428571428571,3.2285714285714286,2.894285714285714,2.765714285714286,3.1750857142857143,1.8571428571428568,2.765714285714286,1.5785714285714287,1.6665142857142858,2.571428571428571,1.8057142857142856,1.0,2.3192,2.92,1.7734857142857143,2.645714285714285,1.7734857142857143,2.954285714285714,1.9657142857142855,2.645714285714285,2.3398571428571424
19-2031.00,Chemists,2.8020571428571426,2.6185714285714288,3.418971428571429,1.8571428571428568,2.7678571428571432,2.542057142857143,3.282057142857143,1.8571428571428568,3.091428571428572,3.091428571428572,3.091428571428572,2.821428571428571,3.142857142857143,1.8914285714285717,2.5907142857142857,2.0,1.595,2.748571428571428,1.9085714285714288,1.5357142857142858,2.19,3.0413142857142854,1.6665142857142858,2.6950857142857143,1.7200000000000002,3.091428571428572,2.542057142857143,2.8150000000000004,2.502414285714286
19-2032.00,Materials Scientists,2.8020571428571426,2.2471428571428573,3.5839000000000003,1.8057142857142856,2.3857142857142857,2.765714285714286,3.091428571428572,1.9657142857142855,3.091428571428572,3.091428571428572,3.0357142857142856,2.821428571428571,3.0357142857142856,1.8914285714285717,2.571428571428571,2.0,1.5785714285714287,2.645714285714285,1.8571428571428568,1.0336571428571428,2.1635714285714283,2.7990000000000004,1.5892857142857142,2.7142857142857144,1.5357142857142858,3.091428571428572,2.023657142857143,2.8020571428571426,2.3248
19-2041.00,"Environmental Scientists and Specialists, Including Health",2.645714285714285,2.096342857142857,3.3698571428571427,1.837942857142857,2.3242857142857147,2.7142857142857144,2.928571428571429,2.1635714285714283,2.8363428571428573,3.2285714285714286,2.98,2.748571428571428,3.0357142857142856,2.205357142857143,2.571428571428571,1.5892857142857142,1.6063428571428573,2.645714285714285,1.6665142857142858,1.0,2.275,3.1170714285714283,1.75,3.0592,1.6875,2.928571428571429,2.0342857142857143,2.98,2.6965
19-2041.01,Climate Change Policy Analysts,1.9842857142857144,1.8571428571428568,3.747,1.8571428571428568,1.9285714285714288,2.6185714285714288,1.6364285714285711,1.8914285714285717,2.7142857142857144,3.0335714285714284,2.7142857142857144,2.7142857142857144,2.9732142857142856,2.1492,2.524285714285714,1.6063428571428573,1.6063428571428573,2.3392857142857144,1.3785714285714286,1.0,1.9449142857142856,3.2645285714285714,1.6875,2.571428571428571,1.6364285714285711,2.765714285714286,1.8571428571428568,2.6950857142857143,2.3145714285714285
19-2041.02,Environmental Restoration Planners,2.3192,2.19,3.5926428571428564,1.8057142857142856,2.086428571428572,2.645714285714285,2.3857142857142857,1.9285714285714288,2.748571428571428,2.98,2.821428571428571,2.765714285714286,2.748571428571428,1.9657142857142855,2.4285714285714284,2.023657142857143,1.7200000000000002,2.6185714285714288,1.8057142857142856,1.0271428571428571,1.8914285714285717,3.5073142857142856,1.6942857142857144,2.571428571428571,1.5677714285714286,2.877142857142857,2.044642857142857,2.748571428571428,3.0692142857142857
19-2041.03,Industrial Ecologists,2.3857142857142857,2.4522285714285714,3.3972571428571428,1.7385714285714284,2.36,2.571428571428571,2.542057142857143,2.0,3.117142857142857,2.9171428571428573,3.0592,2.748571428571428,3.117142857142857,1.8914285714285717,2.4971428571428573,1.7200000000000002,1.2857142857142856,2.524285714285714,1.7734857142857143,1.0,2.205357142857143,2.560328571428572,1.75,2.9008000000000003,1.5165142857142857,3.091428571428572,2.071428571428571,2.98,1.8973428571428568
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",2.821428571428571,2.6696428571428568,3.7531142857142856,1.822857142857143,2.4008000000000003,2.6950857142857143,2.98,1.9449142857142856,2.877142857142857,3.2285714285714286,3.005714285714286,2.821428571428571,3.1750857142857143,1.7734857142857143,2.205357142857143,1.9285714285714288,1.3571428571428572,2.6950857142857143,1.8571428571428568,1.12,2.125,3.367728571428572,1.7734857142857143,2.821428571428571,1.4691999999999998,2.877142857142857,2.125,2.9008000000000003,2.4398285714285715
