O*NET-SOC Code,Title,E-Mail,Processing Information Combined,Management of Material Resources Combined,"Estimating the Quantifiable Characteristics of Products, Events, or Information Combined","Inspecting Equipment, Structures, or Materials Combined",Systems Analysis Combined,Monitoring and Controlling Resources Combined,"Monitoring Processes, Materials, or Surroundings Combined",Programming Combined,Operations Analysis Combined,Management of Financial Resources Combined,"Judging the Qualities of Objects, Services, or People Combined",Working with Computers Combined,Evaluating Information to Determine Compliance with Standards Combined,"Identifying Objects, Actions, and Events Combined",Analyzing Data or Information Combined,Monitoring Combined,Quality Control Analysis Combined,Operations Monitoring Combined,Performing Administrative Activities Combined,Documenting/Recording Information Combined,Systems Evaluation Combined,Getting Information Combined
19-1021.00,Biochemists and Biophysicists,4.85,4.409285714285715,1.2857142857142856,3.6399999999999992,3.2285714285714286,2.36,2.458285714285714,3.7996428571428567,1.4910714285714284,2.096342857142857,1.2036571428571428,3.170357142857143,3.4641428571428574,2.5902857142857143,4.194999999999999,4.667857142857143,2.748571428571428,1.9285714285714288,1.6875,2.2696428571428573,3.9196428571428568,2.211428571428572,4.250714285714286
19-1022.00,Microbiologists,5.0,3.4671428571428566,1.3392000000000002,2.4246857142857143,2.346157142857143,2.0342857142857143,2.7094857142857145,3.2866,1.2363428571428572,1.7385714285714284,1.3785714285714286,2.2774857142857146,2.7232,3.0995000000000004,3.202857142857143,3.418857142857143,2.4522285714285714,1.7734857142857143,1.6875,2.172342857142857,3.036742857142857,1.9722285714285717,3.144185714285714
19-1023.00,Zoologists and Wildlife Biologists,4.92,3.127171428571429,1.3571428571428572,2.389742857142857,1.8960142857142857,2.1635714285714283,2.1532857142857145,2.806285714285714,1.1408,1.2142857142857144,1.3785714285714286,2.310828571428571,2.8087857142857144,2.722214285714286,3.1033428571428567,2.9705142857142857,2.275,1.32,1.655,2.2495000000000003,2.4422571428571427,1.8914285714285717,3.276142857142857
19-1029.01,Bioinformatics Scientists,5.0,4.076142857142857,1.32,2.341057142857143,1.7416,2.1635714285714283,2.3329142857142857,2.750714285714286,1.28,1.3785714285714286,1.25,2.507357142857143,4.048557142857144,1.5170714285714286,3.744142857142857,4.0483142857142855,2.4008000000000003,1.3808,1.4464285714285716,1.72,2.6796571428571427,2.205357142857143,3.702857142857143
19-1029.02,Molecular and Cellular Biologists,4.85,3.877828571428571,1.8057142857142856,2.5542857142857143,2.353,2.071428571428571,2.2265,2.872,1.4,1.9842857142857144,1.6063428571428573,2.474285714285714,2.68,2.371428571428571,3.752514285714287,3.670171428571428,2.7207142857142856,1.7734857142857143,1.7734857142857143,2.02,3.405,2.1085714285714285,3.77
19-1029.03,Geneticists,4.96,3.950971428571429,1.3392000000000002,2.4256,1.6329142857142855,2.354914285714286,2.3453714285714287,2.523885714285714,1.1408,1.24,1.3392000000000002,1.845257142857143,2.699657142857143,2.0742857142857143,3.3849142857142853,3.9903999999999993,2.524285714285714,1.6063428571428573,1.6875,2.0304,3.6389714285714287,1.8914285714285717,4.343999999999999
19-1029.04,Biologists,4.97,4.2895,1.2363428571428572,3.7253428571428566,2.343442857142857,1.8571428571428568,2.3801,3.290885714285713,2.071428571428571,1.147857142857143,1.2514285714285711,3.0716428571428573,2.746785714285715,2.5602,3.6682857142857146,3.5327428571428574,2.142857142857143,1.5892857142857142,1.2036571428571428,2.106271428571429,2.8045,1.8571428571428568,3.8864
19-1031.00,Conservation Scientists,4.96,3.237142857142857,1.4928571428571429,2.293142857142857,1.894285714285714,1.9449142857142856,2.1016,2.846714285714285,1.157142857142857,1.4179428571428572,1.3785714285714286,2.388571428571429,2.8914,3.1465428571428573,2.6243,3.565,2.044642857142857,1.289285714285714,1.394285714285714,2.2584285714285715,2.8167142857142853,1.9842857142857144,3.2148
19-1031.02,Range Managers,5.0,2.978714285714286,1.36,2.368057142857143,2.4641285714285712,2.1635714285714283,2.2104285714285714,3.3453,1.0442857142857145,1.837942857142857,1.22,2.0176,2.0491571428571427,3.177142857142857,2.740342857142857,3.0904000000000003,2.5907142857142857,1.4192,1.595,2.442742857142857,2.515185714285714,2.023657142857143,2.9566857142857144
19-1031.03,Park Naturalists,4.89,2.529528571428571,1.3571428571428572,1.7212857142857143,1.6892857142857145,1.5625,2.760228571428572,2.1075142857142857,1.0357142857142856,1.6665142857142858,1.2142857142857144,2.0917714285714286,2.7922857142857147,1.9577714285714287,2.6977857142857147,2.113771428571429,1.9449142857142856,1.2857142857142856,1.394285714285714,2.3587857142857143,2.656028571428571,1.625,2.935
19-1032.00,Foresters,4.79,2.866285714285714,1.872228571428572,2.393714285714286,2.789257142857143,2.4971428571428573,2.5258857142857143,3.2818857142857145,1.0535714285714286,1.7734857142857143,1.6714285714285717,2.7112,2.6477857142857144,3.108728571428572,2.8349714285714285,2.651885714285714,2.571428571428571,1.4821428571428572,1.8571428571428568,3.0481571428571432,3.2311,2.4035714285714285,2.8196571428571438
19-1041.00,Epidemiologists,4.95,4.155514285714286,1.25,2.682514285714286,1.234,2.765714285714286,2.139057142857143,2.3753714285714285,1.0664285714285715,2.0,1.3008,1.7157142857142855,3.2349428571428573,2.3350285714285715,3.2818857142857136,4.769428571428572,2.5907142857142857,1.0442857142857145,1.0442857142857145,2.006028571428572,3.128128571428572,2.765714285714286,3.864342857142857
19-1042.00,"Medical Scientists, Except Epidemiologists",4.94,3.6184857142857134,1.22,2.9695,2.3605428571428573,2.571428571428571,1.430414285714286,2.591685714285714,1.231428571428571,1.9722285714285717,1.1607142857142858,1.8322142857142856,2.8803571428571426,1.923257142857143,3.1753142857142858,3.704885714285714,2.542057142857143,1.4910714285714284,1.655,1.6428571428571428,3.0656714285714286,2.3242857142857147,3.5085571428571423
19-2011.00,Astronomers,4.91,4.285,1.2857142857142856,3.3185714285714285,1.5433714285714286,1.8571428571428568,1.477,1.7020142857142857,1.3571428571428572,1.722057142857143,1.5357142857142858,1.8526,3.7705142857142855,1.7283571428571427,3.4409,4.460885714285714,2.2308,1.1071428571428572,1.2857142857142856,1.5520285714285715,3.104285714285714,1.8571428571428568,4.260971428571429
19-2012.00,Physicists,4.92,3.891185714285714,1.36,3.0465142857142857,1.8434285714285716,2.36,1.9077714285714285,2.7890857142857146,2.3192,2.096342857142857,1.3785714285714286,2.8357142857142854,3.6724,2.4848,3.7401,4.133557142857143,2.2857142857142856,1.7521428571428572,1.4691999999999998,1.5757,3.43,2.3192,3.829042857142858
19-2021.00,Atmospheric and Space Scientists,4.9,3.6464285714285714,1.1339285714285714,2.145428571428571,1.427142857142857,2.096342857142857,1.4557142857142855,2.185,1.25,1.6364285714285711,1.1339285714285714,2.337142857142857,3.788357142857143,2.112857142857143,2.5814285714285714,4.294642857142858,2.06,1.0664285714285715,1.268571428571429,1.6974999999999998,2.5575,1.8057142857142856,3.828571428571428
19-2031.00,Chemists,4.92,2.999542857142857,1.4017857142857142,2.3165714285714287,2.5348571428571427,1.9842857142857144,2.1339,2.736428571428571,1.3008,1.6171428571428572,1.1885714285714286,2.343,2.5872571428571427,2.7910714285714286,3.0064,3.1692,2.3857142857142857,2.086428571428572,1.822857142857143,1.6085714285714283,3.397214285714285,2.023657142857143,2.992857142857143
19-2032.00,Materials Scientists,4.86,3.757114285714286,1.3392000000000002,2.639214285714285,2.965228571428571,1.8914285714285717,1.9360285714285717,3.537428571428572,1.1257142857142857,2.1750857142857143,1.28,2.1607000000000003,2.845642857142857,2.965228571428571,3.3485714285714288,3.621914285714286,2.211428571428572,1.8057142857142856,1.6875,1.5638285714285716,3.0522142857142853,1.9842857142857144,3.646057142857143
19-2041.00,"Environmental Scientists and Specialists, Including Health",4.88,3.4392571428571426,1.3392000000000002,2.406157142857143,2.2932571428571427,2.0342857142857143,1.3993000000000002,3.2390857142857143,1.34,1.6665142857142858,1.36,1.9205714285714288,3.047114285714286,3.7924,3.5555714285714286,3.723128571428571,2.4971428571428573,1.6063428571428573,1.5914285714285714,1.7843,2.981942857142857,2.0,3.802228571428571
19-2041.01,Climate Change Policy Analysts,4.83,3.284342857142857,1.25,2.2276,1.0507428571428572,2.3857142857142857,1.5284285714285717,1.7735571428571428,1.157142857142857,1.3392000000000002,1.25,1.9403428571428571,2.6192,2.2528,2.711142857142857,3.8427571428571423,2.1357142857142857,1.0020571428571428,1.1428571428571428,1.536142857142857,2.103657142857143,2.354914285714286,4.136257142857144
19-2041.02,Environmental Restoration Planners,4.91,3.1736,1.5357142857142858,2.4134,1.9494571428571428,2.4522285714285714,2.4391142857142856,3.265285714285714,1.335714285714286,1.7385714285714284,1.4821428571428572,2.4450285714285718,2.680642857142857,3.0735,3.091728571428572,3.401614285714285,2.524285714285714,1.4691999999999998,1.6364285714285711,2.271514285714286,2.774285714285714,2.3392857142857144,3.672642857142856
19-2041.03,Industrial Ecologists,4.87,3.7798,1.3392000000000002,3.4550714285714283,1.3844285714285711,2.6185714285714288,1.9072857142857145,2.3204857142857143,1.2857142857142856,1.5677714285714286,1.32,2.221157142857143,3.337928571428572,2.3349857142857147,2.236542857142857,4.149428571428572,2.1750857142857143,1.3008,1.1408,1.6601142857142857,2.879928571428572,2.3192,4.055142857142857
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",4.84,3.679714285714286,1.0664285714285715,2.471557142857143,1.5314857142857143,2.125,1.964457142857143,2.825357142857143,1.231428571428571,1.722057142857143,1.12,2.274285714285714,3.0148571428571427,2.4025,3.578457142857143,4.122742857142858,2.023657142857143,1.2857142857142856,1.268571428571429,1.9436571428571423,3.017114285714286,2.086428571428572,3.930914285714286
19-2043.00,Hydrologists,4.96,3.6030571428571423,1.25,2.7764571428571427,1.862242857142857,2.275,1.9778285714285715,3.202857142857143,1.4192,1.5165142857142857,1.1607142857142858,2.2360857142857142,3.314,2.4152,3.4576857142857143,4.274285714285715,2.4285714285714284,1.7200000000000002,1.5508,1.5393142857142856,3.2516285714285718,2.0342857142857143,3.8859999999999992
19-2099.01,Remote Sensing Scientists and Technologists,4.96,3.966285714285714,1.22,3.0742857142857143,1.7262285714285714,2.4522285714285714,1.9545142857142856,2.6325142857142856,1.7385714285714284,2.1635714285714283,1.147857142857143,2.412571428571429,3.649142857142857,2.7938285714285715,2.9888,3.847999999999999,2.3192,1.345,1.5357142857142858,2.005714285714286,3.274514285714285,2.4522285714285714,3.555457142857142
19-3011.00,Economists,4.92,4.389285714285714,1.0664285714285715,2.976914285714286,1.0207142857142857,2.1750857142857143,1.4406714285714286,1.6500571428571429,1.3008,1.6364285714285711,1.0885714285714283,2.523571428571429,3.410714285714286,2.336028571428572,2.823442857142857,4.78,2.096342857142857,1.0089285714285714,1.0442857142857145,1.690514285714286,2.6357142857142857,2.1635714285714283,4.305357142857143
19-3011.01,Environmental Economists,4.81,3.982971428571429,1.3392000000000002,2.865185714285714,1.0079285714285715,2.275,1.3456,1.4403,1.22,1.302857142857143,1.9842857142857144,2.6456857142857144,3.4217285714285715,1.69,3.1863571428571427,4.729,2.3392857142857144,1.157142857142857,1.0,1.4435714285714285,2.314285714285714,2.1357142857142857,4.33
19-3022.00,Survey Researchers,5.0,4.112228571428571,1.16,2.704,1.2317714285714283,2.044642857142857,2.3749714285714285,2.2466285714285714,1.7200000000000002,1.6364285714285711,1.1257142857142857,1.8886857142857143,3.336571428571428,2.2373142857142856,2.4454857142857143,4.007085714285714,2.06,1.289285714285714,1.1071428571428572,2.0934857142857144,2.954285714285714,2.125,3.3264571428571426
19-3032.00,Industrial-Organizational Psychologists,4.96,3.9082857142857135,1.3392000000000002,1.846,1.017742857142857,2.748571428571428,1.8897142857142852,1.9644714285714289,1.7200000000000002,2.25,1.3808,2.986857142857143,2.8410285714285712,2.966285714285714,2.8474285714285714,3.988,2.748571428571428,1.2857142857142856,1.25,2.0428571428571427,2.740342857142857,2.928571428571429,3.866771428571429
19-3033.00,Clinical and Counseling Psychologists,4.64,3.085714285714286,1.062857142857143,1.1481142857142856,1.0857142857142856,1.8914285714285717,1.2422857142857144,2.3184000000000005,1.0664285714285715,1.0664285714285715,1.062857142857143,3.018971428571428,2.068342857142857,3.136685714285714,2.558857142857143,3.240914285714286,2.524285714285714,1.0,1.0942857142857143,2.392,3.4091428571428573,1.9285714285714288,3.3424000000000005
19-3034.00,School Psychologists,4.91,1.8056857142857143,1.0,1.1107428571428573,1.0825428571428573,2.023657142857143,1.1753714285714283,2.476,1.0803571428571428,1.12,1.0,1.2696571428571428,1.718114285714286,1.7346142857142857,2.4834285714285715,2.627142857142857,2.7142857142857144,1.0206285714285714,1.0942857142857143,2.025,1.9996,2.06,2.886028571428572
19-3039.02,Neuropsychologists,4.72,4.379199999999999,1.147857142857143,1.9184,1.54,2.086428571428572,1.9185142857142856,2.9158857142857144,1.1734857142857142,1.157142857142857,1.1607142857142858,2.9254857142857142,2.43,2.6896000000000004,3.275657142857143,3.8912,2.542057142857143,1.3571428571428572,1.25,2.358057142857142,3.4479999999999995,2.205357142857143,4.083428571428572
19-3039.03,Clinical Neuropsychologists,4.92,4.305357142857143,1.1734857142857142,2.013442857142857,1.4839285714285713,1.8328571428571427,1.4114,3.25,1.1071428571428572,1.0535714285714286,1.197142857142857,3.232857142857143,2.5306571428571427,2.5673714285714286,3.895,4.375871428571429,2.4522285714285714,1.0206285714285714,1.157142857142857,2.154057142857143,3.8125,1.625,4.146071428571428
19-3041.00,Sociologists,5.0,4.267,1.147857142857143,2.4935714285714283,1.2367857142857144,2.06,1.719642857142857,2.2786428571428567,1.0803571428571428,1.4928571428571429,1.0664285714285715,2.9131428571428573,3.022,2.057142857142857,3.378571428571428,4.411,2.3857142857142857,1.0020571428571428,1.0206285714285714,2.044642857142857,3.2439285714285715,1.9449142857142856,4.574999999999999
19-3051.00,Urban and Regional Planners,5.0,3.4396,1.4017857142857142,2.2992,1.062857142857143,2.765714285714286,2.3184000000000005,2.200685714285714,1.147857142857143,2.1357142857142857,1.5892857142857142,2.3124571428571428,2.5840000000000005,3.535771428571429,2.6539428571428574,3.656,2.0342857142857143,1.1107142857142858,1.12,2.0816,2.281142857142857,2.571428571428571,3.7872
19-3091.00,Anthropologists and Archeologists,4.7,3.757857142857143,1.2857142857142856,1.9045,1.177142857142857,1.8571428571428568,2.0703571428571426,2.462628571428572,1.0535714285714286,1.062857142857143,1.22,3.1048571428571425,2.579285714285714,1.7085714285714286,3.4793571428571437,3.710714285714285,2.2928571428571427,1.077942857142857,1.1071428571428572,2.0175,3.2951571428571427,1.8057142857142856,4.257142857142857
19-3092.00,Geographers,4.9,3.925,1.1607142857142858,2.1714285714285717,1.225,2.2308,1.5199999999999998,2.08,1.1408,1.5892857142857142,1.0992,2.3428571428571425,2.9525,2.2375,2.9175000000000004,3.8537714285714286,1.9657142857142855,1.0206285714285714,1.0664285714285715,1.7222857142857144,3.0814285714285714,1.9449142857142856,3.7846428571428574
19-3093.00,Historians,4.66,2.848114285714286,1.0942857142857143,1.6676571428571427,1.2794285714285714,1.3571428571428572,1.9772000000000003,2.1203142857142856,1.0271428571428571,1.231428571428571,1.0664285714285715,2.604742857142857,2.3476428571428567,1.9608571428571429,3.24,2.117857142857143,1.8914285714285717,1.0549142857142857,1.0206285714285714,1.873,2.624228571428572,1.3571428571428572,3.2743
19-3094.00,Political Scientists,5.0,4.224571428571428,1.0664285714285715,2.505857142857143,1.060342857142857,2.0,1.5258714285714283,2.6896000000000004,1.0535714285714286,1.51,1.0549142857142857,3.353828571428571,2.654857142857143,2.3220714285714283,3.956799999999999,4.463428571428572,1.94,1.0271428571428571,1.0206285714285714,1.975542857142857,2.8965142857142854,2.023657142857143,4.378514285714286
19-3099.01,Transportation Planners,5.0,3.5842857142857136,1.4435714285714285,2.7742857142857145,1.2185714285714286,2.4285714285714284,2.245,2.3635714285714284,1.3785714285714286,2.125,1.32,2.225714285714286,3.07,2.8525,2.9385714285714286,3.9057142857142857,2.06,1.0442857142857145,1.22,2.213214285714286,2.716428571428572,2.6185714285714288,3.973214285714285
19-4012.00,Agricultural Technicians,4.27,2.5429142857142857,1.231428571428571,1.6810857142857143,2.2510857142857144,1.6364285714285711,1.6910285714285715,2.499428571428571,1.0271428571428571,1.0089285714285714,1.2036571428571428,1.6175000000000002,1.9739285714285717,1.9793142857142856,2.7324,2.107428571428572,1.9449142857142856,1.1785714285714286,1.8571428571428568,1.495,2.390742857142857,1.5357142857142858,2.1968
19-4012.01,Precision Agriculture Technicians,4.83,2.4868,1.1257142857142857,2.0437,2.0437,1.9842857142857144,1.7556571428571428,2.4335142857142857,1.3706285714285715,1.7734857142857143,1.0803571428571428,2.0633,3.0874,2.3055,2.402485714285714,2.9776,2.125,1.6665142857142858,1.8057142857142856,1.7780285714285715,2.5012,1.9842857142857144,3.0271428571428567
19-4013.00,Food Science Technicians,4.71,1.8825142857142856,1.231428571428571,1.5866714285714285,2.3172,1.3785714285714286,2.063885714285714,2.799314285714286,1.0206285714285714,1.0206285714285714,1.0357142857142856,2.051428571428572,2.3432,2.3502,2.8006857142857147,2.3334714285714284,1.9449142857142856,1.9085714285714288,1.7200000000000002,1.9436714285714287,2.719942857142857,1.4435714285714285,2.330685714285714
19-4021.00,Biological Technicians,4.85,3.888,1.3571428571428572,2.3425714285714285,2.1725714285714286,1.8571428571428568,1.4964285714285714,2.875314285714285,1.22,1.2036571428571428,1.1257142857142857,1.2531571428571429,2.612,1.9176,3.6781,3.3686857142857147,2.205357142857143,1.837942857142857,1.8571428571428568,1.3509,3.064857142857143,1.7200000000000002,3.0324857142857145
19-4031.00,Chemical Technicians,5.0,3.3452714285714285,1.335714285714286,2.0021714285714287,2.9656857142857147,1.8571428571428568,1.624428571428571,3.0931428571428574,1.0442857142857145,1.5614285714285714,1.1071428571428572,2.4387142857142856,2.6148571428571428,2.6764,2.613857142857143,2.654285714285714,2.596342857142857,2.023657142857143,2.044642857142857,1.6461714285714284,3.153828571428572,1.9449142857142856,2.665514285714285
