O*NET-SOC Code,Title,cognitive_complexity_avg,creativity_avg,data_structure_avg,decision_accountability_avg,physical_requirements_avg,routine_structure_avg,social_interactions_avg,weighted_average_GPT_v1_non_overlap,GPT_V1_NoOverlap_Scaled,GPT_V1_doubleweighed
27-2021.00,Athletes and Sports Competitors,3.011927315541601,3.2247321428571425,2.41955,1.5562122448979596,2.7747098412698414,2.938,2.2891129251700684,2.6802485582155944,2.8051333440698993,2.742690951142747
27-2022.00,Coaches and Scouts,2.884974411302983,2.760885714285714,2.298279999999999,1.7184591836734695,3.2372238095238095,2.2800000000000002,1.9458401360544224,2.4820125290423865,1.9200268398827998,2.201019684462593
27-2023.00,"Umpires, Referees, and Other Sports Officials",3.301911616954474,3.7085714285714286,1.9017642857142856,1.8030816326530617,3.2814234920634915,2.1799999999999997,2.5448482993197277,2.7319978173731028,3.0361892528177172,2.8840935350954098
27-2031.00,Dancers,3.363240973312402,3.312132142857143,1.4460814285714283,1.9804081632653063,2.9227320634920635,2.9099999999999997,2.5523836734693877,2.7472222871533227,3.1041651766771423,2.9256937319152323
27-2032.00,Choreographers,2.9237315541601254,2.4466285714285716,1.965317142857143,2.0308673469387757,3.151359365079365,2.6580000000000004,1.9150408163265316,2.496732495028781,1.98575019849884,2.24124134676381
27-2041.00,Music Directors and Composers,3.073610361067504,2.572935714285714,2.2229599999999996,1.7958571428571433,3.468811428571429,2.6279999999999997,2.261191156462585,2.633964013343799,2.598476905882414,2.616220459613107
27-2042.00,Musicians and Singers,3.321572998430141,3.1095535714285716,1.9104528571428574,2.246,3.370441904761905,2.658,2.721309523809524,2.8256769854788066,3.4544585318333283,3.1400677586560675
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,3.134537205651491,2.6366071428571427,2.409562857142857,1.4299999999999997,3.4431834920634916,3.2039999999999997,2.1713653061224494,2.7326102577184717,3.0389237453081765,2.885767001513324
27-3023.00,"News Analysts, Reporters, and Journalists",3.1847230769230768,2.830425,2.6348728571428572,1.5567346938775515,3.4067844444444444,2.9160000000000004,2.3484319727891156,2.7679154292255364,3.196558243248207,2.9822368362368716
27-3031.00,Public Relations Specialists,2.9682166405023556,2.5200714285714287,2.5217171428571428,1.7312244897959181,3.6545907936507938,2.4859999999999998,1.837589795918368,2.5695644620617477,2.310938551002078,2.440251506531913
27-3041.00,Editors,3.1002877551020402,2.5595142857142856,2.450838571428571,1.6754918367346936,3.597344761904762,2.964,2.314144217687075,2.741126693877551,3.0769488866930903,2.9090377902853204
27-3042.00,Technical Writers,3.2527519623233907,2.739839285714286,2.8081242857142863,1.8026448979591834,3.6588720634920637,3.2120000000000006,2.683474149659863,2.9537175375457876,4.02614838007565,3.489932958810719
27-3043.00,Writers and Authors,3.2090073783359494,2.429367857142857,1.9844642857142858,1.9958673469387755,3.59866380952381,2.464,2.342521768707483,2.6277672853218212,2.570809058116259,2.5992881717190404
27-3043.05,"Poets, Lyricists and Creative Writers",3.2992689167974887,1.8398142857142856,2.35342,2.6112979591836734,3.6955212698412696,2.5519999999999996,3.1934013605442173,2.811072670852956,3.3892515464107085,3.1001621086318325
27-3091.00,Interpreters and Translators,3.181013500784929,3.0094571428571433,2.445277142857143,1.3329408163265302,3.4900914285714286,2.8979999999999997,2.3260829931972786,2.758418555729984,3.154155535045195,2.9562870453875894
27-3092.00,Court Reporters and Simultaneous Captioners,3.3722004709576137,3.674692857142857,2.4327342857142855,1.946795918367347,3.6129546031746034,3.2359999999999998,2.638083673469388,3.0798427611198327,4.58928645438554,3.8345646077526867
27-4011.00,Audio and Video Technicians,3.044692464678178,2.933025,2.42284,1.5510714285714284,3.2075806349206353,3.0460000000000003,2.4676918367346943,2.754539633307169,3.1368364862325766,2.945688059769873
27-4012.00,Broadcast Technicians,2.9845821036106748,3.086296428571429,2.554718571428572,1.5382857142857143,3.152599682539682,2.826,2.5936707482993198,2.7470727730245943,3.1034976091902564,2.9252851911074256
27-4014.00,Sound Engineering Technicians,3.019762637362637,2.6904142857142856,2.50028,1.7833714285714288,3.269652063492063,2.906,2.5640789115646254,2.7411513275771844,3.077058874003969,2.9091051007905766
27-4021.00,Photographers,2.998797331240188,2.680939285714286,2.3349657142857145,1.918473469387755,3.1184660317460313,2.664,2.3556034013605442,2.631214825876504,2.586202024678016,2.60870842527726
27-4031.00,"Camera Operators, Television, Video, and Film",3.1088431711145996,2.8509714285714285,2.1500042857142856,1.7785653061224487,2.9728673015873017,2.92,2.4320680272108848,2.6815694484563055,2.811031003280723,2.7463002258685143
27-4032.00,Film and Video Editors,3.1516989010989014,2.718871428571429,2.6663514285714287,2.056938775510204,3.4652561904761905,2.596,2.565275510204082,2.776694324960754,3.235755243648333,3.0062247843045435
29-1011.00,Chiropractors,2.8546701726844583,3.0410964285714286,2.698815714285714,0.8999591836734693,3.333347936507937,2.948,2.290454421768707,2.6774128337257976,2.792472082640934,2.734942458183366
29-1021.00,"Dentists, General",2.5890711145996863,2.883857142857143,2.7027042857142853,0.4952224489795922,2.681293968253968,3.2920000000000003,1.9311639455782315,2.491000599162742,1.9601577855882617,2.225579192375502
29-1022.00,Oral and Maxillofacial Surgeons,2.625697017268447,2.8614714285714284,2.8754285714285706,0.5238306122448977,2.8583193650793652,2.65,1.8993530612244904,2.4066520491889065,1.5835488991412845,1.9951004741650955
29-1023.00,Orthodontists,2.8338425431711145,2.9369642857142857,2.369684285714285,0.9019306122448976,3.112598730158731,3.138,2.0171993197278915,2.5898522216117215,2.4015216201240683,2.495686920867895
29-1024.00,Prosthodontists,2.732441130298273,2.7629035714285712,2.909202857142857,0.6328938775510204,2.8821990476190478,3.036,1.9687551020408156,2.5133545011773935,2.0599659998147555,2.2866602504960745
29-1031.00,Dietitians and Nutritionists,2.936822762951334,2.841767857142857,2.7467314285714286,1.7071428571428569,3.5681098412698415,2.1740000000000004,2.1537517006802727,2.6052552528780746,2.4702948053765557,2.537775029127315
29-1041.00,Optometrists,2.771367503924647,3.0152,3.19236,0.9551428571428575,3.3326907936507935,3.06,2.0274278911564627,2.6987532140240713,2.887755011191347,2.793254112607709
29-1051.00,Pharmacists,2.90169262166405,3.2331785714285717,2.53143,0.6318204081632652,3.38322,3.4760000000000004,2.18595306122449,2.767131678963894,3.193058866988851,2.9800952729763726
29-1071.00,Physician Assistants,2.7785998430141285,3.03375,3.1967985714285714,0.6857714285714289,3.104709841269841,2.54,1.807295918367347,2.5049103403976978,2.0222635616672484,2.2635869510324733
29-1071.01,Anesthesiologist Assistants,2.8747582417582414,3.1957,2.519762857142857,1.1246122448979596,2.751283174603174,2.9299999999999997,2.292370068027211,2.6175542328623758,2.5252086735788914,2.5713814532206336
29-1081.00,Podiatrists,2.7796372056514906,2.8124928571428573,2.8670928571428567,0.7736000000000001,3.063683809523809,2.71,2.093487074829932,2.518464427786499,2.0827813744795005,2.300622901133
29-1122.00,Occupational Therapists,2.8789425431711146,2.5870928571428573,2.7967242857142858,1.2929836734693874,3.2128031746031747,2.1719999999999997,2.0396380952380957,2.451142296441654,1.7821939556455781,2.116668126043616
29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",3.0469591836734686,2.880535714285714,2.3420871428571433,1.6712163265306121,3.1850831746031747,1.8519999999999999,2.3485877551020415,2.4909052210884357,1.9597319308418903,2.2253185759651632
29-1123.00,Physical Therapists,2.911350863422291,2.866867857142857,2.5517785714285717,0.9677551020408162,3.1863107936507937,2.698,1.9847612244897959,2.5339469781527995,2.151909605547141,2.3429282918499705
29-1124.00,Radiation Therapists,2.822492621664051,3.3375071428571426,2.8717742857142854,0.8926122448979594,2.912762857142858,3.9739999999999993,2.132242176870748,2.851989372841444,3.571941036363379,3.2119652046024116
29-1125.00,Recreational Therapists,2.974162637362636,2.6403535714285713,2.2795885714285715,1.8151959183673467,3.162738095238095,2.3,1.8387673469387753,2.4618816966248036,1.830144436659646,2.146013066642225
29-1126.00,Respiratory Therapists,2.895097017268445,3.2616535714285715,2.740828571428571,0.8771938775510204,2.8977349206349206,2.9739999999999998,2.134493197278912,2.6349490508895865,2.602875012232108,2.618912031560847
29-1127.00,Speech-Language Pathologists,2.914601726844584,2.759607142857143,2.736535714285714,1.2718367346938773,3.4392669841269843,2.432,2.1504707482993197,2.576829235217164,2.343375126725075,2.4601021809711194
29-1128.00,Exercise Physiologists,2.9287185243328113,2.920171428571429,2.622395714285714,1.6576,3.297195238095238,2.346,2.0774040816326536,2.580722962323391,2.3607602771521936,2.470741619737792
29-1129.01,Art Therapists,2.965608163265306,2.4678714285714287,2.5805314285714287,1.653163265306123,3.3823869841269842,2.104,1.928409523809524,2.455810884353742,1.803038791690735,2.1294248380222385
29-1129.02,Music Therapists,2.998631554160125,2.515632142857143,2.3913042857142854,2.020571428571429,3.2909358730158726,2.354,1.9853863945578234,2.530575466117216,2.136856099662838,2.3337157828900272
29-1131.00,Veterinarians,2.8743136577708004,3.1625214285714285,2.7103442857142857,0.8500693877551013,2.7857,2.754,2.1097462585034013,2.546683569073783,2.208777368245732,2.377730468659758
29-1141.00,Registered Nurses,2.792927786499214,2.951532142857143,2.763832857142857,0.9870183673469386,3.0530647619047615,2.878,1.8504952380952382,2.547888111852433,2.21415554623084,2.3810218290416367
29-1141.01,Acute Care Nurses,2.8079682888540027,2.9378857142857147,2.6339557142857144,0.970367346938775,2.9452568253968257,2.896,1.75384149659864,2.5063751548927264,2.0288038300654048,2.2675894924790656
29-1141.02,Advanced Practice Psychiatric Nurses,2.8817711145996854,2.7612678571428573,3.0813028571428567,1.095022448979592,3.549084761904762,2.652,1.8755238095238091,2.608179662087912,2.4833520363114534,2.5457658491996824
29-1141.03,Critical Care Nurses,2.7731623233908946,3.0470464285714285,2.882862857142858,0.8588224489795921,2.7917584126984125,2.7960000000000003,1.7133170068027206,2.4821611563317636,1.9206904477096725,2.201425802020718
29-1141.04,Clinical Nurse Specialists,2.7595075353218212,2.8877428571428574,2.9332328571428574,1.0279387755102043,3.123606666666667,2.3600000000000003,1.7403394557823129,2.444796640502355,1.7538611577751198,2.0993288991387375
29-1151.00,Nurse Anesthetists,2.6287351648351653,3.04985,3.138971428571428,0.5873408163265301,2.7898479365079365,3.082,1.8140374149659868,2.531401801936159,2.1405456167049177,2.3359737093205384
29-1161.00,Nurse Midwives,2.7935740973312395,2.983142857142857,3.009512857142857,0.6667142857142858,3.0599679365079373,2.428,1.8076006802721079,2.4498655499738358,1.7764933945135937,2.113179472243715
29-1171.00,Nurse Practitioners,2.7553480376766095,2.9294142857142855,3.138295714285715,0.7509142857142859,3.075214920634921,2.7039999999999997,1.8209693877551025,2.5168629947671377,2.0756311163383927,2.296247055552765
29-1181.00,Audiologists,2.726429513343799,2.9574214285714286,2.9881400000000005,1.1582551020408163,3.4041526984126986,2.3240000000000003,1.9234346938775508,2.531155260334904,2.1394448300530993,2.3353000451940016
29-1211.00,Anesthesiologists,2.6644116169544727,2.982057142857143,3.0346542857142857,0.5074142857142858,2.8602333333333334,2.876,2.0968238095238094,2.519935742543171,2.0893506659764522,2.3046432042598117
29-1213.00,Dermatologists,2.8993116169544737,3.2002785714285715,2.7595300000000003,0.8140693877551017,3.237338095238095,2.2800000000000002,2.0135605442176865,2.515933262951334,2.071479945228127,2.2937066040897305
29-1214.00,Emergency Medicine Physicians,2.6446353218210357,2.8182714285714283,3.268071428571429,0.5977999999999994,2.9256825396825397,2.6740000000000004,1.463654421768708,2.3992236996336995,1.5503819691230056,1.9748028343783526
29-1215.00,Family Medicine Physicians,2.882670329670329,3.204414285714286,2.6366585714285713,0.47440612244897995,3.424752063492063,2.472,2.161360544217687,2.55648605285191,2.2525445995880613,2.4045153262199856
29-1216.00,General Internal Medicine Physicians,2.798147409733124,2.9733785714285714,3.110985714285714,0.8334530612244899,3.2376577777777777,2.7960000000000003,2.1617292517006805,2.629280829147043,2.5775668987048928,2.603423863925968
29-1217.00,Neurologists,2.620699529042386,2.656257142857143,3.4414428571428566,0.5120285714285719,3.49623619047619,2.4739999999999998,1.8413530612244902,2.482329031397174,1.9214399951703705,2.2018845132837725
29-1218.00,Obstetricians and Gynecologists,2.679094819466248,2.9777892857142856,3.091565714285714,0.7640938775510202,3.161803809523809,2.528,1.8624632653061224,2.493338636185243,1.9705969160746672,2.231967776129955
29-1221.00,"Pediatricians, General",2.8445934065934053,3.2181035714285713,2.683501428571428,0.9022367346938776,3.2807558730158735,2.196,2.0373585034013604,2.504895519492412,2.0221973876235033,2.2635464535579577
29-1222.00,"Physicians, Pathologists",2.773927943485086,2.794675,3.1092785714285713,0.8306938775510195,3.2244038095238094,3.4760000000000004,2.420261224489796,2.7711874415227626,3.211167491517223,2.991177466519993
29-1223.00,Psychiatrists,2.8135324960753527,2.780514285714286,2.8025557142857145,1.1597244897959178,3.6221733333333335,2.218,1.7711326530612244,2.487930935635793,1.9464520068521747,2.217191471243984
29-1224.00,Radiologists,2.699313657770801,2.9522178571428572,3.097184285714286,0.878551020408163,3.223705396825397,3.304,2.145962585034014,2.7115534551282052,2.944906966381758,2.828230210754982
29-1229.01,Allergists and Immunologists,2.7876869701726834,2.8556785714285713,2.908947142857143,0.8264040816326537,3.4394685714285713,2.6740000000000004,2.0752904761904762,2.5820538108320252,2.366702399156921,2.4743781049944733
29-1229.02,Hospitalists,2.7092133437990578,2.9393071428571433,3.271617142857142,0.7039265306122449,3.2266907936507936,2.4899999999999998,1.671866666666666,2.4776160593929877,1.9003969880421732,2.1890065237175804
29-1229.03,Urologists,2.5547266875981163,2.7538964285714282,3.4673314285714283,0.6510408163265309,3.073226349206349,3.146,1.841227210884353,2.5744987259288328,2.3329696069122843,2.4537341664205585
29-1229.04,Physical Medicine and Rehabilitation Physicians,2.7204833594976456,2.804057142857143,3.0695828571428576,0.6848653061224486,3.268117142857143,2.4840000000000004,1.8284680272108846,2.465413667189953,1.8459143758218133,2.155664021505883
29-1229.05,Preventive Medicine Physicians,2.6310891679748827,2.6228964285714285,3.23352,0.8386918367346938,3.4325895238095243,2.2920000000000003,1.7360380952380958,2.4290131660125587,1.6833893268579274,2.056201246435243
29-1229.06,Sports Medicine Physicians,2.6170177394034533,2.802,3.0328400000000006,0.7354040816326526,3.012043174603175,2.28,1.8607659863945578,2.3765984432234433,1.4493621812915958,1.9129803122575195
29-1241.00,"Ophthalmologists, Except Pediatric",2.553502668759811,2.858307142857143,3.362418571428571,0.5155510204081626,3.0999876190476185,2.942,1.8875734693877555,2.5361025941915227,2.161534242321604,2.3488184182565632
29-1291.00,Acupuncturists,3.1159186813186803,3.1279285714285714,2.381931428571429,1.4140000000000001,3.3344120634920635,2.3,2.60088775510204,2.666465203558346,2.7435918729885316,2.7050285382734387
29-1292.00,Dental Hygienists,3.1170568288853993,3.2576,2.252677142857143,1.2594346938775507,2.951382222222222,3.232,2.458780272108844,2.7653340821559396,3.185032754716211,2.9751834184360755
29-1299.01,Naturopathic Physicians,2.868268759811617,2.7853285714285714,2.995922857142857,1.1180326530612246,3.4893701587301593,2.2560000000000002,2.2347727891156466,2.5692565928833075,2.309563942090607,2.4394102674869576
