O*NET-SOC Code,Title,cognitive_complexity_avg,creativity_avg,data_structure_avg,decision_accountability_avg,physical_requirements_avg,routine_structure_avg,social_interactions_avg,weighted_average_Claude_v1_non_overlap,Claude_V1_NoOverlap_Scaled,Claude_V1_doubleweighed
27-2032.00,Choreographers,3.02708021978022,2.4343,1.60481994047619,1.6175714285714284,2.942501700680272,2.005481746031746,1.9456173160173158,2.2757603715827823,1.5409292565771278,1.908344814079955
27-2041.00,Music Directors and Composers,2.9660939560439563,2.8306190476190474,1.673560714285714,1.7622342857142863,3.4516588435374147,2.1400761904761905,2.3615554112554102,2.513083826863612,3.0104128936305408,2.7617483602470765
27-2042.00,Musicians and Singers,3.324902197802198,3.1914428571428575,1.526424404761905,2.353388571428572,3.3266802721088435,2.0276134920634923,2.8109411255411256,2.691598963921,4.115761172677651,3.4036800682993253
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,3.050465384615385,3.0875000000000004,1.7157482142857143,1.5166685714285721,3.3274663265306126,2.0271134920634917,2.34279393939394,2.4998982245651176,2.9287689330729823,2.71433357881905
27-3023.00,"News Analysts, Reporters, and Journalists",3.0228895604395603,3.2726333333333333,1.688539880952381,1.6458171428571426,3.316210544217687,1.9487531746031748,2.4509034632034625,2.5325818724806934,3.1311428861840263,2.83186237933236
27-3031.00,Public Relations Specialists,2.738796703296703,3.1066095238095235,1.708829761904762,1.4489999999999994,3.594374149659864,1.8497309523809524,1.9006748917748921,2.3867974569478143,2.2284600354330912,2.3076287461904528
27-3041.00,Editors,2.7442719780219775,3.0271904761904764,1.6800845238095237,1.7226285714285714,3.5703625850340135,2.0029166666666667,2.431596103896103,2.506867814328529,2.9719239516200897,2.7393958829743092
27-3042.00,Technical Writers,2.8864802197802195,3.4058309523809527,1.6838386904761904,2.01532,3.6161503401360546,1.9526650793650795,2.7241363636363642,2.6553385663106734,3.891240335079136,3.2732894506949046
27-3043.00,Writers and Authors,3.00747032967033,3.1929404761904765,1.5100059523809521,1.5935714285714284,3.5633506802721087,1.703320634920635,2.420246753246752,2.4786231009863147,2.797035447487474,2.6378292742368945
27-3043.05,"Poets, Lyricists and Creative Writers",2.876204945054945,2.8164095238095235,1.5651407738095238,2.48465,3.6952312925170068,1.8026984126984127,3.145055411255411,2.6454539358161675,3.830035669266362,3.2377448025412647
27-3091.00,Interpreters and Translators,3.0647802197802196,3.341914285714286,1.653079464285714,1.6048114285714292,3.4591187074829928,2.0949126984126987,2.3875484848484847,2.5827758836421513,3.441939296899342,3.0123575902707467
27-3092.00,Court Reporters and Simultaneous Captioners,3.262902197802198,3.8439619047619047,1.5721255952380953,2.1508771428571425,3.5559078231292514,2.1108603174603173,2.7991922077922076,2.8137669573244217,4.872213446076177,3.8429902017002995
27-4011.00,Audio and Video Technicians,2.9313219780219777,3.1103499999999995,1.8720523809523808,1.7484214285714286,3.1437251700680267,2.1721174603174607,2.603647186147186,2.5648275231514517,3.330804803168796,2.947816163160124
27-4012.00,Broadcast Technicians,2.916328571428571,3.2794952380952376,2.0001720238095246,1.7628457142857137,3.080013265306122,2.0653865079365077,2.6382341991341995,2.576489766491445,3.403016273961585,2.989753020226515
27-4014.00,Sound Engineering Technicians,2.8949428571428575,2.937240476190476,1.829007738095238,1.6924057142857145,3.2329003401360548,2.142571428571428,2.583384415584416,2.5279258443104515,3.1023132148743198,2.8151195295923856
27-4021.00,Photographers,2.962182967032967,2.9195404761904764,1.8014824404761909,1.7632214285714283,3.0551697278911574,2.012315079365079,2.3449121212121216,2.4512041966267857,2.627260271853938,2.539232234240362
27-4031.00,"Camera Operators, Television, Video, and Film",3.087498351648352,3.0323,1.8138017857142856,1.8394499999999994,2.8937190476190473,2.01050873015873,2.5867627705627707,2.5074689500777,2.975646125418754,2.7415575377482266
27-4032.00,Film and Video Editors,2.9166818681318682,2.963935714285715,1.7267166666666667,2.0138000000000003,3.4260309523809522,1.889363492063492,2.620750216450217,2.541034177766678,3.1834787343134785,2.862256456040078
29-1011.00,Chiropractors,2.6391186813186818,3.1479333333333335,1.8255309523809524,1.2329999999999997,3.2190149659863945,2.237925396825397,2.196544155844156,2.4338298450755596,2.5196799853680183,2.4767549152217887
29-1021.00,"Dentists, General",2.455133516483516,2.9009190476190474,2.183900297619048,0.8501842857142865,2.6230295918367355,2.506844444444445,1.9204675324675335,2.289709800483247,1.6273027567910727,1.9585062786371599
29-1022.00,Oral and Maxillofacial Surgeons,2.3818351648351648,2.995042857142857,2.086733928571429,0.8207942857142863,2.784035714285715,2.2766063492063493,1.868616883116883,2.2505036841769344,1.3845423169670141,1.8175230005719742
29-1023.00,Orthodontists,2.601745054945055,3.184047619047619,1.8803904761904764,0.9595528571428575,3.077648979591837,2.2116817460317453,2.0740878787878785,2.366960112395541,2.1056291370389086,2.2362946247172246
29-1024.00,Prosthodontists,2.6152796703296706,3.0549261904761904,2.0777764880952385,0.8988571428571444,2.8026200680272106,2.2069333333333336,1.889012987012987,2.293325867138814,1.6496930880567362,1.971509477597775
29-1031.00,Dietitians and Nutritionists,2.5280609890109886,3.12982380952381,1.8019446428571435,1.8655142857142857,3.5190816326530614,1.8376206349206348,2.1705991341991333,2.4364048546493184,2.5356241929450434,2.4860145237971807
29-1041.00,Optometrists,2.4706890109890107,3.1099404761904763,2.048114880952381,1.221167142857143,3.3098493197278915,2.2843206349206344,2.0172454545454532,2.419950968583004,2.433743338767444,2.426847153675224
29-1051.00,Pharmacists,2.6390307692307697,3.2997380952380952,1.8628116071428573,0.9557542857142867,3.3335037414965987,2.261289682539682,2.2425861471861483,2.4613433387663926,2.690040848895009,2.5756920938307006
29-1071.00,Physician Assistants,2.3868010989010986,3.1966357142857147,1.9655925595238102,0.9762914285714288,3.028386394557823,2.0536571428571424,1.8456861471861474,2.2735462306205703,1.527219512168383,1.9003828713944766
29-1071.01,Anesthesiologist Assistants,2.7445978021978017,3.2124452380952384,1.9931315476190479,1.4281857142857142,2.676063265306123,2.23736507936508,2.36333722943723,2.439071272318951,2.552134390516702,2.495602831417827
29-1081.00,Podiatrists,2.408115384615385,3.062495238095238,1.9466494047619054,0.9136085714285702,3.0055721088435376,2.082451587301587,2.0844679653679647,2.2866137196176837,1.6081321267092044,1.947372923163444
29-1122.00,Occupational Therapists,2.6171005494505497,3.0008,1.8724946428571432,1.448041428571429,3.08791224489796,1.8741650793650793,2.0714212121212117,2.3234717239863314,1.8363532869399943,2.079912505463163
29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",2.797557692307692,3.1990476190476187,1.6976125000000002,2.0271285714285714,3.088041496598639,1.779815873015873,2.335891774891775,2.4415180691728904,2.567284717465224,2.504401393319057
29-1123.00,Physical Therapists,2.712171978021978,3.117569047619048,1.7937514880952385,1.1621942857142855,3.0682914965986394,2.028330952380953,2.0342069264069265,2.341096685154132,1.945485323674994,2.143291004414563
29-1124.00,Radiation Therapists,2.8026456043956047,3.3511357142857143,2.1244351190476194,1.1845714285714286,2.8188795918367346,2.470511111111111,2.179898268398269,2.497886753821575,2.916314102847501,2.707100428334538
29-1125.00,Recreational Therapists,2.859136263736264,3.034759523809523,1.7460291666666665,1.8093471428571428,3.0242431972789108,1.8869484126984126,1.9901428571428568,2.3691695897871967,2.1193100050746256,2.244239797430911
29-1126.00,Respiratory Therapists,2.767911538461539,3.310892857142857,2.013347023809524,1.3216571428571426,2.812831292517007,2.1496182539682542,2.2040056277056284,2.4277702648343724,2.4821596568303264,2.454964960832349
29-1127.00,Speech-Language Pathologists,2.4493461538461534,3.045690476190477,1.8257169642857143,1.5273657142857147,3.4138697278911563,2.0048825396825394,2.2327441558441565,2.4075323528594423,2.356848484109973,2.382190418484708
29-1128.00,Exercise Physiologists,2.662522527472528,3.1552476190476195,1.7639458333333333,1.8453342857142858,3.154271428571428,1.9263849206349208,2.093851515151515,2.40608895956821,2.3479111339403964,2.3770000467543033
29-1129.01,Art Therapists,2.7252247252747255,2.945114285714286,1.804251488095238,1.70676,3.3079982993197277,1.7553650793650795,2.011007792207791,2.3505759300600193,2.0041798815489322,2.1773779058044758
29-1129.02,Music Therapists,2.8042543956043957,2.9131142857142858,1.724229464285714,2.024405714285714,3.2148034013605447,1.9831801587301585,2.090586147186147,2.424913284082981,2.464469511283699,2.44469139768334
29-1131.00,Veterinarians,2.5072027472527476,3.2758619047619053,1.843247023809524,1.072307142857143,2.6575316326530607,2.009410317460317,2.1640679653679658,2.284137117664082,1.5927972494969804,1.9384671835805312
29-1141.00,Registered Nurses,2.571927472527473,3.00777619047619,1.9535205357142864,1.2591828571428563,2.9555217687074826,2.2301753968253966,1.9504030303030304,2.3401496879529198,1.9396216095727787,2.1398856487628493
29-1141.01,Acute Care Nurses,2.559074725274726,3.2104214285714283,1.9210738095238096,1.214,2.817618707482993,2.1786015873015874,1.9019640692640691,2.3225895380016808,1.83089087755552,2.0767402077786006
29-1141.02,Advanced Practice Psychiatric Nurses,2.5632236263736266,3.1108595238095242,1.8958366071428572,1.3834685714285717,3.4979312925170065,2.079469047619048,1.9196064935064934,2.40756746781195,2.3570659124634616,2.3823166901377055
29-1141.03,Critical Care Nurses,2.5885989010989015,3.0358285714285715,1.998325297619048,1.145308571428572,2.7021057823129246,2.2744857142857144,1.8411562770562777,2.2944139595464064,1.6564304498849935,1.9754222047157
29-1141.04,Clinical Nurse Specialists,2.4842131868131867,3.0863523809523814,1.9726086309523811,1.272928571428571,3.0336887755102038,2.0269238095238093,1.7805090909090908,2.287652997270586,1.614567232347996,1.951110114809291
29-1151.00,Nurse Anesthetists,2.390689560439561,3.1361499999999998,2.1833080357142856,0.8995114285714276,2.6945738095238094,2.3920539682539683,1.8811402597402584,2.3020757845349094,1.7038717212808159,2.0029737529078626
29-1161.00,Nurse Midwives,2.55458021978022,3.1677785714285713,1.9696961309523806,1.1116171428571433,2.9647744897959183,2.0906873015873013,1.8288844155844162,2.3036714421867814,1.713751877487839,2.00871165983731
29-1171.00,Nurse Practitioners,2.372692857142858,3.125576190476191,1.9974360119047618,1.172511428571429,3.0000772108843545,2.1461380952380953,1.8414662337662335,2.2971942369356837,1.6736456557110593,1.9854199463233715
29-1181.00,Audiologists,2.444479120879121,3.2808857142857137,2.060957738095238,1.557445714285714,3.3843717687074832,2.137944444444444,1.8657359307359305,2.435750114318221,2.531570104814868,2.4836601095665447
29-1211.00,Anesthesiologists,2.369934615384616,3.1655976190476194,2.1615020833333327,1.0011757142857136,2.8007221088435372,2.3250888888888888,2.06995670995671,2.3422172155245544,1.9524235381983281,2.1473203768614413
29-1213.00,Dermatologists,2.5846120879120877,3.2754833333333337,1.8043625000000005,1.049411428571429,3.1843452380952386,1.9668499999999998,2.03727012987013,2.3410040112387613,1.9449114958497695,2.142957753544265
29-1214.00,Emergency Medicine Physicians,2.2462285714285715,2.941676190476191,1.9920827380952388,0.7699085714285712,2.855829931972789,2.3525095238095237,1.5675891774891766,2.1883996164192947,1.0,1.5941998082096474
29-1215.00,Family Medicine Physicians,2.3999868131868136,3.4116190476190473,1.8219758928571432,0.967802857142857,3.3927887755102044,1.9468023809523811,2.17242683982684,2.3748615726119118,2.1545542063416683,2.26470788947679
29-1216.00,General Internal Medicine Physicians,2.3266917582417577,3.11262380952381,1.9287785714285717,1.303337142857143,3.1798870748299315,2.1601,2.0928779220779217,2.3620436561295843,2.0751869204170283,2.2186152882733063
29-1217.00,Neurologists,2.1631313186813186,2.856552380952381,2.1050630952380955,0.8958228571428579,3.502844897959184,2.2024396825396826,1.76169696969697,2.28321036683951,1.5870588989798637,1.9351346329096868
29-1218.00,Obstetricians and Gynecologists,2.2830252747252753,3.158942857142857,2.0118208333333336,1.0865999999999993,3.091584013605442,2.1813753968253966,1.8394545454545455,2.3020681663376306,1.7038245501479352,2.0029463582427827
29-1221.00,"Pediatricians, General",2.38821978021978,3.4552690476190477,1.7883782738095233,1.2730228571428577,3.233645238095238,1.9742103174603176,1.9896632034632025,2.361001766996892,2.068735644750646,2.2148687058737693
29-1222.00,"Physicians, Pathologists",2.280036263736264,3.049783333333334,2.07001875,1.1928057142857136,3.191233333333333,2.306807142857143,2.400478787878788,2.425873632742258,2.4704158963091647,2.4481447645257113
29-1223.00,Psychiatrists,2.3475763736263735,3.063140476190476,1.832528571428571,1.2968485714285714,3.5783085034013604,1.9146015873015874,1.8514709956709963,2.3219324840794124,1.8268224638949633,2.074377473987188
29-1224.00,Radiologists,2.3039587912087907,3.0285309523809527,2.069223214285714,1.2011885714285713,3.2224340136054423,2.3761293650793656,2.057612121212122,2.394147433348398,2.2739703708552934,2.3340589021018454
29-1229.01,Allergists and Immunologists,2.365957692307693,3.1481595238095244,1.9224345238095235,1.0633271428571427,3.3971465986394556,2.091686507936508,2.0604454545454547,2.3626698586492876,2.0790643052085844,2.220867081928936
29-1229.02,Hospitalists,2.292271428571429,3.0617261904761905,1.9794339285714286,0.8959714285714275,3.1607197278911565,2.1009571428571427,1.7126649350649341,2.2418393065862703,1.3308933378567662,1.7863663222215183
29-1229.03,Urologists,2.2403104395604396,2.9560357142857145,2.233992261904762,0.8058199999999989,3.0295030612244904,2.3991015873015873,1.7801359307359306,2.28469931552178,1.596278323677769,1.9404888195997745
29-1229.04,Physical Medicine and Rehabilitation Physicians,2.4081934065934067,3.005919047619048,2.0371764880952385,0.9765300000000003,3.216028911564626,2.0957000000000003,1.8467138528138523,2.2920389315981637,1.6417245089852326,1.9668817202916982
29-1229.05,Preventive Medicine Physicians,2.099947252747253,2.9029880952380953,2.0109059523809525,1.1086357142857137,3.3638880952380954,2.0450571428571425,1.723271861471861,2.234479890942391,1.2853245555627506,1.7599022232525707
29-1229.06,Sports Medicine Physicians,2.2672549450549444,2.986942857142857,2.058772619047619,0.97424,2.9256731292517006,2.1206841269841274,1.8150458874458875,2.226675610135896,1.2370012116667866,1.7318384109013414
29-1241.00,"Ophthalmologists, Except Pediatric",2.3161890109890106,3.026252380952381,2.309628273809524,0.6525042857142846,3.0812068027210886,2.2386928571428566,1.8199878787878787,2.280497238398506,1.5702594728777886,1.9253783556381472
29-1291.00,Acupuncturists,2.911003846153846,3.2653904761904764,1.6221735119047616,1.81426,3.251001360544217,1.8740698412698416,2.4830506493506492,2.505024269280323,2.9605089008856247,2.732766585082974
29-1292.00,Dental Hygienists,3.072685714285714,3.288504761904762,1.7058238095238094,1.7552142857142856,2.8495741496598637,2.129126984126984,2.412337662337662,2.5153945495774064,3.024720662804347,2.7700576061908766
29-1299.01,Naturopathic Physicians,2.4654923076923083,3.0165285714285712,1.8794383928571428,1.4657542857142856,3.471472108843537,2.007119841269841,2.162803463203463,2.403387703786293,2.331185222182853,2.3672864629845733
