O*NET-SOC Code,Title,cognitive_complexity_avg,creativity_avg,data_structure_avg,decision_accountability_avg,physical_requirements_avg,routine_structure_avg,social_interactions_avg,weighted_average_Gemini_v1_non_overlap
51-4192.00,"Layout Workers, Metal and Plastic",3.16138472906404,3.1444942857142855,1.8580621118012426,2.0270285714285716,2.7442995918367337,3.352857142857143,2.9198747252747252,2.854588496677878
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",3.358018719211823,3.58604,1.706624844720497,1.9924971428571427,2.918419387755101,3.474285714285714,3.033554578754578,2.9991742444731324
51-4194.00,"Tool Grinders, Filers, and Sharpeners",3.2427197044334974,3.565317142857143,1.7716583850931675,1.992417142857143,2.8752518367346935,3.5800000000000005,3.1779289377289377,3.0215901960581717
51-5111.00,Prepress Technicians and Workers,3.2141512315270933,3.2389114285714284,1.9326037267080745,2.226305714285714,3.47156693877551,3.5542857142857143,2.8900787545787545,3.04895433997444
51-5112.00,Printing Press Operators,3.193360591133005,3.3056914285714285,2.014051552795031,1.6777285714285717,2.9117402040816316,3.75,2.7958915750915745,2.950180582254006
51-5113.00,Print Binding and Finishing Workers,3.290344827586207,3.5336028571428573,1.7758006211180126,1.9724071428571426,3.0561208163265308,3.56,3.0506021978021978,3.026421381226185
51-6011.00,Laundry and Dry-Cleaning Workers,3.5604596059113303,3.7845685714285713,1.3990770186335404,2.3181442857142858,3.2369953061224486,3.6942857142857144,3.164601098901098,3.172572960646443
51-6021.00,"Pressers, Textile, Garment, and Related Materials",3.677631527093596,3.745554285714286,1.3877664596273291,2.6657342857142856,3.255965306122449,3.5214285714285714,3.3769285714285715,3.218047742373711
51-6031.00,Sewing Machine Operators,3.527468965517241,3.7635942857142854,1.4215347826086955,2.656071428571429,3.305921632653061,3.1842857142857146,3.389439926739927,3.1425814855688325
51-6041.00,Shoe and Leather Workers and Repairers,3.533179802955665,3.6130485714285716,1.6361236024844719,2.1554857142857142,3.243166734693877,3.2528571428571427,3.0864003663003663,3.051101681555219
51-6042.00,Shoe Machine Operators and Tenders,3.45371921182266,3.5983428571428573,1.5486416149068323,2.2719742857142853,3.123453061224489,3.5214285714285714,3.1094673992674,3.079094683766437
51-6051.00,"Sewers, Hand",3.477449261083744,3.608974285714286,1.543403105590062,2.39245,3.4099102040816325,3.4928571428571433,3.2858487179487184,3.1594841094546924
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",3.3749251231527095,3.328802857142857,1.465276397515528,1.8291499999999998,3.396635306122449,3.4842857142857144,3.1104864468864473,3.0079272426043655
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,3.3353522167487686,3.6587171428571432,1.7898093167701863,1.9521285714285717,2.9122699999999995,3.551428571428571,3.17737326007326,3.0470363960574653
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",3.4037418719211825,3.6822514285714285,1.6874770186335402,2.6155528571428572,3.0321030612244892,3.3785714285714286,3.2198626373626373,3.106711123153886
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",3.475668965517241,3.7057342857142856,1.71645900621118,2.2455828571428573,3.107228979591836,3.3957142857142855,3.215235164835165,3.10092715282704
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",3.4748423645320194,3.7380171428571427,1.6259360248447203,2.523738571428572,2.9665571428571424,3.3971428571428572,3.2873351648351647,3.1144088033181214
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",3.2995832512315273,3.6223942857142855,2.05836149068323,1.726334285714286,2.87701224489796,3.437142857142857,2.910440293040292,2.9723126603009327
51-6092.00,Fabric and Apparel Patternmakers,3.0126546798029556,2.872634285714286,2.0386198757763974,1.807017142857143,3.449425102040816,3.0957142857142856,2.8116930402930396,2.8256676251838755
51-6093.00,Upholsterers,3.2207532019704432,3.2195714285714283,1.7037229813664596,2.218554285714286,2.9902526530612246,3.107142857142857,3.0598956043956043,2.8872272313364515
51-7011.00,Cabinetmakers and Bench Carpenters,3.2567399014778324,3.266834285714286,1.7873763975155283,2.0800942857142855,2.815947142857143,3.117142857142857,3.046047619047619,2.868010982116085
51-7021.00,Furniture Finishers,3.296977832512315,3.413608571428571,1.7942465838509318,2.043984285714285,3.004640204081632,2.8042857142857143,3.0713315018315015,2.862663946291767
51-7031.00,"Model Makers, Wood",3.2495152709359605,3.080117142857143,1.6783236024844723,2.047557142857143,3.055052857142856,3.052857142857143,3.062840659340659,2.8502883926470832
51-7032.00,"Patternmakers, Wood",3.214357142857143,2.7065028571428575,1.937706211180124,1.6852571428571421,2.894031428571428,3.455714285714286,3.0195842490842493,2.828610544194935
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",3.4997453201970448,3.7701142857142855,1.501847204968944,2.08622,2.8774197959183674,3.5700000000000003,3.2780109890109888,3.0866002791229974
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",3.3964019704433497,3.6965971428571427,1.5676763975155281,2.1362957142857146,2.835012653061224,3.474285714285714,3.2225164835164843,3.037833591518997
51-8011.00,Nuclear Power Reactor Operators,2.7952354679802958,3.465534285714286,2.5345614906832292,1.5090742857142856,3.1577665306122444,3.3428571428571425,2.5563073260073264,2.869161547758303
51-8012.00,Power Distributors and Dispatchers,2.9821581280788183,3.4417285714285715,2.4598888198757765,1.1292485714285716,3.2513357142857138,3.524285714285714,2.636826007326007,2.910578145155444
51-8013.00,Power Plant Operators,3.146417241379311,3.3656085714285715,2.094823602484472,1.5921028571428573,2.594009591836734,3.2428571428571433,2.793890476190476,2.802252956659425
51-8013.03,Biomass Plant Technicians,3.146550738916256,3.488905714285714,2.1612900621118007,1.2753428571428573,2.6071212244897954,3.461428571428572,2.759360073260073,2.836239668853956
51-8013.04,Hydroelectric Plant Technicians,2.9802206896551726,3.181497142857143,2.145352173913043,1.7072285714285713,2.5584787755102036,2.858571428571428,2.8218970695970693,2.688286411891385
51-8021.00,Stationary Engineers and Boiler Operators,3.1327408866995077,3.304665714285714,2.273154658385092,1.3742971428571424,2.605548163265307,3.355714285714285,2.5508128205128213,2.7749531749815826
51-8031.00,Water and Wastewater Treatment Plant and System Operators,3.124188177339902,3.4646171428571426,2.413548447204969,1.6030442857142857,2.6234704081632656,3.2257142857142855,2.633663369963369,2.8236929951833343
51-8091.00,Chemical Plant and System Operators,3.0702980295566507,3.8132314285714286,2.0963832298136644,1.6108871428571425,2.623829591836735,3.764285714285714,2.937964102564103,2.9903826530035613
51-8092.00,Gas Plant Operators,3.0712039408867,3.3560028571428573,2.3456354037267078,1.3933728571428565,2.80133306122449,3.391428571428572,2.8178523809523806,2.8591453764036348
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",3.0654684729064043,3.6850914285714285,2.020288198757764,1.6443328571428575,2.594364489795918,3.4271428571428575,2.905014285714286,2.8893814785668392
51-8099.01,Biofuels Processing Technicians,3.061914285714286,3.524165714285714,2.2236701863354034,1.4985357142857145,2.5339802040816317,3.69,2.6980183150183152,2.8829323679271037
51-9011.00,Chemical Equipment Operators and Tenders,3.0817029556650253,3.6190914285714286,2.1533751552795026,1.5756314285714281,2.658653469387756,3.6185714285714283,2.7669417582417575,2.9155733858792736
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",3.2445187192118228,3.6657657142857145,1.8488459627329192,1.7564885714285716,2.817219591836734,3.0742857142857143,3.0311021978021984,2.889181529743762
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",3.298411822660099,3.823237142857143,1.766875155279503,1.8178485714285713,2.7690671428571414,3.364285714285714,3.127007692307692,2.9839880856302616
51-9022.00,"Grinding and Polishing Workers, Hand",3.2539192118226605,2.7721714285714283,2.111151552795031,2.056667142857143,2.76348306122449,3.282857142857143,2.849058974358975,2.8191481995332794
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",3.2942620689655175,3.65404,1.7247894409937885,1.6724071428571428,2.7852804081632643,3.8299999999999996,3.0163318681318687,3.0182068101741906
51-9031.00,"Cutters and Trimmers, Hand",3.546496551724138,3.7572942857142855,1.495230434782609,2.661494285714286,3.362885918367346,3.105714285714286,3.3213417582417577,3.1350181062996754
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.32138275862069,3.650534285714286,1.9006378881987578,1.8634814285714283,2.8557620408163262,3.6971428571428575,3.0197267399267407,3.0429513768672964
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.317635960591133,3.6327485714285714,1.872304968944099,2.018745714285714,2.817896326530612,3.615714285714286,3.0623087912087916,3.036836372929705
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.369791625615764,3.7625828571428572,1.8411739130434783,1.7102071428571426,2.864984693877551,3.2728571428571436,3.145783516483517,2.9811809381294445
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.249341871921182,3.552117142857143,2.1563770186335405,1.7928042857142854,3.029337959183673,3.267142857142857,2.845838095238095,2.949841962243368
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.325922167487685,2.991811428571429,1.821437267080745,1.6694071428571426,3.284756122448979,3.188571428571429,2.7885692307692316,2.8454575690996733
51-9071.06,Gem and Diamond Workers,3.3021522167487687,3.398954285714286,1.8145950310559007,2.4721257142857143,3.3766220408163274,3.2300000000000004,2.8942421245421244,3.0204676747073873
51-9081.00,Dental Laboratory Technicians,3.1398753694581285,3.044794285714286,2.01789751552795,1.8218542857142856,3.13006081632653,3.6171428571428565,2.873903296703296,2.935698816783131
51-9082.00,Medical Appliance Technicians,3.0494980295566503,3.1672457142857144,2.019400621118012,1.6364828571428567,2.9584146938775504,3.237142857142857,2.6571293040293043,2.7878600805170413
51-9083.00,Ophthalmic Laboratory Technicians,3.318587192118227,3.7390742857142856,1.7004329192546583,2.1702000000000004,3.214691224489796,3.8399999999999994,3.0264564102564098,3.1498846588122733
51-9111.00,Packaging and Filling Machine Operators and Tenders,3.3538152709359608,3.555154285714286,1.801998136645963,1.7723428571428572,2.911655918367347,3.9300000000000006,3.0496227106227103,3.0739713272249274
51-9123.00,"Painting, Coating, and Decorating Workers",3.5698059113300493,3.740942857142857,1.6205571428571428,2.513684285714286,3.3097471428571423,2.8514285714285714,3.087771794871794,3.039950013073134
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",3.348555665024631,3.631197142857143,1.9051875776397518,2.052222857142857,2.796400408163264,3.3442857142857148,3.116135897435898,2.9984415533575444
51-9141.00,Semiconductor Processing Technicians,3.2550669950738915,3.574657142857143,1.8999745341614906,2.049467142857143,3.040329183673469,3.487142857142857,2.9633047619047614,3.0173764516568244
51-9151.00,Photographic Process Workers and Processing Machine Operators,3.1653546798029555,3.4268,1.8128844720496893,2.1588971428571435,3.1173093877551024,3.214285714285715,2.7759736263736263,2.912850958437579
51-9161.00,Computer Numerically Controlled Tool Operators,3.0979921182266015,3.3118799999999995,1.9567683229813664,2.0723585714285715,2.877188367346938,3.7914285714285714,3.08232380952381,3.0166060479913104
51-9162.00,Computer Numerically Controlled Tool Programmers,3.013982266009852,3.0003657142857145,2.1692565217391304,1.7531428571428571,3.0973573469387747,3.6185714285714288,3.0163300366300367,2.935159528182141
51-9191.00,Adhesive Bonding Machine Operators and Tenders,3.3196261083743845,3.8182857142857145,1.8192260869565218,1.8126057142857142,2.7605324489795913,3.542857142857143,2.9961816849816847,3.0059485021888586
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",3.481084236453202,3.7978771428571427,1.8451,2.1430742857142855,2.976334285714285,3.1371428571428566,3.118203663003662,3.032270899204243
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,3.2083034482758617,3.544974285714286,2.0135167701863352,1.7392371428571431,2.7324308163265303,3.4771428571428564,2.9537494505494504,2.936622662862838
51-9194.00,Etchers and Engravers,3.335755172413793,3.267257142857143,1.80027453416149,2.1321085714285712,3.135822448979592,3.23,3.046334065934066,2.957013635086695
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",3.4134620689655177,3.5999142857142856,1.5907683229813663,2.411535714285715,2.936251224489796,3.6557142857142857,3.1731531135531137,3.0997903647779723
51-9195.03,"Stone Cutters and Carvers, Manufacturing",3.349710344827586,3.18788,1.8224763975155276,1.9155257142857147,2.874329387755101,3.6042857142857145,2.9810117216117216,2.9535970721664286
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",3.3204073891625616,3.510417142857143,1.6133639751552793,1.9559828571428572,2.908612653061224,3.2800000000000002,3.298860439560439,2.968679326926019
51-9195.05,"Potters, Manufacturing",3.378328078817734,3.185497142857143,1.6826639751552797,1.839937142857143,3.122322040816326,2.847142857142857,3.135140293040293,2.844881816559538
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",3.3889807881773404,3.57706,1.7503018633540375,1.8556028571428573,2.9411932653061212,3.6342857142857143,2.947302197802198,3.0156280525996815
51-9197.00,Tire Builders,3.495714778325123,3.6822857142857144,1.7732111801242234,2.23492,2.7836293877551013,3.4414285714285717,3.169541758241758,3.0587745780892908
51-9198.00,Helpers--Production Workers,3.5278576354679796,3.736497142857143,1.582686956521739,2.237768571428572,2.9020293877551016,3.4985714285714278,3.218061538461538,3.089426694190581
53-1041.00,Aircraft Cargo Handling Supervisors,2.9688044334975374,3.404322857142857,2.2498291925465836,1.197857142857143,2.7782565306122446,3.4914285714285715,2.2629644688644683,2.7552065913436534
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",3.1024344827586208,3.3778742857142854,2.2375167701863354,1.285971428571429,3.221675510204081,3.517142857142857,2.2974791208791205,2.8556969012377644
53-1042.01,Recycling Coordinators,3.0390083743842364,3.367337142857143,2.255832919254658,1.2572400000000004,3.1640308163265303,2.8185714285714285,2.1568333333333336,2.674103027674938
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,2.9432039408866997,3.35216,2.2730987577639747,1.182711428571428,3.0755587755102036,3.5214285714285714,2.1205084249084254,2.773581404115054
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",2.572687684729064,3.5025257142857145,2.5506285714285717,1.2283942857142862,2.54306387755102,3.9128571428571424,2.5812336996336995,2.840400360715639
53-2012.00,Commercial Pilots,2.6555724137931036,3.048057142857143,2.8634565217391303,0.922682857142858,2.511096734693877,3.121428571428571,2.3761897435897437,2.591537057413993
53-2021.00,Air Traffic Controllers,2.475239901477832,3.0556485714285717,2.2504173913043477,1.2416085714285705,3.445957551020408,3.624285714285714,2.3643032967032966,2.775232137224951
53-2022.00,Airfield Operations Specialists,2.911571428571429,3.4237571428571427,2.393452173913043,1.1377385714285717,2.9594355102040812,3.3814285714285712,2.2486391941391948,2.760915280185653
53-2031.00,Flight Attendants,3.215539408866995,3.5978057142857143,1.9742055900621116,1.2812599999999996,2.7743357142857135,3.3057142857142856,2.3406952380952384,2.7759458274791178
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",3.2231837438423643,3.4883428571428574,1.9580695652173912,1.5354828571428571,2.784616734693877,3.128571428571429,2.5703791208791205,2.7850478964340435
53-3031.00,Driver/Sales Workers,3.3714576354679804,3.7058742857142857,1.5423993788819876,2.2018828571428566,2.83411081632653,3.5914285714285716,2.839003663003663,3.0052808979650676
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,3.3537812807881773,3.7647257142857145,1.8521329192546587,1.7280357142857143,2.7198475510204076,3.3442857142857143,3.0325289377289373,2.9575065287846654
53-3033.00,Light Truck Drivers,3.3585492610837444,3.6147914285714284,1.7905695652173919,2.0595257142857144,2.9324920408163258,3.261428571428571,2.923404029304029,2.961680756202354
53-3051.00,"Bus Drivers, School",3.3467788177339903,3.641094285714286,1.7830658385093168,1.90328,3.057043673469388,2.8771428571428572,2.9644399267399266,2.8954666608281414
53-3052.00,"Bus Drivers, Transit and Intercity",3.424193596059113,3.7665571428571427,1.6781024844720498,1.987254285714286,3.042454489795918,3.11,2.846880219780219,2.950548494292492
53-3053.00,Shuttle Drivers and Chauffeurs,3.3204310344827586,3.587982857142857,1.842214906832298,1.8014999999999999,3.013087346938775,3.0071428571428567,2.7487835164835164,2.866342775368987
53-4011.00,Locomotive Engineers,3.096310344827586,3.6926485714285713,2.105678881987578,1.419571428571428,2.5552859183673466,3.3614285714285717,2.6858036630036635,2.82931801998569
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",3.147264039408867,3.5557600000000003,2.2430161490683234,1.4858314285714287,2.626978775510204,2.834285714285714,2.6191293040293044,2.7321117184633743
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",3.27382118226601,3.669928571428571,1.8679086956521735,1.5638714285714288,2.628639387755102,3.1900000000000004,2.8796278388278385,2.8489805594639885
53-4031.00,Railroad Conductors and Yardmasters,3.127314778325123,3.6388914285714287,1.9344267080745339,1.6738114285714283,2.7950265306122453,3.0942857142857143,2.7367736263736258,2.8243819111041026
53-4041.00,Subway and Streetcar Operators,3.2157093596059116,3.8065542857142853,1.8164639751552796,1.886027142857143,2.6874559183673465,3.5557142857142856,2.758330769230769,2.9515995188818462
53-5011.00,Sailors and Marine Oilers,3.1792768472906405,3.4754742857142857,2.072227329192547,1.6415371428571435,2.435953265306123,3.25,2.833648717948718,2.8100294146439344
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",2.966184236453202,3.3561914285714285,2.2091875776397516,1.1668571428571424,2.5001351020408173,3.248571428571428,2.4884131868131862,2.68395735084577
53-5022.00,Motorboat Operators,3.2593536945812804,3.56588,1.860247204968944,1.3760442857142854,2.749122448979592,3.132857142857143,2.7345274725274717,2.7965331200530033
53-5031.00,Ship Engineers,2.937494088669951,3.2360057142857146,2.189383850931676,1.3176999999999994,2.4661726530612245,3.101428571428571,2.658926007326007,2.6657838688803164
53-6011.00,Bridge and Lock Tenders,3.404306403940886,3.8049600000000003,1.6415602484472052,1.945578571428571,3.108596326530612,2.9414285714285717,2.941463003663004,2.935898456393467
53-6021.00,Parking Attendants,3.489614285714285,3.842708571428571,1.4220354037267082,2.2663085714285716,3.1505361224489796,3.0085714285714285,2.8874736263736263,2.976098574124633
53-6031.00,Automotive and Watercraft Service Attendants,3.3750532019704433,3.6113314285714284,1.7218838509316767,1.6356957142857143,2.7319922448979583,3.235714285714286,2.7205021978021975,2.8487326746509005
53-6041.00,Traffic Technicians,3.0376241379310347,3.293542857142857,2.0772633540372665,1.9896157142857147,3.207782857142857,3.2614285714285716,2.781083150183151,2.906978571477997
53-6051.00,Transportation Inspectors,2.973378325123153,3.465168571428572,2.3204981366459627,1.5865857142857154,3.0188824489795922,2.9528571428571433,2.702775091575092,2.805310479230558
53-6051.01,Aviation Inspectors,2.767255665024631,3.1661799999999998,2.6207111801242235,1.1694814285714288,2.7855216326530603,3.408571428571428,2.3818487179487167,2.725854448927812
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",3.3784615763546793,3.727074285714286,1.6097211180124225,1.6476485714285714,2.8417114285714273,3.3057142857142856,3.044124908424908,2.9355856559467517
53-6061.00,Passenger Attendants,3.462576354679803,3.7942428571428573,1.3412571428571431,2.55264,3.3441928571428567,2.4457142857142857,2.935242490842491,2.908970755399773
53-7011.00,Conveyor Operators and Tenders,3.275867487684729,3.5385914285714284,1.9267515527950314,1.84823,2.8169765306122443,3.5814285714285714,2.934333333333333,2.9786491865954776
53-7021.00,Crane and Tower Operators,3.295024630541872,3.5290657142857143,1.8453677018633543,1.5265242857142853,2.5879814285714287,3.281428571428571,2.9190816849816845,2.8431479318005835
53-7031.00,Dredge Operators,3.4633596059113305,3.7456514285714286,1.4918478260869565,2.0106942857142855,2.825354693877552,2.881428571428571,3.1298648351648346,2.9011745099946102
53-7041.00,Hoist and Winch Operators,3.285708374384236,3.58176,1.7876664596273293,1.257024285714285,2.5186391836734696,3.8985714285714286,2.857213553113553,2.9206815269241364
53-7051.00,Industrial Truck and Tractor Operators,3.378779802955665,3.6287314285714287,1.8522776397515528,1.57132,2.685344693877551,3.6457142857142855,2.9417655677655676,2.9666958450935446
53-7061.00,Cleaners of Vehicles and Equipment,3.612537931034483,3.7103485714285718,1.6541720496894405,1.9370471428571427,2.8293885714285714,3.1114285714285717,3.0394087912087913,2.960160213305435
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",3.5058379310344825,3.7931457142857146,1.432552795031056,2.0822585714285706,2.8095634693877547,3.4785714285714286,3.1092523809523804,3.0298653467092986
53-7062.04,Recycling and Reclamation Workers,3.4219793103448275,3.7270057142857143,1.643813664596273,2.1059471428571426,2.7508055102040814,3.032857142857143,3.030758241758242,2.9211298258057
53-7063.00,Machine Feeders and Offbearers,3.5052216748768474,3.8335742857142856,1.5080229813664594,2.466037142857143,3.0876285714285707,3.468571428571429,3.242230036630037,3.1414184834341072
53-7064.00,"Packers and Packagers, Hand",3.610186206896552,3.7085714285714286,1.8099180124223608,2.1121385714285714,3.102703673469388,3.4885714285714284,3.002019413919414,3.1034420525278965
53-7065.00,Stockers and Order Fillers,3.468335467980296,3.687134285714286,1.5886273291925463,2.3238628571428572,3.2996587755102036,2.902857142857143,2.8410036630036624,2.966240276036236
53-7071.00,Gas Compressor and Gas Pumping Station Operators,3.176846798029557,3.474837142857143,2.2749993788819873,1.3736228571428577,2.559462244897959,3.3785714285714286,2.8912652014652007,2.855938217404249
53-7072.00,"Pump Operators, Except Wellhead Pumpers",3.1177620689655177,3.367574285714286,2.1436310559006206,1.5049057142857145,2.6938828571428566,3.197142857142857,2.899213186813186,2.816047108242582
53-7073.00,Wellhead Pumpers,3.312860098522167,3.558817142857143,2.0853639751552793,1.6500342857142853,2.7137136734693876,3.0100000000000002,2.883189010989011,2.8458268149626123
53-7081.00,Refuse and Recyclable Material Collectors,3.6467886699507392,3.93144,1.3239993788819875,2.389365714285714,2.8437410204081623,3.1699999999999995,3.289856776556777,3.062110479354122
53-7121.00,"Tank Car, Truck, and Ship Loaders",3.1823453201970446,3.480511428571428,2.265196273291925,1.3910000000000005,2.41197306122449,3.654285714285714,2.734432967032967,2.867866186740225
