O*NET-SOC Code,Title,"Determine Tasks, Priorities and Goals",Frequency of Decision Making,In an Open Vehicle or Operating Equipment,"Indoors, Environmentally Controlled","Indoors, Not Environmentally Controlled",Level of Competition,Physical Proximity,Telephone Conversations,Work Outcomes and Results of Other Workers,Written Letters and Memos,Analyzing Data or Information Combined,Inductive Reasoning Combined,Staffing Organizational Units Combined,Repairing Combined,Systems Analysis Combined,Deductive Reasoning Combined,Repairing and Maintaining Mechanical Equipment Combined,Performing General Physical Activities Combined,Operations Monitoring Combined,"Guiding, Directing, and Motivating Subordinates Combined",Extent Flexibility Combined,Quality Control Analysis Combined,Selling or Influencing Others Combined,Rate Control Combined,Mathematics Combined,Wrist-Finger Speed Combined,Science Combined,Problem Sensitivity Combined,Establishing and Maintaining Interpersonal Relationships Combined,Complex Problem Solving Combined,Equipment Selection Combined,Assisting and Caring for Others Combined,Glare Sensitivity Combined,Learning Strategies Combined,Sound Localization Combined,Speed of Closure Combined,Repairing and Maintaining Electronic Equipment Combined,Developing Objectives and Strategies Combined,Fluency of Ideas Combined,Speaking Combined,Visual Color Discrimination Combined,Written Expression Combined,Operations Analysis Combined,Making Decisions and Solving Problems Combined,Mathematical Reasoning Combined,Providing Consultation and Advice to Others Combined,Response Orientation Combined,"Monitoring Processes, Materials, or Surroundings Combined",Controlling Machines and Processes Combined,Flexibility of Closure Combined,Night Vision Combined,Installation Combined,Number Facility Combined,"Operating Vehicles, Mechanized Devices, or Equipment Combined",Speed of Limb Movement Combined,Judgment and Decision Making Combined,Coordinating the Work and Activities of Others Combined,Memorization Combined,Time Management Combined,Management of Personnel Resources Combined,Selective Attention Combined,Auditory Attention Combined,Dynamic Flexibility Combined,Management of Material Resources Combined,Time Sharing Combined,Category Flexibility Combined,Thinking Creatively Combined,Interpreting the Meaning of Information for Others Combined,Updating and Using Relevant Knowledge Combined,Oral Comprehension Combined,Troubleshooting Combined,Reading Comprehension Combined,Active Learning Combined,Monitoring Combined,"Identifying Objects, Actions, and Events Combined","Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment Combined",Critical Thinking Combined,Equipment Maintenance Combined,Speech Recognition Combined,Systems Evaluation Combined,Speech Clarity Combined,Management of Financial Resources Combined,Active Listening Combined,Scheduling Work and Activities Combined,Written Comprehension Combined,Operation and Control Combined,Performing Administrative Activities Combined,"Judging the Qualities of Objects, Services, or People Combined","Organizing, Planning, and Prioritizing Work Combined",Oral Expression Combined,Monitoring and Controlling Resources Combined
43-4061.00,"Eligibility Interviewers, Government Programs",3.65,4.37,1.0,3.96,1.26,2.26,2.6,4.75,2.76,4.08,2.665714285714286,2.354914285714286,1.116242857142857,1.0,1.3808,2.4035714285714285,1.0140857142857145,1.043157142857143,1.0357142857142856,1.3673571428571427,1.0,1.0,1.0201428571428572,1.0,1.4017857142857142,1.0664285714285715,1.0089285714285714,2.1492,2.557028571428572,1.9085714285714288,1.0,1.704357142857143,1.0,1.4821428571428572,1.0,1.32,1.0403142857142855,1.5775,1.6875,2.9732142857142856,1.1607142857142858,2.596342857142857,1.0,2.900642857142857,1.6063428571428573,1.2793142857142858,1.0,1.9747,1.0056,1.6364285714285711,1.0,1.0,1.4249999999999998,1.052,1.0,2.044642857142857,1.6665142857142858,1.32,1.8571428571428568,1.335714285714286,1.7734857142857143,1.1885714285714286,1.0,1.0,1.3785714285714286,1.9449142857142856,1.8112,2.3042857142857143,3.2815000000000003,2.7142857142857144,1.0,2.645714285714285,1.9842857142857144,1.9449142857142856,2.021842857142857,1.0069428571428571,2.2928571428571427,1.0,2.524285714285714,1.4017857142857142,2.645714285714285,1.0020571428571428,2.765714285714286,1.938542857142857,2.596342857142857,1.0,2.085,1.7194571428571428,2.9497,2.912857142857143,1.2990428571428572
43-4071.00,File Clerks,3.76,3.2,1.05,4.02,1.22,1.9,2.97,5.0,2.63,3.39,3.082614285714286,1.822857142857143,1.4928,1.0,1.268571428571429,1.9085714285714288,1.1602857142857144,1.4243428571428571,1.0942857142857143,1.7912857142857144,1.25,1.2142857142857144,1.3349857142857144,1.0020571428571428,1.3392000000000002,1.3571428571428572,1.0,1.8571428571428568,3.494542857142857,1.6391999999999998,1.0020571428571428,1.7780999999999998,1.0,1.4017857142857142,1.0,1.4542857142857144,1.1392857142857142,2.017128571428572,1.822857142857143,1.9642857142857144,1.268571428571429,2.1607142857142856,1.0942857142857143,3.212371428571428,1.3392000000000002,1.9614,1.0,2.7645142857142853,1.5432142857142856,1.822857142857143,1.0020571428571428,1.0,1.3571428571428572,1.3302,1.0020571428571428,1.5,2.2265,1.4435714285714285,1.7857142857142856,1.3125,2.02,1.1071428571428572,1.0020571428571428,1.1785714285714286,1.4179428571428572,2.4485714285714284,2.055871428571429,2.3328,3.3006857142857142,2.3906285714285715,1.0020571428571428,2.337142857142857,1.6714285714285717,1.8328571428571427,2.704,1.0696,1.8571428571428568,1.0,1.9085714285714288,1.3125,1.9257142857142855,1.1257142857142857,2.02,2.4118,2.3906285714285715,1.197142857142857,3.013628571428572,1.8672285714285717,3.03,2.327857142857143,1.461185714285714
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",3.98,4.31,1.2,4.37,1.16,2.63,3.54,4.84,3.77,3.73,2.0039714285714285,1.8057142857142856,1.3206857142857145,1.0,1.3785714285714286,1.8571428571428568,1.073742857142857,1.4799714285714285,1.24,1.7625142857142857,1.0336571428571428,1.197142857142857,2.089,1.0,1.4906285714285716,1.0135714285714286,1.0,1.9642857142857144,2.9413857142857145,1.7857142857142856,1.0,2.0464,1.0,1.6063428571428573,1.0,1.3392000000000002,1.115,1.5868,1.8057142857142856,2.178571428571429,1.32,1.8571428571428568,1.0,2.8095,1.5,1.5731428571428574,1.0,2.0028571428571427,1.1951714285714286,1.4017857142857142,1.0,1.0,1.595,1.0915428571428571,1.0,1.822857142857143,2.005428571428572,1.4,1.8571428571428568,1.8571428571428568,1.7734857142857143,1.3785714285714286,1.0,1.0407142857142857,1.4017857142857142,1.8571428571428568,1.7693714285714286,1.581142857142857,2.3795714285714284,2.5428571428571427,1.0271428571428571,2.0,1.5625,1.8571428571428568,2.4658,1.0312,1.94,1.0,2.2308,1.4017857142857142,2.105,1.077942857142857,2.105,1.5786571428571428,1.8914285714285717,1.0020571428571428,2.0959142857142856,1.876342857142857,2.2425571428571427,2.645714285714285,1.580085714285714
43-4111.00,"Interviewers, Except Eligibility and Loan",3.76,4.13,1.0,4.23,1.33,3.08,4.16,4.73,3.55,3.36,3.1941999999999995,2.0028571428571427,1.9314142857142853,1.0,1.4017857142857142,2.044642857142857,1.2168571428571429,1.3375,1.16,2.3621714285714286,1.0,1.0020571428571428,1.2646428571428572,1.0,1.3785714285714286,1.0271428571428571,1.0,2.0028571428571427,3.5728000000000004,1.9449142857142856,1.0,2.6348000000000003,1.0442857142857145,1.7734857142857143,1.0,1.3808,1.3425714285714283,2.5825714285714287,1.4435714285714285,2.645714285714285,1.25,2.1492,1.2036571428571428,3.4330857142857147,1.3785714285714286,2.3505142857142856,1.0020571428571428,2.0791142857142857,1.195,1.4464285714285716,1.0,1.0,1.4017857142857142,1.309,1.0,1.6364285714285711,2.3842857142857143,1.4249999999999998,2.044642857142857,1.7734857142857143,1.9642857142857144,1.32,1.0,1.062857142857143,1.3785714285714286,1.9449142857142856,2.0197142857142856,2.4245142857142854,3.091728571428572,2.596342857142857,1.0,2.2928571428571427,1.8057142857142856,1.8914285714285717,2.6855714285714285,1.1033142857142857,2.044642857142857,1.0,2.645714285714285,1.36,2.645714285714285,1.062857142857143,2.7142857142857144,2.2138857142857145,2.3857142857142857,1.0,3.134228571428572,2.722128571428572,3.4359285714285708,2.7142857142857144,1.8812857142857144
43-4121.00,"Library Assistants, Clerical",4.0,3.9,1.01,4.44,1.67,2.44,3.9,4.58,2.68,3.38,1.6571285714285715,1.7385714285714284,1.0976,1.0089285714285714,1.268571428571429,1.7036571428571428,1.001542857142857,1.5746714285714285,1.1071428571428572,1.3719285714285714,1.36,1.1785714285714286,1.0721285714285715,1.0,1.3392000000000002,1.0549142857142857,1.0,1.872228571428572,3.0835,1.5693714285714286,1.0,1.9702,1.0,1.4542857142857144,1.0,1.3392000000000002,1.2208,1.4467857142857143,1.3392000000000002,1.8571428571428568,1.268571428571429,1.8571428571428568,1.0042857142857142,2.0208000000000004,1.268571428571429,1.2265,1.0,2.686,1.1558857142857142,1.655,1.0042857142857142,1.0,1.3214285714285714,1.0006857142857142,1.0,1.5625,1.6109714285714287,1.4821428571428572,1.6714285714285717,1.3785714285714286,1.7485714285714289,1.3392000000000002,1.0,1.231428571428571,1.5693714285714286,1.8571428571428568,2.0241,1.6318,2.919314285714286,2.19,1.0089285714285714,2.044642857142857,1.3785714285714286,1.7385714285714284,2.128285714285714,1.0091428571428571,1.822857142857143,1.0089285714285714,1.9449142857142856,1.25,1.9085714285714288,1.1408,1.9642857142857144,1.810514285714286,2.1677714285714287,1.0,1.8028,1.7279999999999998,2.3753714285714285,2.4035714285714285,1.7780571428571428
43-4131.00,Loan Interviewers and Clerks,4.46,4.62,1.0,4.91,1.25,3.99,2.78,5.0,3.6,4.53,2.8814285714285712,2.31,1.062657142857143,1.0,1.5892857142857142,2.4035714285714285,1.1114285714285714,1.032,1.2036571428571428,1.2388571428571429,1.0,1.1071428571428572,1.9592,1.0,1.9449142857142856,1.0271428571428571,1.0042857142857142,2.327857142857143,3.1801,2.071428571428572,1.0,1.380942857142857,1.0,1.6364285714285711,1.0,1.6875,1.162,1.7773857142857143,1.8571428571428568,2.7142857142857144,1.28,2.4522285714285714,1.302857142857143,3.036342857142857,1.9842857142857144,1.2770285714285714,1.0,2.1188285714285717,1.1702571428571429,1.7734857142857143,1.0,1.0,1.9285714285714288,1.0003428571428572,1.0,2.275,1.3175714285714284,1.44,2.0028571428571427,1.3214285714285714,1.9085714285714288,1.2857142857142856,1.0,1.0089285714285714,1.6714285714285717,1.9285714285714288,2.180771428571429,2.5094857142857143,2.9885714285714284,2.8363428571428573,1.0442857142857145,2.645714285714285,2.19,1.8571428571428568,2.9024,1.0005,2.571428571428571,1.0,2.7142857142857144,1.5614285714285714,2.4485714285714284,1.2000000000000002,2.782857142857143,1.6615142857142855,2.782857142857143,1.0,2.337285714285714,1.5130857142857144,2.9874285714285715,2.765714285714286,1.312
43-4141.00,New Accounts Clerks,3.46,3.96,1.0,4.16,1.14,3.02,3.86,4.9,2.68,3.48,1.496,1.9085714285714288,1.2376,1.0,1.394285714285714,2.0028571428571427,1.0024142857142857,1.2713857142857143,1.0664285714285715,1.6553999999999998,1.0,1.0549142857142857,2.146714285714286,1.0,1.8057142857142856,1.0535714285714286,1.0,1.872228571428572,2.9234285714285715,1.655,1.0,1.7067571428571426,1.0,1.4542857142857144,1.0,1.4542857142857144,1.0058,1.5146000000000002,1.5508,2.662857142857143,1.077942857142857,1.8571428571428568,1.0206285714285714,2.3865142857142856,1.7857142857142856,1.3254857142857142,1.0,2.3590714285714283,1.2863285714285717,1.4285714285714286,1.0,1.0,1.7734857142857143,1.0342,1.0,1.8571428571428568,1.4980000000000002,1.5207142857142857,1.6714285714285717,1.28,1.5300000000000002,1.32,1.0,1.0020571428571428,1.4542857142857144,1.7385714285714284,1.3003857142857145,1.4004571428571428,2.254942857142857,2.7142857142857144,1.0,2.2928571428571427,1.655,1.9085714285714288,1.7313142857142858,1.0054857142857143,2.06,1.0,2.354914285714286,1.2857142857142856,2.1677714285714287,1.0271428571428571,2.7142857142857144,1.4011,2.571428571428571,1.0089285714285714,1.6504,1.6924285714285716,2.2978571428571426,2.7142857142857144,1.1303714285714286
43-4151.00,Order Clerks,4.39,3.52,1.04,4.98,1.56,2.54,3.48,4.53,3.39,3.1,2.4859285714285715,1.9085714285714288,1.2137142857142855,1.0,1.3571428571428572,1.9085714285714288,1.2459142857142858,1.3894857142857142,1.077942857142857,1.3041857142857145,1.0206285714285714,1.4017857142857142,1.8528,1.0020571428571428,1.7857142857142856,1.2142857142857144,1.0,2.1142857142857143,2.760228571428572,1.7036571428571428,1.0,1.9490714285714288,1.0,1.4179428571428572,1.0,1.7734857142857143,1.1349,1.6391999999999998,1.5357142857142858,2.44,1.4821428571428572,2.02,1.0535714285714286,2.6464857142857143,1.5207142857142857,1.719242857142857,1.0020571428571428,2.971571428571429,1.6516,1.7857142857142856,1.0,1.0,1.7734857142857143,1.3132,1.0,1.8328571428571427,1.8702571428571428,1.4017857142857142,1.7385714285714284,1.2592,1.822857142857143,1.4179428571428572,1.0,1.1339285714285714,1.595,1.9449142857142856,1.9971285714285711,1.8611285714285717,3.185142857142857,2.662857142857143,1.0357142857142856,2.25,1.8571428571428568,1.9085714285714288,1.877928571428572,1.1937,2.06,1.0,2.662857142857143,1.3392000000000002,2.3906285714285715,1.0992,2.551428571428572,1.8247142857142855,2.327857142857143,1.0664285714285715,3.0139,1.929142857142857,3.4888,2.662857142857143,1.5002142857142855
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",4.22,3.41,1.0,3.75,1.38,2.91,3.13,4.93,3.12,3.51,2.6107142857142858,1.8571428571428568,2.096857142857143,1.0,1.3785714285714286,2.0028571428571427,1.0306285714285714,1.2999428571428573,1.12,1.4412142857142858,1.0,1.0135714285714286,1.5464285714285717,1.0,1.2857142857142856,1.0206285714285714,1.0020571428571428,2.105,3.5205,1.7857142857142856,1.0,1.916,1.0,1.6171428571428572,1.0,1.3571428571428572,1.1062857142857143,2.0300714285714285,1.7036571428571428,2.4732142857142856,1.1339285714285714,2.571428571428571,1.1339285714285714,2.945142857142857,1.2857142857142856,1.8077714285714284,1.0,2.806914285714286,1.2457285714285713,1.655,1.0,1.0,1.302857142857143,1.0454571428571429,1.0,1.8571428571428568,1.8329285714285717,1.3392000000000002,1.872228571428572,1.5165142857142857,1.5508,1.157142857142857,1.0,1.0664285714285715,1.5785714285714287,1.872228571428572,1.830514285714286,2.26,2.9254857142857142,2.7142857142857144,1.0,2.7142857142857144,1.8914285714285717,2.19,2.863928571428572,1.0223714285714285,2.2308,1.0,2.2071428571428573,1.3785714285714286,2.2767857142857144,1.0664285714285715,2.7142857142857144,2.410685714285714,2.596342857142857,1.0089285714285714,3.163142857142857,2.0266,3.7095142857142855,2.7142857142857144,1.7479285714285715
43-4171.00,Receptionists and Information Clerks,3.86,4.56,1.0,4.34,1.12,1.51,3.3,5.0,2.16,2.99,1.3842,1.6875,1.3154285714285714,1.0,1.2857142857142856,1.6665142857142858,1.0032571428571428,1.2346,1.077942857142857,1.4184285714285716,1.0,1.1734857142857142,1.3008,1.0,1.268571428571429,1.0089285714285714,1.0,1.7200000000000002,2.2442857142857147,1.655,1.0,2.4050857142857143,1.0020571428571428,1.3008,1.0,1.3008,1.1103571428571428,1.4484285714285714,1.5357142857142858,2.2342857142857144,1.2857142857142856,2.02,1.0042857142857142,2.474857142857143,1.394285714285714,1.3640285714285716,1.0,2.2887142857142857,1.4129285714285715,1.4691999999999998,1.0,1.0,1.4542857142857144,1.0223428571428572,1.0,1.4179428571428572,1.9792,1.4542857142857144,1.7036571428571428,1.2857142857142856,1.822857142857143,1.3571428571428572,1.0,1.0206285714285714,1.7036571428571428,1.6063428571428573,1.3489142857142855,1.6986571428571429,2.430314285714286,2.5428571428571427,1.0206285714285714,1.9449142857142856,1.5300000000000002,1.7385714285714284,1.6310857142857142,1.0261428571428572,1.9085714285714288,1.0,2.4893714285714283,1.2857142857142856,2.225714285714286,1.0271428571428571,2.225714285714286,1.7328571428571429,2.1228571428571428,1.0,1.7787142857142857,1.5772285714285714,2.4001714285714284,2.662857142857143,1.2213714285714286
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,2.68,4.61,1.71,4.75,1.15,2.24,4.24,4.56,2.35,2.7,2.119885714285714,1.8571428571428568,1.0507285714285717,1.0,1.5625,1.9449142857142856,1.0178142857142858,2.8675428571428574,1.2592,1.4565714285714286,1.1071428571428572,1.1408,1.6536857142857144,1.197142857142857,1.5785714285714287,1.0357142857142856,1.0,1.9085714285714288,3.1761,1.8571428571428568,1.0,2.610157142857143,1.0664285714285715,1.6063428571428573,1.0,1.5508,1.0435714285714286,1.2164285714285714,1.7734857142857143,2.392857142857143,1.3571428571428572,1.9085714285714288,1.1071428571428572,3.354914285714286,1.4628571428571429,1.543157142857143,1.0206285714285714,2.809342857142857,1.7827857142857144,1.7036571428571428,1.0,1.0,1.4691999999999998,1.2004285714285714,1.0020571428571428,1.9085714285714288,1.726785714285714,1.4691999999999998,1.9085714285714288,1.3571428571428572,1.822857142857143,1.4910714285714284,1.0,1.0271428571428571,1.7385714285714284,1.8571428571428568,1.5716571428571429,2.276714285714286,2.9316,2.551428571428572,1.0271428571428571,2.1142857142857143,1.8571428571428568,1.822857142857143,3.172857142857143,1.0224,2.2308,1.0,2.607142857142857,1.4435714285714285,2.7142857142857144,1.0206285714285714,2.7142857142857144,1.363057142857143,2.265085714285714,1.0357142857142856,1.684928571428571,1.7625142857142857,2.1123000000000003,2.782857142857143,1.2437571428571428
43-5011.00,Cargo and Freight Agents,4.36,3.94,2.02,3.48,1.91,3.28,3.11,4.55,3.36,3.39,1.6318,1.8571428571428568,1.1601428571428571,1.0357142857142856,1.3785714285714286,1.8571428571428568,1.9898,2.007128571428572,1.3193714285714284,1.4412571428571428,1.0992,1.3571428571428572,1.6373714285714287,1.0664285714285715,1.4464285714285716,1.0664285714285715,1.0,1.9085714285714288,2.497642857142857,1.822857142857143,1.0664285714285715,1.288257142857143,1.0442857142857145,1.268571428571429,1.0442857142857145,1.32,1.4072714285714287,1.5856,1.4928571428571429,2.1228571428571428,1.32,1.9449142857142856,1.197142857142857,2.6277,1.4928571428571429,1.4885714285714284,1.077942857142857,2.181657142857143,2.1433142857142853,1.6391999999999998,1.0442857142857145,1.0042857142857142,1.655,1.9894857142857143,1.0,1.6875,1.6234142857142857,1.3392000000000002,1.9085714285714288,1.36,1.8571428571428568,1.3785714285714286,1.0,1.2208,1.6875,1.8914285714285717,1.9614,1.7570285714285712,1.789485714285714,2.7142857142857144,1.197142857142857,2.0028571428571427,1.6875,1.8914285714285717,2.0686714285714283,1.5285714285714287,2.1635714285714283,1.0549142857142857,1.8571428571428568,1.302857142857143,1.8571428571428568,1.0206285714285714,2.071428571428572,1.6711142857142858,2.5428571428571427,1.1107142857142858,1.5565000000000002,2.169,1.8756,2.7142857142857144,1.2757857142857143
43-5011.01,Freight Forwarders,3.58,4.01,1.0,4.94,1.96,3.65,3.05,5.0,3.64,3.45,3.0589428571428567,1.9085714285714288,2.5170142857142856,1.0442857142857145,1.8914285714285717,2.275,2.1524857142857146,2.025142857142857,1.3785714285714286,2.870628571428571,1.0885714285714283,1.077942857142857,2.9108,1.0535714285714286,1.8914285714285717,1.0535714285714286,1.0,2.1607142857142856,3.2247142857142856,1.9449142857142856,1.0535714285714286,2.401714285714286,1.0357142857142856,1.7200000000000002,1.0357142857142856,1.7857142857142856,2.1842,2.533642857142857,1.8571428571428568,2.044642857142857,1.4821428571428572,2.19,1.0803571428571428,3.369828571428572,1.8571428571428568,2.7580857142857145,1.0442857142857145,3.3737428571428567,2.0222285714285717,1.872228571428572,1.0357142857142856,1.0,1.9085714285714288,1.981857142857143,1.0,1.8571428571428568,3.1839142857142857,1.655,2.0028571428571427,1.5614285714285714,1.7036571428571428,1.3785714285714286,1.0,1.32,1.7734857142857143,1.9449142857142856,3.2422,3.072,2.962428571428572,2.596342857142857,1.062857142857143,2.2767857142857144,1.9449142857142856,2.1142857142857143,3.5742857142857143,2.6343571428571426,2.1492,1.0535714285714286,1.9657142857142855,1.8571428571428568,1.8571428571428568,1.394285714285714,2.1492,3.266,2.5428571428571427,1.0535714285714286,2.5046857142857144,3.134,3.2170428571428573,2.596342857142857,2.748571428571428
43-5021.00,Couriers and Messengers,4.15,3.44,2.21,3.93,2.49,2.98,2.81,4.96,3.44,3.14,1.488057142857143,1.6428571428571428,1.1207571428571428,1.0020571428571428,1.268571428571429,1.822857142857143,1.2647285714285714,2.065,1.4542857142857144,1.0263571428571427,1.6875,1.1734857142857142,1.0375,1.595,1.4542857142857144,1.1257142857142857,1.0020571428571428,1.7934857142857146,2.366357142857143,1.5508,1.0020571428571428,1.7064142857142857,1.4821428571428572,1.3008,1.2514285714285711,1.2857142857142856,1.1332,1.038657142857143,1.28,1.8421428571428573,1.3785714285714286,1.7208,1.0206285714285714,1.7398857142857145,1.2592,1.1033142857142857,1.8914285714285717,2.108371428571428,1.7128,1.3785714285714286,1.197142857142857,1.0,1.268571428571429,2.3026857142857144,1.289285714285714,1.537142857142857,1.0344857142857142,1.3008,1.8839285714285712,1.1734857142857142,1.7036571428571428,1.51,1.0664285714285715,1.0549142857142857,1.7734857142857143,1.8328571428571427,1.3503571428571428,1.2986285714285717,1.7062000000000002,2.1677714285714287,1.1885714285714286,1.822857142857143,1.5207142857142857,1.5300000000000002,2.160357142857143,1.013742857142857,1.7485714285714289,1.1071428571428572,2.125,1.231428571428571,1.872228571428572,1.0664285714285715,1.9257142857142855,1.4148571428571428,1.9642857142857144,1.5207142857142857,1.1615,1.5276857142857143,1.862142857142857,2.1228571428571428,1.3286285714285715
43-5031.00,Public Safety Telecommunicators,3.8,4.78,1.02,5.0,1.16,2.41,2.78,5.0,3.66,3.5,2.3172,2.071428571428572,2.048142857142857,1.0549142857142857,1.6063428571428573,2.524285714285714,1.2811428571428571,1.193757142857143,1.4542857142857144,1.9454,1.1408,1.2857142857142856,1.4691999999999998,1.0206285714285714,1.25,1.268571428571429,1.0206285714285714,2.7142857142857144,2.9670000000000005,2.0028571428571427,1.0535714285714286,3.302028571428571,1.0020571428571428,1.7200000000000002,1.0,1.8571428571428568,1.6105,2.4168571428571424,1.8571428571428568,2.782857142857143,1.4249999999999998,2.044642857142857,1.231428571428571,3.5136571428571437,1.2857142857142856,1.9688,1.32,2.8029714285714284,1.4972,1.8571428571428568,1.0,1.0020571428571428,1.2857142857142856,1.1442571428571429,1.0206285714285714,2.0608,2.1649857142857143,1.8057142857142856,1.8057142857142856,1.5614285714285714,2.645714285714285,1.9449142857142856,1.0,1.16,2.1635714285714283,1.8571428571428568,2.1811,2.9468,3.580457142857143,2.8571428571428568,1.3008,2.4035714285714285,1.9085714285714288,1.9842857142857144,2.985957142857143,1.0698285714285714,2.524285714285714,1.0442857142857145,2.9008000000000003,1.3214285714285714,2.782857142857143,1.1257142857142857,2.9314285714285715,2.296342857142857,2.178571428571429,1.1428571428571428,2.8853428571428568,2.062428571428572,2.9789714285714286,2.9314285714285715,1.6768
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",4.29,4.85,1.34,3.72,2.03,3.01,3.48,5.0,4.69,3.93,1.7552000000000003,1.8914285714285717,1.3280285714285711,1.0,1.7385714285714284,2.422142857142857,1.1548,1.1488,1.25,2.055871428571429,1.0,1.268571428571429,1.4637285714285715,1.0,1.32,1.0442857142857145,1.0020571428571428,2.216428571428572,2.788,1.9085714285714288,1.0,1.781542857142857,1.0,1.6875,1.0,1.7734857142857143,1.1428714285714283,1.6753714285714283,1.7385714285714284,2.662857142857143,1.1607142857142858,2.216428571428572,1.0664285714285715,2.251428571428572,1.4017857142857142,1.456,1.0020571428571428,2.3104142857142858,1.3124285714285715,1.655,1.0,1.0,1.4017857142857142,1.3338571428571426,1.0,1.872228571428572,2.5267857142857144,1.5785714285714287,2.225714285714286,1.542142857142857,2.0028571428571427,1.4821428571428572,1.0,1.1734857142857142,1.7385714285714284,1.8571428571428568,1.822857142857143,1.718457142857143,1.858,2.7142857142857144,1.0549142857142857,2.2767857142857144,1.822857142857143,2.337142857142857,2.2969285714285714,1.0504,2.1357142857142857,1.0,2.765714285714286,1.6875,2.7142857142857144,1.1071428571428572,2.662857142857143,1.922542857142857,2.216428571428572,1.0135714285714286,1.8294,2.1213999999999995,2.275428571428572,2.7142857142857144,1.2886
