O*NET-SOC Code,Title,"Dealing With Unpleasant, Angry, or Discourteous People",Dealing with Violent or Physically Aggressive People,"Determine Tasks, Priorities and Goals",E-Mail,Frequency of Decision Making,In an Open Vehicle or Operating Equipment,"Indoors, Environmentally Controlled","Indoors, Not Environmentally Controlled",Level of Competition,Physical Proximity,Telephone Conversations,Work Outcomes and Results of Other Workers,Written Letters and Memos,Analyzing Data or Information Combined,Inductive Reasoning Combined,Staffing Organizational Units Combined,Repairing Combined,Systems Analysis Combined,Control Precision Combined,Deductive Reasoning Combined,Repairing and Maintaining Mechanical Equipment Combined,Gross Body Equilibrium Combined,Performing General Physical Activities Combined,Instructing Combined,Extent Flexibility Combined,Quality Control Analysis Combined,Selling or Influencing Others Combined,Rate Control Combined,Documenting/Recording Information Combined,Information Ordering Combined,Mathematics Combined,Wrist-Finger Speed Combined,Science Combined,Problem Sensitivity Combined,Getting Information Combined,Establishing and Maintaining Interpersonal Relationships Combined,Complex Problem Solving Combined,Equipment Selection Combined,Evaluating Information to Determine Compliance with Standards Combined,Glare Sensitivity Combined,Learning Strategies Combined,Sound Localization Combined,Speed of Closure Combined,Repairing and Maintaining Electronic Equipment Combined,Developing Objectives and Strategies Combined,Speaking Combined,Visual Color Discrimination Combined,"Estimating the Quantifiable Characteristics of Products, Events, or Information Combined",Written Expression Combined,Operations Analysis Combined,Mathematical Reasoning Combined,Providing Consultation and Advice to Others Combined,Response Orientation Combined,Flexibility of Closure Combined,Installation Combined,Number Facility Combined,"Operating Vehicles, Mechanized Devices, or Equipment Combined",Speed of Limb Movement Combined,Judgment and Decision Making Combined,Coordinating the Work and Activities of Others Combined,Memorization Combined,Time Management Combined,Management of Personnel Resources Combined,Selective Attention Combined,Auditory Attention Combined,Dynamic Flexibility Combined,Management of Material Resources Combined,Time Sharing Combined,Category Flexibility Combined,Thinking Creatively Combined,Interpreting the Meaning of Information for Others Combined,Updating and Using Relevant Knowledge Combined,Oral Comprehension Combined,Troubleshooting Combined,Processing Information Combined,Reading Comprehension Combined,Active Learning Combined,"Identifying Objects, Actions, and Events Combined","Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment Combined",Critical Thinking Combined,Equipment Maintenance Combined,Speech Recognition Combined,Systems Evaluation Combined,Speech Clarity Combined,Arm-Hand Steadiness Combined,Management of Financial Resources Combined,Active Listening Combined,Scheduling Work and Activities Combined,Depth Perception Combined,Written Comprehension Combined,Operation and Control Combined,Performing Administrative Activities Combined,Perceptual Speed Combined,Visualization Combined,"Organizing, Planning, and Prioritizing Work Combined",Oral Expression Combined
27-2042.00,Musicians and Singers,2.13,1.07,2.31,3.51,3.07,1.0,3.99,1.73,3.59,4.57,2.04,2.3,2.11,2.0339,1.7385714285714284,1.1136,1.0042857142857142,1.655,1.655,1.7385714285714284,1.1054428571428572,1.0942857142857143,2.006457142857143,1.6428571428571428,1.28,1.0885714285714283,1.2892285714285716,1.1734857142857142,1.432,1.8571428571428568,1.157142857142857,1.28,1.0042857142857142,1.8057142857142856,2.3713571428571427,3.063557142857143,1.5165142857142857,1.0271428571428571,1.648,1.0178571428571428,1.6364285714285711,1.2592,2.044642857142857,1.0541714285714283,1.6761142857142857,2.1492,1.3008,1.4009,1.9085714285714288,1.1885714285714286,1.28,1.3240571428571428,1.157142857142857,1.9449142857142856,1.0042857142857142,1.28,1.0518,1.1071428571428572,1.6364285714285711,1.6418285714285714,2.4285714285714284,1.6714285714285717,1.36,1.8728571428571428,2.2928571428571427,1.0535714285714286,1.0336571428571428,1.6063428571428573,1.8057142857142856,2.577142857142857,1.6654285714285717,2.1811,2.645714285714285,1.0336571428571428,2.6796571428571427,1.872228571428572,1.625,2.482514285714285,1.0578285714285711,1.7485714285714289,1.0042857142857142,2.2928571428571427,1.51,2.2928571428571427,1.7485714285714289,1.0135714285714286,2.044642857142857,1.7125714285714286,1.0442857142857145,2.25,1.0336571428571428,1.3142857142857145,1.7857142857142856,1.655,2.2049714285714286,2.4893714285714283
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,2.68,1.44,3.88,4.91,4.46,1.29,4.69,2.46,3.61,3.07,4.49,3.35,3.51,1.8092,1.9642857142857144,1.0932428571428572,1.0089285714285714,1.2857142857142856,1.3008,2.1635714285714283,1.0311142857142856,1.0,1.2421714285714285,1.32,1.0206285714285714,1.1734857142857142,1.437242857142857,1.157142857142857,2.6921285714285714,1.9449142857142856,1.0942857142857143,1.0664285714285715,1.0,1.9449142857142856,2.9044,2.667942857142857,1.8571428571428568,1.0206285714285714,2.52,1.0442857142857145,1.302857142857143,1.0664285714285715,1.8571428571428568,1.4263571428571429,2.1833142857142853,3.2071428571428573,1.25,1.816657142857143,2.524285714285714,1.1257142857142857,1.1408,1.742757142857143,1.0664285714285715,1.3571428571428572,1.0,1.16,1.2317714285714283,1.0,1.8571428571428568,1.9798,2.071428571428571,2.0028571428571427,1.2857142857142856,2.0608,1.4821428571428572,1.0,1.0357142857142856,1.8571428571428568,1.8571428571428568,3.7158,2.036542857142857,2.9608428571428576,2.7142857142857144,1.0357142857142856,2.544528571428572,2.645714285714285,1.9449142857142856,3.0643857142857147,1.0276857142857143,2.571428571428571,1.0206285714285714,2.7142857142857144,1.32,3.6142857142857134,1.1885714285714286,1.0357142857142856,2.7142857142857144,2.029257142857143,1.1257142857142857,2.645714285714285,1.32,1.2531571428571429,1.4435714285714285,1.268571428571429,2.7728571428571427,3.3542857142857145
27-3023.00,"News Analysts, Reporters, and Journalists",2.98,1.43,4.32,4.83,4.36,1.43,4.43,2.41,3.89,3.39,4.53,2.92,3.3,2.6614,2.19,1.1701,1.0,1.4821428571428572,1.157142857142857,2.1635714285714283,1.0261285714285715,1.0020571428571428,1.275,1.51,1.0020571428571428,1.12,1.4096,1.0020571428571428,2.600071428571429,2.19,1.2142857142857144,1.3392000000000002,1.0,2.19,3.555542857142857,3.366057142857143,2.0028571428571427,1.0,2.0028571428571427,1.2142857142857144,1.4435714285714285,1.0,1.5785714285714287,1.0664285714285715,1.4818285714285715,2.729371428571429,1.25,1.6878714285714287,2.4893714285714283,1.0535714285714286,1.231428571428571,1.4785714285714286,1.0020571428571428,1.8571428571428568,1.0,1.3571428571428572,1.2332857142857143,1.0020571428571428,1.9642857142857144,1.8208,1.6875,2.2071428571428573,1.5892857142857142,2.02,1.51,1.0020571428571428,1.0992,1.5207142857142857,1.78,2.720085714285714,3.118514285714286,3.0148,2.645714285714285,1.0,2.4795857142857143,2.551428571428572,2.086428571428572,2.8793571428571427,1.0369142857142857,2.19,1.0,2.524285714285714,1.3785714285714286,2.596342857142857,1.2000000000000002,1.1071428571428572,2.5428571428571427,1.9330285714285715,1.157142857142857,2.422142857142857,1.147857142857143,1.3838,1.4906285714285716,1.3706285714285715,2.939314285714285,2.7142857142857144
27-3031.00,Public Relations Specialists,3.09,1.45,3.91,4.95,4.1,1.14,4.32,1.73,3.82,2.82,4.82,3.5,3.48,2.4315,2.4035714285714285,1.8259285714285716,1.0,1.9449142857142856,1.0,2.645714285714285,1.000357142857143,1.0,1.0885,1.8571428571428568,1.0020571428571428,1.0271428571428571,3.0428571428571427,1.0,1.874714285714286,1.8571428571428568,1.2857142857142856,1.0271428571428571,1.0357142857142856,2.6950857142857143,3.808157142857143,4.1951,2.19,1.0,1.7914285714285714,1.0,1.837942857142857,1.0,1.3392000000000002,1.0134714285714286,3.59,2.894285714285714,1.25,1.5837571428571429,2.821428571428571,1.7200000000000002,1.302857142857143,3.489571428571428,1.0,1.4435714285714285,1.0,1.3392000000000002,1.0451,1.0,2.4285714285714284,3.1830000000000003,1.4017857142857142,2.596342857142857,1.6364285714285711,1.7385714285714284,1.268571428571429,1.0,1.1607142857142858,1.7036571428571428,1.8571428571428568,3.5332857142857144,2.991214285714286,3.2936714285714284,2.9732142857142856,1.0,2.18,2.7142857142857144,2.275,2.8585000000000003,1.039828571428571,2.6950857142857143,1.0,2.7142857142857144,2.086428571428572,2.7142857142857144,1.0,1.22,2.8363428571428573,2.866857142857143,1.0206285714285714,2.6950857142857143,1.0,2.051428571428572,1.2857142857142856,1.5785714285714287,3.8985,2.894285714285714
27-3041.00,Editors,3.17,1.14,4.21,4.89,4.33,1.0,4.9,1.05,3.26,3.14,4.53,3.36,3.4,2.3238857142857143,2.2308,1.3252857142857144,1.0,1.9449142857142856,1.0803571428571428,2.3392857142857144,1.022,1.0,1.1216285714285714,1.8914285714285717,1.0,2.044642857142857,1.5956428571428571,1.0,2.0672,2.2308,1.3808,1.0942857142857143,1.0,2.1492,3.0847857142857147,2.8146285714285715,1.9449142857142856,1.0,1.8915571428571427,1.0,1.8057142857142856,1.0,1.6875,1.0944571428571428,1.7437142857142858,2.571428571428571,1.6063428571428573,1.4185,3.585714285714286,1.2142857142857144,1.3008,1.7719428571428573,1.0,2.096342857142857,1.0,1.302857142857143,1.0788285714285717,1.0,2.023657142857143,2.128,1.6364285714285711,2.36,1.9657142857142855,1.8571428571428568,1.2857142857142856,1.0,1.0271428571428571,1.51,2.354914285714286,2.999885714285714,2.1438428571428574,2.9445571428571427,2.821428571428571,1.0,2.6101428571428573,3.837942857142857,2.1750857142857143,2.291371428571429,1.1636285714285717,2.645714285714285,1.0,2.596342857142857,1.5892857142857142,2.44,1.197142857142857,1.0535714285714286,2.645714285714285,2.330285714285714,1.0020571428571428,3.7049142857142856,1.0089285714285714,1.7082857142857144,1.8728571428571428,1.8057142857142856,2.806142857142857,2.765714285714286
27-3042.00,Technical Writers,2.2,1.08,3.51,4.74,3.58,1.23,4.17,1.66,3.02,2.68,4.15,2.58,3.46,2.9585714285714286,2.0608,1.1188,1.0,1.4179428571428572,1.0336571428571428,2.571428571428571,1.182742857142857,1.0,1.0984285714285715,1.5892857142857142,1.0,1.335714285714286,1.5588571428571427,1.0,2.851857142857143,2.4971428571428573,1.0549142857142857,1.0206285714285714,1.0089285714285714,2.0608,2.9266428571428573,2.638,1.75,1.0,2.321485714285714,1.0,1.4821428571428572,1.0,1.2208,1.2405142857142857,1.7567999999999997,2.4732142857142856,1.3571428571428572,1.7098,3.377142857142857,1.5357142857142858,1.1106285714285715,1.895,1.0,1.4249999999999998,1.0,1.1257142857142857,1.063,1.0,1.9085714285714288,1.6882857142857142,1.197142857142857,1.9085714285714288,1.3392000000000002,1.51,1.22,1.0,1.0549142857142857,1.2036571428571428,1.8914285714285717,2.4428714285714284,3.0622285714285717,3.361642857142857,2.748571428571428,1.0020571428571428,3.1741571428571427,3.1750857142857143,2.1635714285714283,3.114514285714286,1.7542857142857142,2.4522285714285714,1.0,1.9085714285714288,1.157142857142857,2.02,1.197142857142857,1.0206285714285714,2.524285714285714,1.9298285714285717,1.0206285714285714,3.005714285714286,1.0,1.6071714285714287,1.3008,1.9285714285714288,3.0085714285714285,2.6185714285714288
27-3043.00,Writers and Authors,2.79,1.0,3.64,5.0,4.54,1.0,2.74,1.99,4.46,3.18,4.68,3.58,3.97,1.2944,2.06,1.1080571428571429,1.0,1.3785714285714286,1.0089285714285714,2.023657142857143,1.0,1.0020571428571428,1.017,1.6391999999999998,1.0020571428571428,1.062857142857143,3.458628571428572,1.0020571428571428,1.3565714285714283,1.8914285714285717,1.0178571428571428,1.0542857142857145,1.0020571428571428,1.9657142857142855,3.2737142857142856,2.8445714285714283,1.8571428571428568,1.0,1.1889285714285711,1.0,1.7200000000000002,1.0,1.6063428571428573,1.003,2.564285714285714,2.5428571428571427,1.2592,1.0275285714285711,3.4564285714285714,1.0221428571428572,1.0271428571428571,1.7556571428571428,1.0020571428571428,1.5614285714285714,1.0,1.0271428571428571,1.0432142857142856,1.0020571428571428,1.9642857142857144,2.3505000000000003,1.3706285714285715,2.265085714285714,1.5614285714285714,1.625,1.2142857142857144,1.0020571428571428,1.0042857142857142,1.4285714285714286,1.8571428571428568,2.823328571428571,1.7057142857142855,2.982571428571428,2.821428571428571,1.0,1.3991285714285715,2.8363428571428573,2.105,1.7940142857142858,1.0007142857142857,2.4971428571428573,1.0,2.354914285714286,1.4179428571428572,2.31,1.0089285714285714,1.0042857142857142,2.5428571428571427,2.102257142857143,1.0,2.894285714285714,1.0,1.3471428571428572,1.25,1.4928571428571429,2.8136857142857146,2.662857142857143
27-3043.05,"Poets, Lyricists and Creative Writers",1.9,1.18,4.64,4.45,1.86,1.05,2.9,1.43,4.32,1.38,3.29,1.71,3.3,1.9914285714285715,2.19,1.0303428571428572,1.0,1.302857142857143,1.0942857142857143,2.06,1.0200571428571428,1.0,1.0480285714285713,1.3392000000000002,1.0,1.0535714285714286,2.355542857142857,1.0,2.704428571428571,2.023657142857143,1.0803571428571428,1.1785714285714286,1.0020571428571428,1.94,3.6117,2.391342857142857,1.9842857142857144,1.0,1.4209142857142858,1.0,1.6875,1.0,1.5165142857142857,1.1564285714285714,2.3335,2.596342857142857,1.1734857142857142,1.2966285714285717,3.475,1.1734857142857142,1.1257142857142857,1.5464285714285717,1.0,1.6875,1.0,1.1257142857142857,1.0,1.0,2.044642857142857,1.2857142857142856,1.302857142857143,1.6875,1.1428571428571428,1.8571428571428568,1.1106285714285715,1.0,1.0357142857142856,1.1408,1.9085714285714288,4.499757142857143,1.9875714285714283,2.912285714285714,2.645714285714285,1.0,2.1100000000000003,3.205357142857143,2.4732142857142856,2.0965,1.0023142857142855,2.4732142857142856,1.0,1.8571428571428568,1.302857142857143,2.0342857142857143,1.2142857142857144,1.0549142857142857,2.4035714285714285,2.1066857142857143,1.0,2.894285714285714,1.0,1.8317142857142856,1.22,1.5892857142857142,3.296785714285714,2.6185714285714288
27-3091.00,Interpreters and Translators,3.18,1.81,3.42,4.52,4.52,1.0,4.11,1.31,3.89,3.53,3.64,3.28,2.75,2.0547142857142857,1.8571428571428568,1.345457142857143,1.0,1.3392000000000002,1.0,1.9449142857142856,1.021942857142857,1.0271428571428571,1.4551571428571428,1.8571428571428568,1.0206285714285714,1.1785714285714286,1.1469571428571428,1.0,2.3741142857142856,2.422142857142857,1.1785714285714286,1.0135714285714286,1.0020571428571428,2.354914285714286,2.8006857142857147,3.3605714285714288,1.8571428571428568,1.0,2.579414285714286,1.0,1.8914285714285717,1.0,1.8571428571428568,1.0731,1.6518857142857142,2.782857142857143,1.2857142857142856,1.5158285714285715,2.7142857142857144,1.0664285714285715,1.16,1.6132857142857144,1.0020571428571428,1.8057142857142856,1.0,1.16,1.1178428571428571,1.0020571428571428,1.9085714285714288,1.6105,1.7385714285714284,1.8571428571428568,1.625,2.096342857142857,1.8914285714285717,1.0,1.0135714285714286,1.8571428571428568,1.8571428571428568,2.4078857142857144,4.0528,3.126057142857143,3.005714285714286,1.0089285714285714,1.8387142857142853,2.645714285714285,1.9085714285714288,2.8849,1.1119857142857144,2.4522285714285714,1.0,2.954285714285714,1.3392000000000002,2.9008000000000003,1.0942857142857143,1.0135714285714286,2.821428571428571,1.684,1.0535714285714286,2.7142857142857144,1.0,1.6154,1.8057142857142856,1.5300000000000002,2.410057142857143,3.205357142857143
27-3092.00,Court Reporters and Simultaneous Captioners,3.47,2.38,4.4,4.63,3.42,1.0,4.82,1.04,2.85,3.5,4.39,2.12,3.74,1.3332,1.5785714285714287,1.0142714285714285,1.0206285714285714,1.1106285714285715,1.6714285714285717,1.7734857142857143,1.1602571428571429,1.0,1.1732285714285715,1.0271428571428571,1.0020571428571428,1.3008,1.0192857142857144,1.0020571428571428,3.9029,1.9642857142857144,1.0549142857142857,1.8328571428571427,1.0,1.7036571428571428,2.796785714285714,2.102642857142857,1.32,1.0089285714285714,1.3224285714285715,1.0,1.268571428571429,1.0,1.3008,1.4457142857142855,1.4312285714285715,1.8914285714285717,1.0549142857142857,1.482057142857143,2.607142857142857,1.0020571428571428,1.16,1.1232,1.0442857142857145,1.32,1.0,1.1257142857142857,1.1855285714285717,1.0,1.2857142857142856,1.3324285714285715,1.4464285714285716,1.7485714285714289,1.0357142857142856,2.178571428571429,1.6714285714285717,1.0,1.0,1.4542857142857144,1.4179428571428572,1.0554285714285714,1.3168000000000002,3.4576857142857143,2.729371428571429,1.0803571428571428,2.7932571428571427,2.096342857142857,1.4691999999999998,1.6135142857142857,1.0264,1.5892857142857142,1.0357142857142856,2.8363428571428573,1.0803571428571428,1.9085714285714288,1.4017857142857142,1.0,2.662857142857143,2.222314285714286,1.0020571428571428,2.645714285714285,1.147857142857143,2.0015714285714283,1.4821428571428572,1.157142857142857,2.7388,2.645714285714285
27-4011.00,Audio and Video Technicians,2.85,1.11,3.93,4.56,3.62,1.37,4.82,1.79,2.72,3.41,4.34,4.05,2.15,2.3342285714285715,2.1635714285714283,1.3007,1.4464285714285716,1.822857142857143,1.9085714285714288,2.1492,1.5951142857142857,1.1408,2.0491428571428574,1.8057142857142856,1.335714285714286,1.8057142857142856,1.1348285714285713,1.3008,2.262085714285714,2.524285714285714,1.2857142857142856,1.32,1.0,2.4732142857142856,2.403942857142857,2.5136000000000003,1.9642857142857144,1.5625,2.2025,1.0042857142857142,1.75,1.077942857142857,1.4464285714285716,2.464142857142857,1.6957857142857145,1.9449142857142856,2.044642857142857,1.7762857142857142,2.25,1.2592,1.36,2.102642857142857,1.1607142857142858,1.9842857142857144,1.4542857142857144,1.3571428571428572,1.3263142857142858,1.0,1.822857142857143,2.2769714285714286,1.3392000000000002,1.8571428571428568,1.7385714285714284,1.9449142857142856,1.9085714285714288,1.0,1.25,1.822857142857143,1.9449142857142856,3.2995000000000005,1.8646000000000005,3.427428571428571,2.571428571428571,1.7200000000000002,2.564514285714285,2.2928571428571427,1.8571428571428568,2.8508571428571425,1.7985714285714287,2.3392857142857144,1.4691999999999998,1.9085714285714288,1.7385714285714284,1.9085714285714288,1.9449142857142856,1.1257142857142857,1.9842857142857144,2.661728571428572,1.3392000000000002,2.3392857142857144,1.8571428571428568,1.5254857142857143,1.8914285714285717,2.0,3.154057142857143,2.596342857142857
27-4012.00,Broadcast Technicians,2.57,1.1,3.87,4.97,3.92,1.21,4.95,2.02,2.71,3.05,4.56,3.68,3.2,2.191628571428572,1.9449142857142856,1.4797142857142855,1.655,1.8057142857142856,1.8571428571428568,2.1635714285714283,2.0214857142857143,1.0803571428571428,2.035,1.6171428571428572,1.197142857142857,1.8728571428571428,1.5184,1.4028571428571428,2.746385714285714,2.0028571428571427,1.7200000000000002,1.197142857142857,1.1257142857142857,2.4035714285714285,2.605771428571429,2.5772714285714287,2.044642857142857,1.75,2.3520000000000003,1.0664285714285715,1.8057142857142856,1.0664285714285715,1.7200000000000002,3.0538,1.9615428571428573,1.9842857142857144,2.023657142857143,2.1628,1.9642857142857144,1.32,1.4906285714285716,2.012342857142857,1.2857142857142856,1.9842857142857144,1.2857142857142856,1.3392000000000002,1.6748714285714286,1.0,1.9449142857142856,2.2238285714285717,1.6665142857142858,1.9449142857142856,1.6665142857142858,2.1750857142857143,1.75,1.0,1.24,1.625,1.8914285714285717,2.3930285714285717,1.9657142857142855,3.317714285714286,2.4971428571428573,1.8914285714285717,2.489028571428572,2.096342857142857,1.9449142857142856,3.134,1.8951714285714285,2.327857142857143,1.872228571428572,2.096342857142857,1.7200000000000002,1.9085714285714288,1.7857142857142856,1.157142857142857,2.354914285714286,2.1286428571428573,1.302857142857143,2.31,1.8571428571428568,1.6581428571428571,1.9285714285714288,1.8914285714285717,2.8425,2.2857142857142856
27-4014.00,Sound Engineering Technicians,2.74,1.42,3.72,4.88,3.29,1.21,4.74,2.08,4.48,3.62,4.24,3.41,2.67,1.789942857142857,1.9449142857142856,1.147657142857143,1.51,1.9449142857142856,1.9449142857142856,2.19,1.8156571428571429,1.0,1.479142857142857,1.6665142857142858,1.157142857142857,1.8057142857142856,1.822857142857143,1.0664285714285715,2.7024,1.9449142857142856,1.2857142857142856,1.32,1.0664285714285715,1.9842857142857144,2.765714285714286,3.5062857142857147,2.0608,1.5357142857142858,1.8064,1.0,1.5357142857142858,1.24,2.0028571428571427,2.2693142857142856,2.0459428571428573,2.1677714285714287,1.51,1.7149714285714284,2.086428571428572,1.0135714285714286,1.32,1.9216,1.1408,2.044642857142857,1.0442857142857145,1.3392000000000002,1.1481142857142856,1.0,1.9642857142857144,2.1392,1.4691999999999998,1.9085714285714288,1.3808,2.1142857142857143,2.662857142857143,1.0,1.25,1.7385714285714284,2.125,3.900571428571428,1.9985714285714289,3.511542857142857,2.765714285714286,1.7385714285714284,2.2896,2.1635714285714283,1.9449142857142856,1.9218857142857144,1.4128,2.3392857142857144,1.6875,1.8571428571428568,1.8914285714285717,1.9642857142857144,1.8571428571428568,1.0942857142857143,2.375,2.5542857142857143,1.197142857142857,2.19,2.044642857142857,1.6601142857142857,1.9449142857142856,1.7200000000000002,2.8957714285714284,2.662857142857143
27-4021.00,Photographers,2.41,1.27,4.09,4.95,3.5,1.36,3.82,2.77,4.24,3.9,4.86,3.32,3.36,1.874714285714286,1.8571428571428568,1.4655,1.0535714285714286,1.51,1.7734857142857143,2.1357142857142857,1.3598571428571429,1.157142857142857,2.408128571428572,1.7734857142857143,1.268571428571429,1.5357142857142858,3.4852,1.4435714285714285,1.9152,1.8571428571428568,1.25,1.2208,1.1607142857142858,2.19,2.8669285714285717,3.542171428571429,1.9085714285714288,1.4017857142857142,1.660685714285714,1.197142857142857,1.7734857142857143,1.0020571428571428,1.542142857142857,1.5535714285714286,2.307785714285714,2.2767857142857144,2.4971428571428573,1.942,1.8571428571428568,1.7200000000000002,1.268571428571429,2.3399714285714284,1.268571428571429,1.8914285714285717,1.0206285714285714,1.25,1.285,1.0089285714285714,1.9085714285714288,2.1933714285714285,1.2857142857142856,1.8571428571428568,1.7200000000000002,1.8571428571428568,1.1607142857142858,1.0,1.1408,1.7200000000000002,2.023657142857143,3.702757142857142,1.506642857142857,3.166942857142857,2.4971428571428573,1.28,2.09,1.9449142857142856,1.9449142857142856,2.4799999999999995,1.1325714285714286,1.9842857142857144,1.1257142857142857,1.8571428571428568,1.4691999999999998,2.044642857142857,1.8571428571428568,1.077942857142857,2.422142857142857,3.0261571428571425,1.7200000000000002,2.1635714285714283,1.3571428571428572,2.899714285714285,1.6875,2.645714285714285,3.200357142857143,2.645714285714285
27-4031.00,"Camera Operators, Television, Video, and Film",2.91,1.37,3.61,4.75,3.34,1.78,4.18,2.64,2.99,3.72,3.81,3.34,2.88,1.5388571428571427,1.9085714285714288,1.0304,1.3706285714285715,1.3785714285714286,2.0028571428571427,2.06,1.8387142857142855,1.197142857142857,2.066942857142857,1.542142857142857,1.4017857142857142,1.8057142857142856,1.6072000000000002,1.3785714285714286,2.103357142857143,2.0028571428571427,1.268571428571429,1.2857142857142856,1.0,2.216428571428572,2.8257714285714286,3.312,1.8914285714285717,1.6665142857142858,1.560042857142857,1.268571428571429,1.7200000000000002,1.0549142857142857,1.4821428571428572,1.8778,1.7755,2.0028571428571427,2.2308,1.5348857142857142,1.75,1.3392000000000002,1.2857142857142856,1.5035,1.3785714285714286,2.044642857142857,1.0020571428571428,1.2857142857142856,1.3306,1.1339285714285714,2.0028571428571427,1.6903,1.36,1.9449142857142856,1.5892857142857142,2.044642857142857,1.655,1.0,1.2036571428571428,1.8571428571428568,1.822857142857143,3.592,1.3295428571428571,3.119371428571428,2.4285714285714284,1.4179428571428572,1.6204285714285716,2.044642857142857,1.8057142857142856,2.462542857142857,1.1504,2.06,1.3571428571428572,2.19,1.3785714285714286,2.071428571428572,2.0028571428571427,1.0803571428571428,2.2767857142857144,1.5807857142857142,1.6063428571428573,1.8728571428571428,1.7734857142857143,1.272571428571429,1.837942857142857,2.4732142857142856,2.380585714285714,2.4035714285714285
