O*NET-SOC Code,Title,Complex Problem Solving ,Critical Thinking ,Systems Analysis ,Deductive Reasoning ,Inductive Reasoning ,Mathematical Reasoning ,Judgment and Decision Making ,Making Decisions and Solving Problems ,Systems Evaluation ,Operations Analysis ,Analyzing Data or Information ,Troubleshooting ,Active Learning ,Learning Strategies ,Oral Comprehension ,Reading Comprehension ,Written Comprehension ,Fluency of Ideas ,Visualization ,Science ,Working with Computers ,Programming ,Technology Design ,Updating and Using Relevant Knowledge ,"Determine Tasks, Priorities and Goals",Written Expression 
25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",1.9085714285714288,2.02,1.32,2.1492,1.9449142857142856,1.4906285714285716,1.7200000000000002,3.041257142857143,1.3571428571428572,1.0221428571428572,1.9581142857142857,1.1339285714285714,1.872228571428572,2.19,2.4732142857142856,2.354914285714286,2.375,2.044642857142857,1.655,1.0477714285714286,1.7208,1.0442857142857145,1.0885714285714283,3.261414285714286,3.61,2.2071428571428573
25-9043.00,"Teaching Assistants, Special Education",1.6428571428571428,2.19,1.289285714285714,2.0608,1.872228571428572,1.2208,1.6714285714285717,2.314857142857143,1.335714285714286,1.0336571428571428,1.4767,1.0,1.7857142857142856,2.354914285714286,2.662857142857143,2.31,2.265085714285714,2.0028571428571427,1.3785714285714286,1.0271428571428571,1.7565857142857142,1.0664285714285715,1.062857142857143,2.089385714285714,3.12,2.086428571428572
25-9044.00,"Teaching Assistants, Postsecondary",1.9449142857142856,2.023657142857143,1.4249999999999998,2.1357142857142857,2.023657142857143,1.4017857142857142,1.8571428571428568,2.416442857142857,1.3785714285714286,1.2857142857142856,2.0847999999999995,1.0942857142857143,1.8914285714285717,2.19,3.0592,2.748571428571428,2.7142857142857144,1.9842857142857144,1.3392000000000002,1.231428571428571,2.5778,1.1071428571428572,1.1408,2.488457142857144,4.19,2.4285714285714284
27-1011.00,Art Directors,2.4035714285714285,2.571428571428571,1.8571428571428568,2.4971428571428573,2.3857142857142857,1.6685714285714286,2.524285714285714,3.484171428571429,1.9657142857142855,2.19,2.193485714285714,1.0020571428571428,2.2471428571428573,1.9657142857142855,2.7142857142857144,2.4732142857142856,2.7142857142857144,2.9732142857142856,2.596342857142857,1.0089285714285714,3.4021,1.0535714285714286,1.0357142857142856,3.643371428571428,4.2,2.3192
27-1012.00,Craft Artists,1.6875,1.9449142857142856,1.268571428571429,1.8571428571428568,1.822857142857143,1.4906285714285716,1.8057142857142856,2.6757142857142857,1.2857142857142856,1.4906285714285716,1.4616857142857145,1.1734857142857142,1.655,1.302857142857143,1.8914285714285717,1.8571428571428568,1.8571428571428568,2.4035714285714285,2.542057142857143,1.0,1.8837714285714284,1.0206285714285714,1.0357142857142856,2.242,4.57,1.6063428571428573
27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",1.7734857142857143,2.044642857142857,1.3571428571428572,1.8571428571428568,1.8571428571428568,1.2208,1.8571428571428568,2.3474142857142857,1.3392000000000002,1.6364285714285711,1.510857142857143,1.1734857142857142,2.086428571428572,1.4691999999999998,2.06,1.8914285714285717,1.8571428571428568,2.765714285714286,2.821428571428571,1.0,2.019142857142857,1.0549142857142857,1.1107142857142858,2.5322285714285715,4.4,1.8057142857142856
27-1014.00,Special Effects Artists and Animators,1.9285714285714288,2.4732142857142856,1.8057142857142856,2.4035714285714285,2.086428571428572,1.595,1.9449142857142856,2.4921,1.6875,1.28,1.941142857142857,1.0020571428571428,2.023657142857143,1.8057142857142856,2.8363428571428573,2.571428571428571,2.7142857142857144,2.36,2.7142857142857144,1.0020571428571428,3.5782857142857143,1.2592,1.22,3.5384,3.69,2.3392857142857144
27-1021.00,Commercial and Industrial Designers,2.524285714285714,2.571428571428571,2.0,2.8150000000000004,2.3192,1.845,2.205357142857143,2.990414285714285,2.071428571428571,2.2471428571428573,2.015,1.0942857142857143,2.142857142857143,1.7200000000000002,2.571428571428571,2.6950857142857143,2.571428571428571,2.645714285714285,2.6696428571428568,1.6364285714285711,2.7865714285714285,1.1885714285714286,2.096342857142857,2.796342857142857,3.75,2.1750857142857143
27-1022.00,Fashion Designers,2.216428571428572,2.645714285714285,1.8571428571428568,2.4035714285714285,2.1142857142857143,1.335714285714286,2.422142857142857,2.7480571428571428,1.94,2.044642857142857,1.9483,1.0942857142857143,2.2767857142857144,1.9449142857142856,2.571428571428571,2.4035714285714285,2.5428571428571427,2.596342857142857,2.422142857142857,1.0065142857142857,2.6408,1.0271428571428571,1.1071428571428572,3.054742857142857,3.64,2.354914285714286
27-1023.00,Floral Designers,1.655,2.086428571428572,1.268571428571429,1.9449142857142856,1.7734857142857143,1.335714285714286,1.8328571428571427,1.5728285714285717,1.2142857142857144,1.7857142857142856,1.4934857142857143,1.0,1.822857142857143,1.3785714285714286,2.607142857142857,1.8057142857142856,1.8571428571428568,2.1492,2.44,1.0089285714285714,1.9073714285714285,1.0206285714285714,1.0357142857142856,2.0278714285714283,4.59,1.7734857142857143
27-1024.00,Graphic Designers,1.9449142857142856,2.2471428571428573,1.7385714285714284,2.086428571428572,1.9449142857142856,1.25,1.9085714285714288,3.040642857142857,1.6364285714285711,1.6875,1.6010714285714287,1.0,2.044642857142857,1.75,2.4971428571428573,2.1357142857142857,2.327857142857143,2.645714285714285,2.096342857142857,1.0020571428571428,3.3035714285714284,1.2208,1.335714285714286,3.164285714285714,4.1,2.2928571428571427
27-1025.00,Interior Designers,2.4035714285714285,2.7142857142857144,1.8914285714285717,2.4035714285714285,1.9642857142857144,1.822857142857143,2.1607142857142856,3.794857142857144,1.6665142857142858,1.9085714285714288,2.300742857142857,1.1106285714285715,1.9449142857142856,1.6364285714285711,2.7142857142857144,2.7142857142857144,2.645714285714285,2.782857142857143,2.7142857142857144,1.0020571428571428,2.9738285714285717,1.1257142857142857,1.1257142857142857,3.142857142857143,3.92,2.4522285714285714
27-1026.00,Merchandise Displayers and Window Trimmers,1.7734857142857143,2.086428571428572,1.4691999999999998,2.0028571428571427,1.8571428571428568,1.2592,1.9085714285714288,2.282057142857143,1.4249999999999998,1.394285714285714,1.531942857142857,1.0664285714285715,1.8057142857142856,1.394285714285714,2.4971428571428573,1.8914285714285717,1.8571428571428568,2.1492,2.596342857142857,1.0089285714285714,1.7542857142857144,1.0357142857142856,1.0803571428571428,1.945971428571429,3.72,1.8571428571428568
27-1027.00,Set and Exhibit Designers,2.3192,2.4732142857142856,1.8571428571428568,2.4035714285714285,2.25,1.6875,2.0608,3.31,1.7734857142857143,2.4732142857142856,1.682314285714286,1.0714285714285714,1.9449142857142856,1.7385714285714284,2.765714285714286,2.645714285714285,2.596342857142857,2.8363428571428573,2.928571428571429,1.0942857142857143,2.6157142857142857,1.0942857142857143,1.2036571428571428,3.0428571428571427,4.19,2.4732142857142856
27-2011.00,Actors,1.7036571428571428,1.8571428571428568,1.231428571428571,1.8057142857142856,1.8057142857142856,1.0,1.8057142857142856,1.5349857142857144,1.231428571428571,1.147857142857143,1.1537714285714284,1.0,1.6063428571428573,1.625,2.765714285714286,2.596342857142857,2.44,1.9657142857142855,1.5785714285714287,1.0357142857142856,1.1718285714285714,1.0,1.0135714285714286,1.3103,2.88,1.9077714285714285
27-2012.00,Producers and Directors,2.19,2.765714285714286,2.25,2.9522285714285714,2.354914285714286,1.6665142857142858,2.2928571428571427,2.8704428571428573,2.044642857142857,1.32,2.2862285714285715,1.1071428571428572,2.125,2.06,2.894285714285714,2.7142857142857144,2.748571428571428,2.542057142857143,2.4971428571428573,1.0020571428571428,3.127428571428572,1.0942857142857143,1.231428571428571,3.222,4.27,2.6696428571428568
27-2012.03,Media Programming Directors,2.571428571428571,2.8363428571428573,2.1635714285714283,2.524285714285714,2.4522285714285714,1.5892857142857142,2.8363428571428573,3.2155428571428573,2.205357142857143,1.8914285714285717,2.122,1.0206285714285714,2.596342857142857,1.8914285714285717,2.8571428571428568,2.782857142857143,2.782857142857143,2.596342857142857,1.6942857142857144,1.0206285714285714,2.4924285714285714,1.0535714285714286,1.1071428571428572,3.070271428571428,4.2,2.782857142857143
27-2012.04,Talent Directors,2.044642857142857,2.645714285714285,1.6665142857142858,2.4035714285714285,2.375,1.4179428571428572,2.44,2.6810857142857145,1.5165142857142857,1.32,1.285842857142857,1.0089285714285714,1.8914285714285717,1.655,2.662857142857143,2.645714285714285,2.7142857142857144,2.1635714285714283,1.6665142857142858,1.0357142857142856,2.010228571428572,1.0549142857142857,1.0357142857142856,2.140542857142857,4.55,2.4522285714285714
27-2012.05,Media Technical Directors/Managers,2.2928571428571427,2.645714285714285,2.1357142857142857,2.7142857142857144,2.4732142857142856,1.2857142857142856,2.354914285714286,3.494857142857143,1.9842857142857144,1.268571428571429,2.513114285714286,1.2857142857142856,2.2308,2.125,2.765714285714286,2.4971428571428573,2.524285714285714,2.3192,2.1357142857142857,1.0020571428571428,2.815942857142857,1.12,1.2036571428571428,3.132,4.17,2.4732142857142856
27-2021.00,Athletes and Sports Competitors,1.822857142857143,2.225714285714286,1.3392000000000002,2.02,2.0608,1.24,1.9257142857142855,3.091428571428571,1.4691999999999998,1.2857142857142856,3.0562,1.1257142857142857,1.8571428571428568,1.8057142857142856,2.662857142857143,1.9085714285714288,1.9642857142857144,1.8057142857142856,1.822857142857143,1.1071428571428572,1.5264714285714287,1.0,1.1106285714285715,2.6730857142857145,4.03,1.7200000000000002
27-2022.00,Coaches and Scouts,2.596342857142857,2.7142857142857144,2.596342857142857,2.6185714285714288,2.571428571428571,1.3571428571428572,2.765714285714286,2.821257142857143,2.542057142857143,1.7200000000000002,2.3464,1.1257142857142857,2.645714285714285,2.782857142857143,2.729371428571429,2.7142857142857144,2.524285714285714,2.524285714285714,2.4892,1.0992,2.127657142857143,1.0135714285714286,1.1885714285714286,2.571142857142857,4.16,2.3392857142857144
27-2023.00,"Umpires, Referees, and Other Sports Officials",1.7857142857142856,2.19,1.2857142857142856,2.044642857142857,1.822857142857143,1.3008,1.9642857142857144,2.8385714285714285,1.3706285714285715,1.1071428571428572,1.5203571428571427,1.0206285714285714,1.8571428571428568,1.822857142857143,2.524285714285714,1.8914285714285717,1.8571428571428568,1.22,1.6063428571428573,1.0407142857142857,1.3745714285714286,1.0,1.0357142857142856,2.809971428571428,2.86,1.7036571428571428
27-2031.00,Dancers,1.4542857142857144,1.7485714285714289,1.25,1.6364285714285711,1.5614285714285714,1.0357142857142856,1.5207142857142857,1.3765428571428573,1.147857142857143,1.0442857142857145,1.0902,1.0,1.7200000000000002,1.5892857142857142,2.3857142857142857,1.7200000000000002,1.6875,1.7385714285714284,1.6875,1.0,1.0114,1.0,1.0020571428571428,1.525,3.2,1.5785714285714287
27-2032.00,Choreographers,1.8571428571428568,2.1492,1.6063428571428573,2.354914285714286,2.0028571428571427,1.25,1.9642857142857144,3.3879428571428574,1.6875,1.6875,1.2051714285714286,1.0,2.044642857142857,2.31,2.645714285714285,2.2071428571428573,2.265085714285714,2.645714285714285,2.4732142857142856,1.0020571428571428,1.5263714285714287,1.0020571428571428,1.0664285714285715,2.2032,3.86,1.8914285714285717
27-2041.00,Music Directors and Composers,1.9449142857142856,2.3392857142857144,1.8057142857142856,2.4714285714285715,2.023657142857143,1.3008,2.1142857142857143,2.6975714285714285,1.8571428571428568,1.3785714285714286,1.8969142857142856,1.0135714285714286,2.1492,1.75,2.542057142857143,2.25,2.524285714285714,2.571428571428571,1.4435714285714285,1.0135714285714286,2.140942857142857,1.1408,1.1107142857142858,2.6011285714285712,4.55,2.25
27-2042.00,Musicians and Singers,1.5165142857142857,1.7485714285714289,1.655,1.7385714285714284,1.7385714285714284,1.28,1.6364285714285711,2.1945714285714284,1.51,1.1885714285714286,2.0339,1.0336571428571428,1.625,1.6364285714285711,2.645714285714285,1.872228571428572,2.25,1.9285714285714288,1.655,1.0042857142857142,1.1405714285714286,1.0135714285714286,1.1071428571428572,2.1811,2.31,1.9085714285714288
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,1.8571428571428568,2.571428571428571,1.2857142857142856,2.1635714285714283,1.9642857142857144,1.1408,1.8571428571428568,3.014257142857143,1.32,1.1257142857142857,1.8092,1.0357142857142856,1.9449142857142856,1.302857142857143,2.7142857142857144,2.645714285714285,2.645714285714285,2.216428571428572,1.268571428571429,1.0,2.4352,1.0020571428571428,1.0020571428571428,2.9608428571428576,3.88,2.524285714285714
27-3023.00,"News Analysts, Reporters, and Journalists",2.0028571428571427,2.19,1.4821428571428572,2.1635714285714283,2.19,1.231428571428571,1.9642857142857144,2.2968571428571427,1.3785714285714286,1.0535714285714286,2.6614,1.0,2.086428571428572,1.4435714285714285,2.645714285714285,2.551428571428572,2.422142857142857,2.086428571428572,1.3706285714285715,1.0,2.1721714285714286,1.0535714285714286,1.1339285714285714,3.0148,4.32,2.4893714285714283
27-3031.00,Public Relations Specialists,2.19,2.6950857142857143,1.9449142857142856,2.645714285714285,2.4035714285714285,1.302857142857143,2.4285714285714284,3.5477571428571437,2.086428571428572,1.7200000000000002,2.4315,1.0,2.275,1.837942857142857,2.9732142857142856,2.7142857142857144,2.6950857142857143,2.571428571428571,1.5785714285714287,1.0357142857142856,2.5135428571428573,1.0271428571428571,1.147857142857143,3.2936714285714284,3.91,2.821428571428571
27-3041.00,Editors,1.9449142857142856,2.645714285714285,1.9449142857142856,2.3392857142857144,2.2308,1.3008,2.023657142857143,2.6575999999999995,1.5892857142857142,1.2142857142857144,2.3238857142857143,1.0,2.1750857142857143,1.8057142857142856,2.821428571428571,3.837942857142857,3.7049142857142856,2.748571428571428,1.8057142857142856,1.0,2.6728,1.0664285714285715,1.0549142857142857,2.9445571428571427,4.21,3.585714285714286
27-3042.00,Technical Writers,1.75,2.4522285714285714,1.4179428571428572,2.571428571428571,2.0608,1.1106285714285715,1.9085714285714288,2.155014285714286,1.157142857142857,1.5357142857142858,2.9585714285714286,1.0020571428571428,2.1635714285714283,1.4821428571428572,2.748571428571428,3.1750857142857143,3.005714285714286,1.9285714285714288,1.9285714285714288,1.0089285714285714,3.140214285714286,1.0206285714285714,1.0206285714285714,3.361642857142857,3.51,3.377142857142857
27-3043.00,Writers and Authors,1.8571428571428568,2.4971428571428573,1.3785714285714286,2.023657142857143,2.06,1.0271428571428571,1.9642857142857144,2.699871428571428,1.4179428571428572,1.0221428571428572,1.2944,1.0,2.105,1.7200000000000002,2.821428571428571,2.8363428571428573,2.894285714285714,2.596342857142857,1.4928571428571429,1.0020571428571428,1.8297285714285716,1.0664285714285715,1.12,2.982571428571428,3.64,3.4564285714285714
27-3043.05,"Poets, Lyricists and Creative Writers",1.9842857142857144,2.4732142857142856,1.302857142857143,2.06,2.19,1.1257142857142857,2.044642857142857,2.6585714285714284,1.302857142857143,1.1734857142857142,1.9914285714285715,1.0,2.4732142857142856,1.6875,2.645714285714285,3.205357142857143,2.894285714285714,2.9732142857142856,1.5892857142857142,1.0020571428571428,2.278428571428572,1.0803571428571428,1.0549142857142857,2.912285714285714,4.64,3.475
27-3091.00,Interpreters and Translators,1.8571428571428568,2.4522285714285714,1.3392000000000002,1.9449142857142856,1.8571428571428568,1.16,1.9085714285714288,2.5125,1.3392000000000002,1.0664285714285715,2.0547142857142857,1.0089285714285714,1.9085714285714288,1.8914285714285717,3.005714285714286,2.645714285714285,2.7142857142857144,1.8571428571428568,1.5300000000000002,1.0020571428571428,1.8717142857142852,1.0020571428571428,1.1257142857142857,3.126057142857143,3.42,2.7142857142857144
27-3092.00,Court Reporters and Simultaneous Captioners,1.32,1.5892857142857142,1.1106285714285715,1.7734857142857143,1.5785714285714287,1.16,1.2857142857142856,1.7230857142857143,1.0803571428571428,1.0020571428571428,1.3332,1.0803571428571428,1.4691999999999998,1.268571428571429,2.729371428571429,2.096342857142857,2.645714285714285,1.1885714285714286,1.157142857142857,1.0,3.1059999999999994,1.0020571428571428,1.0,3.4576857142857143,4.4,2.607142857142857
27-4011.00,Audio and Video Technicians,1.9642857142857144,2.3392857142857144,1.822857142857143,2.1492,2.1635714285714283,1.36,1.822857142857143,2.731485714285714,1.7385714285714284,1.2592,2.3342285714285715,1.7200000000000002,1.8571428571428568,1.75,2.571428571428571,2.2928571428571427,2.3392857142857144,1.7734857142857143,2.0,1.0,2.7598857142857143,1.1785714285714286,1.25,3.427428571428571,3.93,2.25
27-4012.00,Broadcast Technicians,2.044642857142857,2.327857142857143,1.8057142857142856,2.1635714285714283,1.9449142857142856,1.4906285714285716,1.9449142857142856,2.8349714285714285,1.7200000000000002,1.32,2.191628571428572,1.8914285714285717,1.9449142857142856,1.8057142857142856,2.4971428571428573,2.096342857142857,2.31,1.8571428571428568,1.8914285714285717,1.1257142857142857,3.1122,1.3008,1.4017857142857142,3.317714285714286,3.87,1.9642857142857144
