O*NET-SOC Code,Title,E-Mail,Written Letters and Memos,Quality Control Analysis ,Evaluating Information to Determine Compliance with Standards ,Documenting/Recording Information ,Processing Information ,Monitoring and Controlling Resources ,Operations Monitoring ,"Monitoring Processes, Materials, or Surroundings ",Monitoring ,"Estimating the Quantifiable Characteristics of Products, Events, or Information ",Number Facility ,Mathematics ,Equipment Maintenance ,Repairing and Maintaining Mechanical Equipment ,Repairing and Maintaining Electronic Equipment ,Repairing ,"Operating Vehicles, Mechanized Devices, or Equipment ",Controlling Machines and Processes ,Operation and Control ,Installation ,Equipment Selection ,"Inspecting Equipment, Structures, or Materials ",Getting Information ,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment ","Organizing, Planning, and Prioritizing Work ",Management of Material Resources ,Management of Financial Resources ,Time Management ,Coordination ,Writing ,Depth Perception ,Far Vision ,Near Vision ,Visual Color Discrimination ,Glare Sensitivity ,Night Vision ,Peripheral Vision ,Sound Localization ,Hearing Sensitivity ,Speech Clarity ,Speech Recognition ,Rate Control ,Response Orientation ,Spatial Orientation ,Staffing Organizational Units ,"Identifying Objects, Actions, and Events ","Judging the Qualities of Objects, Services, or People "
19-1011.00,Animal Scientists,5.0,3.91,1.6875,2.6517571428571425,2.898571428571429,3.828357142857143,2.2049714285714286,1.5892857142857142,3.1700285714285714,2.524285714285714,2.6770714285714283,2.1635714285714283,2.3192,1.0020571428571428,1.1894285714285715,1.2050714285714286,1.0,1.702942857142857,1.6533142857142855,1.2363428571428572,1.0,1.0042857142857142,1.884914285714285,3.8959,1.1794,3.2407000000000004,1.3571428571428572,1.231428571428571,2.044642857142857,1.9449142857142856,2.821428571428571,1.2857142857142856,1.8914285714285717,2.596342857142857,1.6364285714285711,1.1071428571428572,1.0442857142857145,1.0442857142857145,1.0206285714285714,1.28,2.7142857142857144,2.571428571428571,1.0357142857142856,1.1428571428571428,1.1785714285714286,1.6475857142857144,3.284342857142857,2.793571428571429
19-1012.00,Food Scientists and Technologists,4.91,3.4,2.3192,2.9872,3.2567857142857144,3.200357142857143,2.2778857142857145,1.837942857142857,2.8585000000000003,2.4522285714285714,2.318042857142857,2.19,2.06,1.0,1.279,1.4374857142857145,1.0,1.3941142857142856,2.2517428571428573,1.3785714285714286,1.0,1.1408,2.331714285714286,3.348028571428572,1.522342857142857,3.388128571428572,1.2142857142857144,1.1734857142857142,2.06,1.9449142857142856,2.6950857142857143,1.197142857142857,1.9085714285714288,2.821428571428571,2.023657142857143,1.0,1.0,1.0,1.0020571428571428,1.3785714285714286,2.25,2.2071428571428573,1.157142857142857,1.0549142857142857,1.0,1.8063571428571428,3.284071428571429,2.2517428571428573
19-1013.00,Soil and Plant Scientists,4.76,3.57,1.8571428571428568,2.775714285714286,3.125714285714286,3.5521000000000003,2.2809428571428576,1.7200000000000002,2.8413142857142857,2.3242857142857147,2.947,1.9449142857142856,2.2471428571428573,1.0,1.6638857142857142,1.4464,1.0,1.7485714285714289,1.7442285714285717,1.4017857142857142,1.0,1.0,2.101,3.134857142857143,1.3495,3.3485714285714288,1.2857142857142856,1.231428571428571,1.7734857142857143,1.8571428571428568,2.8020571428571426,1.4906285714285716,1.8571428571428568,2.524285714285714,1.7734857142857143,1.0942857142857143,1.0942857142857143,1.0942857142857143,1.0549142857142857,1.25,2.524285714285714,2.2308,1.0549142857142857,1.1071428571428572,1.12,1.7805142857142855,3.1214285714285714,2.5232
19-1021.00,Biochemists and Biophysicists,4.85,3.44,1.9285714285714288,2.5902857142857143,3.9196428571428568,4.409285714285715,2.458285714285714,1.6875,3.7996428571428567,2.748571428571428,3.6399999999999992,2.4714285714285715,2.954285714285714,1.1408,1.7417857142857145,2.5107714285714287,1.12,1.2875,2.5120000000000005,1.3392000000000002,1.0020571428571428,1.4249999999999998,3.2285714285714286,4.250714285714286,2.26,3.347142857142857,1.2857142857142856,1.2036571428571428,1.94,1.8914285714285717,3.377142857142857,1.22,1.837942857142857,2.765714285714286,1.7734857142857143,1.0,1.0,1.0,1.0,1.22,2.9642857142857144,1.9842857142857144,1.0549142857142857,1.0442857142857145,1.0,1.8603571428571428,4.194999999999999,3.170357142857143
19-1022.00,Microbiologists,5.0,3.26,1.7734857142857143,3.0995000000000004,3.036742857142857,3.4671428571428566,2.7094857142857145,1.6875,3.2866,2.4522285714285714,2.4246857142857143,2.007142857142857,2.1750857142857143,1.0,1.517857142857143,1.5075000000000005,1.0,1.2881714285714283,2.56,1.5614285714285714,1.0,1.0942857142857143,2.346157142857143,3.144185714285714,1.6291857142857142,3.330214285714286,1.3392000000000002,1.3785714285714286,2.1085714285714285,2.0,3.091428571428572,1.32,1.8728571428571428,2.8150000000000004,1.8914285714285717,1.0,1.0,1.0,1.0,1.2857142857142856,1.9449142857142856,2.4522285714285714,1.2142857142857144,1.1071428571428572,1.0,2.0000714285714283,3.202857142857143,2.2774857142857146
19-1023.00,Zoologists and Wildlife Biologists,4.92,2.93,1.32,2.722214285714286,2.4422571428571427,3.127171428571429,2.1532857142857145,1.655,2.806285714285714,2.275,2.389742857142857,1.8914285714285717,1.8914285714285717,1.0,1.4805714285714286,1.1266571428571428,1.0,2.3600000000000003,1.6644571428571429,1.302857142857143,1.0,1.0,1.8960142857142857,3.276142857142857,1.3107142857142855,3.448771428571429,1.3571428571428572,1.3785714285714286,2.275,2.2767857142857144,2.6950857142857143,1.302857142857143,1.8914285714285717,2.3392857142857144,1.7200000000000002,1.2142857142857144,1.268571428571429,1.197142857142857,1.2142857142857144,1.6171428571428572,2.524285714285714,2.1677714285714287,1.2857142857142856,1.2857142857142856,1.3008,1.7188571428571429,3.1033428571428567,2.310828571428571
19-1029.01,Bioinformatics Scientists,5.0,3.21,1.3808,1.5170714285714286,2.6796571428571427,4.076142857142857,2.3329142857142857,1.4464285714285716,2.750714285714286,2.4008000000000003,2.341057142857143,2.5907142857142857,2.4714285714285715,1.0,1.0964285714285715,1.3188714285714285,1.0,1.0037,1.221,1.0221428571428572,1.0,1.0442857142857145,1.7416,3.702857142857143,1.4874571428571428,3.3359999999999994,1.32,1.25,2.105,2.0,2.954285714285714,1.3392000000000002,1.9449142857142856,2.571428571428571,1.6063428571428573,1.0,1.0,1.0,1.0,1.5614285714285714,2.36,2.275,1.0,1.0,1.0042857142857142,1.5417428571428573,3.744142857142857,2.507357142857143
19-1029.02,Molecular and Cellular Biologists,4.85,3.12,1.7734857142857143,2.371428571428571,3.405,3.877828571428571,2.2265,1.7734857142857143,2.872,2.7207142857142856,2.5542857142857143,2.4714285714285715,2.7207142857142856,1.0,1.3833142857142855,1.3672,1.0,1.0789285714285717,1.882,1.5785714285714287,1.0,1.1885714285714286,2.353,3.77,1.2792571428571429,3.3012,1.8057142857142856,1.6063428571428573,2.1750857142857143,2.096342857142857,3.321428571428572,1.3008,2.023657142857143,2.8514285714285714,1.822857142857143,1.0,1.0,1.0,1.0,1.268571428571429,2.748571428571428,2.4522285714285714,1.1428571428571428,1.0549142857142857,1.0,1.7822285714285715,3.752514285714287,2.474285714285714
19-1029.03,Geneticists,4.96,2.88,1.6063428571428573,2.0742857142857143,3.6389714285714287,3.950971428571429,2.3453714285714287,1.6875,2.523885714285714,2.524285714285714,2.4256,2.4732142857142856,2.645714285714285,1.0,1.1826285714285714,1.3264,1.0,1.0349714285714289,1.6674285714285717,1.0942857142857143,1.0,1.0020571428571428,1.6329142857142855,4.343999999999999,1.142628571428571,3.4557714285714285,1.3392000000000002,1.3392000000000002,2.0,1.9842857142857144,3.091428571428572,1.268571428571429,1.8914285714285717,2.6950857142857143,1.6665142857142858,1.0,1.0,1.0,1.0,1.302857142857143,2.596342857142857,2.1492,1.0,1.0089285714285714,1.0,1.7122285714285712,3.3849142857142853,1.845257142857143
19-1029.04,Biologists,4.97,2.64,1.5892857142857142,2.5602,2.8045,4.2895,2.3801,1.2036571428571428,3.290885714285713,2.142857142857143,3.7253428571428566,1.9842857142857144,2.748571428571428,1.0,1.623214285714286,1.528342857142857,1.0,1.5359285714285713,1.8844285714285716,1.1106285714285715,1.0,1.0,2.343442857142857,3.8864,1.7309714285714284,3.762085714285714,1.2363428571428572,1.2514285714285711,2.0342857142857143,1.8571428571428568,3.2285714285714286,1.3008,2.1357142857142857,2.765714285714286,1.8571428571428568,1.0357142857142856,1.0089285714285714,1.0549142857142857,1.0549142857142857,1.22,2.6950857142857143,2.6185714285714288,1.0357142857142856,1.0020571428571428,1.0206285714285714,1.6103285714285716,3.6682857142857146,3.0716428571428573
19-1031.00,Conservation Scientists,4.96,3.68,1.289285714285714,3.1465428571428573,2.8167142857142853,3.237142857142857,2.1016,1.394285714285714,2.846714285714285,2.044642857142857,2.293142857142857,2.0028571428571427,1.9449142857142856,1.0042857142857142,1.1894285714285715,1.2585142857142857,1.0042857142857142,1.9857142857142855,1.6977142857142855,1.3125,1.0042857142857142,1.0271428571428571,1.894285714285714,3.2148,1.624642857142857,3.1888,1.4928571428571429,1.3785714285714286,2.044642857142857,2.023657142857143,2.3857142857142857,1.302857142857143,1.8571428571428568,2.19,1.655,1.1734857142857142,1.231428571428571,1.231428571428571,1.1071428571428572,1.268571428571429,2.1607142857142856,2.105,1.2142857142857144,1.2142857142857144,1.345,1.7222,2.6243,2.388571428571429
19-1031.02,Range Managers,5.0,3.6,1.4192,3.177142857142857,2.515185714285714,2.978714285714286,2.2104285714285714,1.595,3.3453,2.5907142857142857,2.368057142857143,1.837942857142857,1.8728571428571428,1.0271428571428571,1.8996,1.19,1.0336571428571428,2.4314285714285715,1.8299,1.6063428571428573,1.0,1.0336571428571428,2.4641285714285712,2.9566857142857144,1.503485714285714,3.157142857142857,1.36,1.22,1.8571428571428568,2.2928571428571427,2.2857142857142856,1.6875,2.105,2.1607142857142856,1.75,1.2857142857142856,1.077942857142857,1.1734857142857142,1.0942857142857143,1.4179428571428572,2.1142857142857143,2.0608,1.2036571428571428,1.2857142857142856,1.4435714285714285,1.5688,2.740342857142857,2.0176
19-1031.03,Park Naturalists,4.89,2.98,1.2857142857142856,1.9577714285714287,2.656028571428571,2.529528571428571,2.760228571428572,1.394285714285714,2.1075142857142857,1.9449142857142856,1.7212857142857143,1.3785714285714286,1.22,1.0271428571428571,1.3992142857142855,1.1908571428571428,1.0020571428571428,1.842057142857143,1.4066,1.2857142857142856,1.0,1.0089285714285714,1.6892857142857145,2.935,1.2404285714285714,3.1286857142857145,1.3571428571428572,1.2142857142857144,1.822857142857143,1.9449142857142856,2.571428571428571,1.4179428571428572,2.0028571428571427,2.1142857142857143,1.7734857142857143,1.22,1.231428571428571,1.24,1.1785714285714286,1.4179428571428572,2.8363428571428573,2.4732142857142856,1.147857142857143,1.2036571428571428,1.32,2.164628571428572,2.6977857142857147,2.0917714285714286
19-1032.00,Foresters,4.79,3.45,1.4821428571428572,3.108728571428572,3.2311,2.866285714285714,2.5258857142857143,1.8571428571428568,3.2818857142857145,2.571428571428571,2.393714285714286,1.837942857142857,1.9722285714285717,1.0885714285714283,1.641457142857143,1.2928000000000002,1.077942857142857,2.512028571428572,2.091171428571428,1.8057142857142856,1.0,1.2592,2.789257142857143,2.8196571428571438,1.8391857142857144,3.2742571428571425,1.872228571428572,1.6714285714285717,2.3392857142857144,2.3857142857142857,2.6185714285714288,1.6364285714285711,2.125,2.4522285714285714,1.6875,1.2857142857142856,1.2857142857142856,1.2857142857142856,1.1785714285714286,1.4821428571428572,2.1228571428571428,2.1677714285714287,1.268571428571429,1.302857142857143,1.6063428571428573,1.6927857142857143,2.8349714285714285,2.7112
19-1041.00,Epidemiologists,4.95,3.76,1.0442857142857145,2.3350285714285715,3.128128571428572,4.155514285714286,2.139057142857143,1.0442857142857145,2.3753714285714285,2.5907142857142857,2.682514285714286,2.275,2.6185714285714288,1.0,1.0033,1.0111,1.0,1.0214857142857143,1.0444,1.0,1.0,1.0042857142857142,1.234,3.864342857142857,1.0310857142857144,3.434285714285714,1.25,1.3008,2.205357142857143,2.6185714285714288,3.0592,1.0271428571428571,1.837942857142857,2.524285714285714,1.5357142857142858,1.0,1.0,1.0,1.0,1.0664285714285715,2.7142857142857144,2.524285714285714,1.0,1.0,1.0,1.7968,3.2818857142857136,1.7157142857142855
19-1042.00,"Medical Scientists, Except Epidemiologists",4.94,3.07,1.4910714285714284,1.923257142857143,3.0656714285714286,3.6184857142857134,1.430414285714286,1.655,2.591685714285714,2.542057142857143,2.9695,2.1357142857142857,2.542057142857143,1.0,1.276042857142857,1.2759142857142858,1.0,1.4165714285714286,1.3848142857142856,1.1408,1.0,1.0664285714285715,2.3605428571428573,3.5085571428571423,1.1485714285714286,3.3781428571428567,1.22,1.1607142857142858,2.096342857142857,1.8571428571428568,3.265714285714286,1.147857142857143,1.8057142857142856,2.524285714285714,1.8057142857142856,1.0,1.0,1.0,1.0,1.22,2.821428571428571,2.4732142857142856,1.0,1.0,1.0,1.2460857142857145,3.1753142857142858,1.8322142857142856
19-2011.00,Astronomers,4.91,2.48,1.1071428571428572,1.7283571428571427,3.104285714285714,4.285,1.477,1.2857142857142856,1.7020142857142857,2.2308,3.3185714285714285,2.877142857142857,3.2285714285714286,1.0206285714285714,1.216257142857143,1.3105142857142855,1.0020571428571428,1.0559,1.284957142857143,1.1071428571428572,1.0,1.0664285714285715,1.5433714285714286,4.260971428571429,1.322857142857143,3.0016,1.2857142857142856,1.5357142857142858,1.8057142857142856,1.9449142857142856,3.2285714285714286,1.268571428571429,2.571428571428571,2.6950857142857143,1.8571428571428568,1.0,1.0664285714285715,1.0,1.0,1.1885714285714286,2.596342857142857,2.19,1.0,1.0,1.0442857142857145,1.2808857142857142,3.4409,1.8526
19-2012.00,Physicists,4.92,2.92,1.7521428571428572,2.4848,3.43,3.891185714285714,1.9077714285714285,1.4691999999999998,2.7890857142857146,2.2857142857142856,3.0465142857142857,3.553571428571428,3.553571428571428,1.0,1.1126857142857145,1.2989285714285714,1.0,1.0385714285714285,1.4369999999999998,1.0549142857142857,1.0020571428571428,1.1885714285714286,1.8434285714285716,3.829042857142858,1.7291,3.020885714285714,1.36,1.3785714285714286,2.096342857142857,1.9657142857142855,3.142857142857143,1.4179428571428572,2.0342857142857143,2.645714285714285,1.7200000000000002,1.0,1.0,1.0,1.0,1.302857142857143,3.057142857142857,2.645714285714285,1.0,1.0,1.0042857142857142,1.185142857142857,3.7401,2.8357142857142854
19-2021.00,Atmospheric and Space Scientists,4.9,2.8,1.0664285714285715,2.112857142857143,2.5575,3.6464285714285714,1.4557142857142855,1.268571428571429,2.185,2.06,2.145428571428571,1.9657142857142855,2.36,1.0,1.135,1.285,1.0,1.0278571428571428,1.225,1.0020571428571428,1.0,1.0,1.427142857142857,3.828571428571428,1.1975,2.92,1.1339285714285714,1.1339285714285714,1.8571428571428568,1.8914285714285717,2.645714285714285,1.0549142857142857,1.8571428571428568,2.571428571428571,1.7200000000000002,1.0,1.0,1.0,1.0,1.2036571428571428,2.645714285714285,2.375,1.0,1.0,1.0,1.5757142857142856,2.5814285714285714,2.337142857142857
19-2031.00,Chemists,4.92,2.7,2.086428571428572,2.7910714285714286,3.397214285714285,2.999542857142857,2.1339,1.822857142857143,2.736428571428571,2.3857142857142857,2.3165714285714287,2.542057142857143,2.7678571428571432,1.625,1.833,1.4624,1.32,1.2496,2.3107999999999995,1.3785714285714286,1.0,1.5357142857142858,2.5348571428571427,2.992857142857143,1.626642857142857,3.0413142857142854,1.4017857142857142,1.1885714285714286,1.8914285714285717,1.8571428571428568,2.8150000000000004,1.2857142857142856,1.6665142857142858,2.645714285714285,2.06,1.0,1.0,1.0,1.0,1.36,2.096342857142857,2.125,1.0549142857142857,1.147857142857143,1.0020571428571428,1.5932142857142857,3.0064,2.343
19-2032.00,Materials Scientists,4.86,3.0,1.8057142857142856,2.965228571428571,3.0522142857142853,3.757114285714286,1.9360285714285717,1.6875,3.537428571428572,2.211428571428572,2.639214285714285,2.023657142857143,2.3857142857142857,1.0271428571428571,1.45,1.3535714285714286,1.0206285714285714,1.0268714285714289,1.9489571428571428,1.268571428571429,1.0,1.0336571428571428,2.965228571428571,3.646057142857143,1.7498285714285715,2.7990000000000004,1.3392000000000002,1.28,1.8914285714285717,1.8571428571428568,2.8020571428571426,1.25,1.8571428571428568,2.571428571428571,1.6875,1.0,1.0,1.0,1.0,1.268571428571429,1.9085714285714288,1.9085714285714288,1.0942857142857143,1.0089285714285714,1.0,1.6230714285714285,3.3485714285714288,2.1607000000000003
19-2041.00,"Environmental Scientists and Specialists, Including Health",4.88,3.75,1.6063428571428573,3.7924,2.981942857142857,3.4392571428571426,1.3993000000000002,1.5914285714285714,3.2390857142857143,2.4971428571428573,2.406157142857143,2.0342857142857143,2.3242857142857147,1.0,1.1206857142857145,1.147857142857143,1.0,1.3712285714285717,1.1457142857142857,1.2857142857142856,1.0,1.0,2.2932571428571427,3.802228571428571,1.3379,3.1170714285714283,1.3392000000000002,1.36,2.205357142857143,2.31,2.98,1.2857142857142856,1.9842857142857144,2.19,1.6063428571428573,1.0942857142857143,1.0664285714285715,1.0549142857142857,1.0357142857142856,1.32,2.4732142857142856,2.4732142857142856,1.0357142857142856,1.0357142857142856,1.1734857142857142,1.3089142857142857,3.5555714285714286,1.9205714285714288
19-2041.01,Climate Change Policy Analysts,4.83,3.36,1.0020571428571428,2.2528,2.103657142857143,3.284342857142857,1.5284285714285717,1.1428571428571428,1.7735571428571428,2.1357142857142857,2.2276,1.8571428571428568,1.9285714285714288,1.0,1.012257142857143,1.0244285714285717,1.0,1.0178285714285715,1.037542857142857,1.0,1.0,1.0,1.0507428571428572,4.136257142857144,1.022657142857143,3.2645285714285714,1.25,1.25,2.1492,1.8571428571428568,2.6950857142857143,1.0549142857142857,1.8057142857142856,2.2767857142857144,1.32,1.0,1.0,1.0,1.0,1.1408,2.3192,2.3192,1.0,1.0,1.0,1.5342142857142858,2.711142857142857,1.9403428571428571
19-2041.02,Environmental Restoration Planners,4.91,3.55,1.4691999999999998,3.0735,2.774285714285714,3.1736,2.4391142857142856,1.6364285714285711,3.265285714285714,2.524285714285714,2.4134,2.044642857142857,2.086428571428572,1.0,1.1146285714285715,1.137657142857143,1.0,1.5458857142857143,1.2064,1.36,1.0,1.0271428571428571,1.9494571428571428,3.672642857142856,1.5217,3.5073142857142856,1.5357142857142858,1.4821428571428572,1.9657142857142855,2.2471428571428573,2.748571428571428,1.4017857142857142,2.044642857142857,2.4035714285714285,1.7734857142857143,1.1257142857142857,1.0885714285714283,1.12,1.0664285714285715,1.25,2.524285714285714,2.524285714285714,1.1106285714285715,1.2036571428571428,1.22,2.1450714285714287,3.091728571428572,2.4450285714285718
19-2041.03,Industrial Ecologists,4.87,3.5,1.3008,2.3349857142857147,2.879928571428572,3.7798,1.9072857142857145,1.1408,2.3204857142857143,2.1750857142857143,3.4550714285714283,2.071428571428571,2.36,1.0,1.037,1.0624,1.0,1.0412285714285714,1.1098,1.0,1.0042857142857142,1.0,1.3844285714285711,4.055142857142857,1.221228571428571,2.560328571428572,1.3392000000000002,1.32,1.8914285714285717,1.8571428571428568,2.98,1.157142857142857,1.8571428571428568,2.4732142857142856,1.22,1.0,1.0,1.0,1.0,1.231428571428571,2.327857142857143,2.4035714285714285,1.0,1.0,1.0020571428571428,1.3298285714285716,2.236542857142857,2.221157142857143
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",4.84,3.26,1.2857142857142856,2.4025,3.017114285714286,3.679714285714286,1.964457142857143,1.268571428571429,2.825357142857143,2.023657142857143,2.471557142857143,2.125,2.4008000000000003,1.0,1.3342857142857143,1.2854571428571429,1.0,1.5153142857142856,1.4903142857142857,1.25,1.0,1.12,1.5314857142857143,3.930914285714286,1.5418428571428573,3.367728571428572,1.0664285714285715,1.12,1.7734857142857143,1.9842857142857144,2.9008000000000003,1.2514285714285711,2.086428571428572,2.4971428571428573,1.6665142857142858,1.0803571428571428,1.0664285714285715,1.0942857142857143,1.0549142857142857,1.147857142857143,2.6185714285714288,2.265085714285714,1.1106285714285715,1.1408,1.1785714285714286,1.636514285714286,3.578457142857143,2.274285714285714
