O*NET-SOC Code,Title,Importance of Repeating Same Tasks,Spend Time Making Repetitive Motions,Pace Determined by Speed of Equipment,Degree of Automation,Memorization ,Time Sharing ,Perceptual Speed ,Speed of Closure ,Speed of Limb Movement ,Wrist-Finger Speed ,Reaction Time ,Scheduling Work and Activities ,Performing Administrative Activities ,Importance of Being Exact or Accurate,Selective Attention ,Auditory Attention ,Problem Sensitivity ,Information Ordering 
25-1052.00,"Chemistry Teachers, Postsecondary",3.12,1.91,1.05,1.52,1.8914285714285717,1.6875,1.4464285714285716,1.4017857142857142,1.0,1.0042857142857142,1.0,2.0764,1.929657142857143,4.39,1.9449142857142856,1.22,2.524285714285714,2.205357142857143
25-1053.00,"Environmental Science Teachers, Postsecondary",2.31,2.36,1.15,1.64,1.7200000000000002,1.5357142857142858,1.3785714285714286,1.3392000000000002,1.0,1.0442857142857145,1.0,2.556685714285714,1.7340142857142855,4.11,1.7385714285714284,1.2036571428571428,2.1492,2.1357142857142857
25-1054.00,"Physics Teachers, Postsecondary",2.29,1.84,1.19,1.55,1.7734857142857143,1.4179428571428572,1.3785714285714286,1.3392000000000002,1.0,1.0442857142857145,1.0357142857142856,2.7277,1.8131714285714289,3.55,1.7385714285714284,1.2678571428571428,2.4893714285714283,2.1750857142857143
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",2.64,2.18,1.23,1.36,1.9449142857142856,1.7857142857142856,1.32,1.4249999999999998,1.0,1.1106285714285715,1.0,2.7901,2.3847,3.55,1.9449142857142856,1.3008,2.2308,2.4732142857142856
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",1.76,1.9,1.01,1.38,1.7200000000000002,1.6063428571428573,1.3392000000000002,1.3785714285714286,1.0,1.0,1.0,2.756742857142857,1.893014285714285,3.55,1.7385714285714284,1.3008,1.9842857142857144,1.8914285714285717
25-1063.00,"Economics Teachers, Postsecondary",2.14,2.09,1.02,1.78,1.8571428571428568,1.625,1.5357142857142858,1.5508,1.0,1.0271428571428571,1.0,1.8342857142857143,1.4452000000000005,3.87,1.7385714285714284,1.32,2.3192,1.9842857142857144
25-1064.00,"Geography Teachers, Postsecondary",2.3,2.4,1.07,1.54,1.5357142857142858,1.4906285714285716,1.3392000000000002,1.36,1.0,1.0,1.0,2.4223,1.7272571428571428,4.0,1.7385714285714284,1.1734857142857142,2.1607142857142856,2.096342857142857
25-1065.00,"Political Science Teachers, Postsecondary",1.98,2.57,1.0,1.18,1.7200000000000002,1.4906285714285716,1.32,1.32,1.0,1.0020571428571428,1.0,2.642271428571428,2.0164,3.78,1.822857142857143,1.1257142857142857,1.9842857142857144,1.8914285714285717
25-1066.00,"Psychology Teachers, Postsecondary",3.0,2.39,1.0,1.95,1.7734857142857143,1.32,1.3392000000000002,1.3392000000000002,1.0020571428571428,1.0271428571428571,1.0,2.8474285714285714,2.3028571428571425,3.61,1.5357142857142858,1.1257142857142857,2.205357142857143,2.023657142857143
25-1067.00,"Sociology Teachers, Postsecondary",3.17,2.74,1.02,1.4,1.5357142857142858,1.32,1.3392000000000002,1.3392000000000002,1.0,1.0206285714285714,1.0,2.701171428571429,1.7442285714285712,3.76,1.6063428571428573,1.0549142857142857,2.0,2.044642857142857
25-1071.00,"Health Specialties Teachers, Postsecondary",2.15,2.67,1.03,1.57,1.7734857142857143,1.6364285714285711,1.3392000000000002,1.44,1.0,1.0535714285714286,1.0357142857142856,2.2705,1.9082857142857144,3.84,1.8571428571428568,1.25,2.205357142857143,2.1357142857142857
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",3.37,2.7,1.16,2.08,1.7200000000000002,1.75,1.6714285714285717,1.6665142857142858,1.0,1.0942857142857143,1.0357142857142856,2.8582142857142863,2.18,4.68,1.9085714285714288,1.3392000000000002,2.6185714285714288,2.4522285714285714
25-1081.00,"Education Teachers, Postsecondary",3.39,3.49,1.15,1.5,1.6364285714285711,1.32,1.36,1.3392000000000002,1.0,1.0271428571428571,1.0,2.372142857142857,1.9747714285714288,4.3,1.7734857142857143,1.1408,2.524285714285714,2.023657142857143
25-1082.00,"Library Science Teachers, Postsecondary",1.95,3.36,1.11,1.39,1.7734857142857143,1.595,1.4017857142857142,1.4017857142857142,1.0,1.0135714285714286,1.0,1.6889142857142856,1.9418857142857144,3.6,1.7734857142857143,1.1257142857142857,2.2308,2.1750857142857143
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",3.03,2.41,1.04,2.05,1.6875,1.625,1.2857142857142856,1.3392000000000002,1.0,1.0020571428571428,1.0,2.3814571428571427,2.3482285714285718,3.71,1.7385714285714284,1.2000000000000002,2.3392857142857144,1.9842857142857144
25-1112.00,"Law Teachers, Postsecondary",1.83,2.01,1.04,1.53,1.722057142857143,1.2857142857142856,1.4017857142857142,1.3808,1.0,1.0442857142857145,1.0,2.274285714285714,1.6750999999999998,4.12,1.5785714285714287,1.157142857142857,2.1635714285714283,2.096342857142857
25-1113.00,"Social Work Teachers, Postsecondary",2.11,2.14,1.14,1.54,1.7200000000000002,1.4017857142857142,1.2857142857142856,1.3392000000000002,1.0,1.0442857142857145,1.0,2.993828571428572,2.052828571428571,3.37,1.5785714285714287,1.1885714285714286,2.3392857142857144,2.2471428571428573
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",2.39,2.66,1.04,1.23,1.6428571428571428,1.51,1.3392000000000002,1.3392000000000002,1.0020571428571428,1.0442857142857145,1.0271428571428571,3.0203714285714285,2.1962857142857146,3.47,1.7385714285714284,1.2857142857142856,2.0608,2.096342857142857
25-1122.00,"Communications Teachers, Postsecondary",2.24,2.47,1.14,1.74,1.7734857142857143,1.3392000000000002,1.3392000000000002,1.4017857142857142,1.0,1.0042857142857142,1.0,2.378157142857143,1.9254285714285715,3.55,1.7857142857142856,1.231428571428571,2.096342857142857,1.9449142857142856
25-1123.00,"English Language and Literature Teachers, Postsecondary",2.62,1.74,1.04,1.62,1.75,1.5625,1.268571428571429,1.3808,1.0,1.0,1.0,3.3371714285714287,2.2225714285714284,3.7,1.7734857142857143,1.0942857142857143,2.2308,1.94
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",1.42,1.5,1.05,1.37,1.7734857142857143,1.32,1.32,1.32,1.0,1.0,1.0,1.9505428571428567,1.804157142857143,3.27,1.822857142857143,1.32,2.086428571428572,1.8571428571428568
25-1125.00,"History Teachers, Postsecondary",3.2,2.91,1.0,1.41,1.8057142857142856,1.3392000000000002,1.32,1.4017857142857142,1.0,1.0020571428571428,1.0,2.3204285714285717,1.9705142857142857,4.27,1.8571428571428568,1.1408,2.044642857142857,2.06
25-1126.00,"Philosophy and Religion Teachers, Postsecondary",2.62,2.37,1.0,1.75,1.822857142857143,1.2857142857142856,1.4017857142857142,1.3392000000000002,1.0,1.0089285714285714,1.0,2.627428571428572,1.9792,4.23,1.5357142857142858,1.12,2.044642857142857,1.9842857142857144
25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",3.31,2.01,1.58,2.58,1.7200000000000002,1.3571428571428572,1.4017857142857142,1.2857142857142856,1.0,1.0664285714285715,1.0,2.2979571428571437,1.9628,3.88,1.6875,1.1408,2.105,2.023657142857143
25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",2.77,2.41,1.07,1.86,1.6665142857142858,1.6364285714285711,1.3392000000000002,1.3392000000000002,1.0,1.0020571428571428,1.0,2.365485714285714,2.3562857142857143,3.63,1.822857142857143,1.32,1.9449142857142856,2.096342857142857
25-1194.00,"Career/Technical Education Teachers, Postsecondary",2.96,2.12,1.36,1.79,1.7734857142857143,1.6391999999999998,1.36,1.2857142857142856,1.0206285714285714,1.16,1.2142857142857144,2.7393142857142854,1.99,4.07,1.822857142857143,1.3785714285714286,2.2767857142857144,2.044642857142857
25-2011.00,"Preschool Teachers, Except Special Education",2.01,2.53,1.0,1.56,1.625,1.7385714285714284,1.4628571428571429,1.5300000000000002,1.0885714285714283,1.0089285714285714,1.0089285714285714,1.8884571428571428,1.3096,3.35,1.8057142857142856,1.4285714285714286,2.4893714285714283,1.9257142857142855
25-2012.00,"Kindergarten Teachers, Except Special Education",2.45,2.7,1.28,1.68,1.6875,1.8571428571428568,1.6063428571428573,1.595,1.0,1.0357142857142856,1.0,2.597142857142857,1.5623714285714287,3.39,1.9642857142857144,1.3785714285714286,2.4893714285714283,2.0028571428571427
25-2021.00,"Elementary School Teachers, Except Special Education",2.42,2.22,1.03,1.91,1.7734857142857143,1.822857142857143,1.5785714285714287,1.5785714285714287,1.0206285714285714,1.1106285714285715,1.0,2.7950857142857144,2.035,3.36,1.9085714285714288,1.5300000000000002,2.7142857142857144,2.3906285714285715
25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",3.22,2.34,1.01,1.42,1.822857142857143,1.6875,1.6875,1.6665142857142858,1.0,1.0089285714285714,1.0,2.7060714285714287,2.035557142857143,3.39,1.8571428571428568,1.3392000000000002,2.5428571428571427,2.5428571428571427
25-2023.00,"Career/Technical Education Teachers, Middle School",2.78,1.82,1.44,1.31,1.655,1.822857142857143,1.8571428571428568,1.6063428571428573,1.0206285714285714,1.2142857142857144,1.1885714285714286,2.1984142857142857,2.235828571428572,3.73,1.9449142857142856,1.625,2.571428571428571,1.9085714285714288
25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",2.26,1.99,1.12,1.37,1.7734857142857143,1.7200000000000002,1.7734857142857143,1.6875,1.0,1.0089285714285714,1.0,2.6531,1.9339,3.14,1.8571428571428568,1.32,2.571428571428571,2.1677714285714287
25-2032.00,"Career/Technical Education Teachers, Secondary School",3.13,2.43,1.66,1.41,1.8571428571428568,1.8571428571428568,1.7385714285714284,1.8914285714285717,1.0357142857142856,1.2592,1.2036571428571428,3.1919857142857144,2.1296,3.62,1.9449142857142856,1.6875,2.7142857142857144,2.524285714285714
25-2051.00,"Special Education Teachers, Preschool",2.41,3.06,1.07,1.55,1.5614285714285714,1.822857142857143,1.51,1.5357142857142858,1.0,1.1734857142857142,1.0,2.1942857142857144,2.019757142857143,3.14,2.105,1.625,2.821428571428571,2.19
25-2056.00,"Special Education Teachers, Elementary School",2.37,2.02,1.02,1.41,1.625,1.7036571428571428,1.7036571428571428,1.6665142857142858,1.0,1.2208,1.0020571428571428,2.4149571428571432,2.0279857142857143,3.16,2.1142857142857143,1.6391999999999998,2.782857142857143,2.265085714285714
25-2057.00,"Special Education Teachers, Middle School",3.03,2.4,1.0,1.33,1.7734857142857143,1.6875,1.5207142857142857,1.6875,1.0089285714285714,1.0206285714285714,1.0089285714285714,1.8268,1.8583571428571428,3.61,1.9085714285714288,1.3785714285714286,2.645714285714285,2.524285714285714
25-2058.00,"Special Education Teachers, Secondary School",2.41,2.21,1.04,1.47,1.7734857142857143,1.8057142857142856,1.7200000000000002,1.7734857142857143,1.0,1.0206285714285714,1.0,2.373328571428571,2.159057142857143,3.81,1.8571428571428568,1.625,2.662857142857143,2.327857142857143
25-2059.01,Adapted Physical Education Specialists,2.19,2.55,1.1,1.2,1.6875,1.7734857142857143,1.7200000000000002,1.6875,1.231428571428571,1.0271428571428571,1.157142857142857,2.230057142857143,1.8217857142857143,2.84,1.9085714285714288,1.4249999999999998,2.596342857142857,2.205357142857143
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",2.7,2.36,1.09,1.54,1.7200000000000002,1.655,1.6063428571428573,1.6063428571428573,1.0,1.0,1.0,1.8519571428571429,1.7124,3.88,1.822857142857143,1.2142857142857144,2.25,2.0
25-3021.00,Self-Enrichment Teachers,2.9,1.89,1.27,1.41,1.51,1.394285714285714,1.32,1.2857142857142856,1.0,1.0549142857142857,1.0089285714285714,2.0370285714285714,1.4690285714285714,3.56,1.5508,1.2857142857142856,1.8914285714285717,1.9449142857142856
25-3031.00,"Substitute Teachers, Short-Term",2.85,2.62,1.17,1.59,1.5614285714285714,1.5357142857142858,1.4017857142857142,1.32,1.0020571428571428,1.077942857142857,1.0089285714285714,1.6285714285714286,1.4525714285714286,3.32,1.6063428571428573,1.3008,2.023657142857143,1.7734857142857143
25-3041.00,Tutors,2.1,2.05,1.14,1.48,1.7734857142857143,1.6875,1.3785714285714286,1.595,1.0,1.0020571428571428,1.0,2.0815,1.8932142857142853,3.52,1.9449142857142856,1.3392000000000002,2.2308,2.0028571428571427
25-4011.00,Archivists,3.72,2.97,1.17,2.14,1.6063428571428573,1.32,1.4179428571428572,1.4017857142857142,1.0,1.0206285714285714,1.0,2.6128,2.378157142857143,3.97,1.8571428571428568,1.1885714285714286,1.8914285714285717,2.645714285714285
25-4012.00,Curators,2.53,2.45,1.1,1.38,1.6875,1.655,1.6875,1.4928571428571429,1.0,1.0549142857142857,1.0,2.626842857142857,2.078071428571429,4.08,1.9449142857142856,1.147857142857143,2.542057142857143,2.275
25-4013.00,Museum Technicians and Conservators,3.23,2.26,1.26,1.44,1.7200000000000002,1.51,1.7734857142857143,1.3808,1.0,1.3008,1.12,1.7140571428571427,1.7267714285714286,4.31,1.8571428571428568,1.655,2.06,2.354914285714286
25-4022.00,Librarians and Media Collections Specialists,2.91,2.63,1.09,2.42,1.8125,1.4821428571428572,1.6364285714285711,1.8057142857142856,1.0089285714285714,1.2857142857142856,1.0135714285714286,2.1984142857142857,2.081785714285714,3.67,1.7857142857142856,1.2857142857142856,1.8914285714285717,2.31
25-4031.00,Library Technicians,4.15,3.61,1.4,2.66,1.4928571428571429,1.2857142857142856,1.655,1.2857142857142856,1.0020571428571428,1.12,1.0020571428571428,1.6089142857142855,1.7450285714285716,3.94,1.7385714285714284,1.2857142857142856,1.8057142857142856,1.8571428571428568
25-9021.00,Farm and Home Management Educators,2.3,2.0,1.07,1.59,1.9085714285714288,1.822857142857143,1.8057142857142856,1.8571428571428568,1.0089285714285714,1.0942857142857143,1.22,3.385,2.252714285714286,3.41,1.8571428571428568,1.4017857142857142,2.645714285714285,2.765714285714286
25-9031.00,Instructional Coordinators,2.69,2.22,1.0,1.18,1.9449142857142856,1.7385714285714284,1.6364285714285711,1.7734857142857143,1.0089285714285714,1.0357142857142856,1.0,3.0577857142857146,2.6763285714285714,3.26,1.8914285714285717,1.3571428571428572,2.7142857142857144,2.524285714285714
25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",2.9,2.62,1.4,2.07,1.6665142857142858,1.6875,1.655,1.5508,1.0135714285714286,1.1607142857142858,1.0020571428571428,2.8511428571428565,1.2452714285714286,3.05,1.7385714285714284,1.5625,2.25,2.216428571428572
25-9043.00,"Teaching Assistants, Special Education",1.76,1.94,1.0,1.09,1.6364285714285711,1.605714285714286,1.5300000000000002,1.5785714285714287,1.0020571428571428,1.197142857142857,1.0336571428571428,1.6853142857142858,1.1945285714285714,3.26,1.7934857142857146,1.7208,2.375,1.9257142857142855
25-9044.00,"Teaching Assistants, Postsecondary",2.55,2.49,1.02,1.31,1.4017857142857142,1.4179428571428572,1.32,1.32,1.0,1.0442857142857145,1.0,1.9770285714285716,1.6914285714285713,3.68,1.822857142857143,1.25,1.9449142857142856,1.8571428571428568
27-1011.00,Art Directors,3.34,3.92,2.23,1.97,1.5165142857142857,1.5508,1.7200000000000002,1.75,1.0,1.0535714285714286,1.0089285714285714,1.854042857142857,1.5549142857142857,4.04,1.6875,1.1607142857142858,2.4732142857142856,2.524285714285714
27-1012.00,Craft Artists,3.0,3.65,1.26,1.48,1.2857142857142856,1.2857142857142856,1.2857142857142856,1.2857142857142856,1.0,1.22,1.2857142857142856,1.9617142857142855,1.8103428571428573,3.78,1.8057142857142856,1.268571428571429,1.822857142857143,1.8571428571428568
27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",2.63,3.57,1.17,1.6,1.1339285714285714,1.3571428571428572,1.4821428571428572,1.3008,1.0020571428571428,1.3392000000000002,1.1607142857142858,1.387,1.1536,4.13,1.8057142857142856,1.22,1.8571428571428568,1.8571428571428568
27-1014.00,Special Effects Artists and Animators,2.78,2.97,1.99,2.04,1.4192,1.51,1.6875,1.5892857142857142,1.0,1.2142857142857144,1.0803571428571428,2.1866000000000003,1.5244,4.42,1.8571428571428568,1.22,2.31,2.1492
27-1021.00,Commercial and Industrial Designers,3.67,2.65,1.4,1.95,1.5614285714285714,1.595,1.6875,1.4017857142857142,1.0,1.0271428571428571,1.147857142857143,1.6213857142857144,1.3224,4.4,1.9449142857142856,1.32,2.4522285714285714,2.4522285714285714
27-1022.00,Fashion Designers,2.94,3.0,2.66,2.05,1.2857142857142856,1.4285714285714286,1.7385714285714284,1.32,1.0,1.0442857142857145,1.0549142857142857,2.532142857142857,1.2858285714285715,3.65,1.8571428571428568,1.32,2.1677714285714287,1.9449142857142856
27-1023.00,Floral Designers,2.71,3.39,1.0,1.73,1.231428571428571,1.3785714285714286,1.3785714285714286,1.3125,1.0020571428571428,1.1408,1.0135714285714286,1.6474000000000002,1.7692285714285716,3.1,1.6428571428571428,1.1785714285714286,1.7385714285714284,2.0028571428571427
27-1024.00,Graphic Designers,3.58,3.74,1.37,1.67,1.302857142857143,1.4906285714285716,1.5625,1.4017857142857142,1.0,1.0206285714285714,1.0,2.4000000000000004,1.7494285714285716,4.39,1.822857142857143,1.12,2.023657142857143,1.9085714285714288
27-1025.00,Interior Designers,2.88,2.36,1.12,2.04,1.4017857142857142,1.6364285714285711,1.7036571428571428,1.467857142857143,1.0,1.0135714285714286,1.0,2.9188,2.3275428571428574,4.16,1.822857142857143,1.197142857142857,2.524285714285714,2.096342857142857
27-1026.00,Merchandise Displayers and Window Trimmers,2.83,3.13,1.15,1.46,1.16,1.3785714285714286,1.625,1.3571428571428572,1.1107142857142858,1.0089285714285714,1.157142857142857,1.794057142857143,1.3142857142857145,3.23,1.7385714285714284,1.3571428571428572,1.9085714285714288,2.044642857142857
27-1027.00,Set and Exhibit Designers,2.33,2.29,1.05,1.71,1.5357142857142858,1.7385714285714284,1.8057142857142856,1.6875,1.062857142857143,1.1071428571428572,1.147857142857143,2.6013714285714284,1.9504,3.95,1.8571428571428568,1.32,2.596342857142857,2.4732142857142856
27-2011.00,Actors,2.59,2.41,1.22,1.35,2.645714285714285,1.7200000000000002,1.268571428571429,1.36,1.0,1.0042857142857142,1.0,1.4218000000000002,1.131657142857143,4.17,1.8914285714285717,1.268571428571429,1.9449142857142856,1.8057142857142856
27-2012.00,Producers and Directors,2.68,2.72,1.49,1.48,1.7734857142857143,1.9449142857142856,1.8571428571428568,1.9449142857142856,1.0,1.3125,1.12,2.7058857142857144,1.5860285714285711,4.14,1.9085714285714288,1.6875,2.7142857142857144,2.4732142857142856
27-2012.03,Media Programming Directors,3.71,3.0,2.07,2.56,1.7200000000000002,1.8571428571428568,1.4435714285714285,1.7200000000000002,1.0206285714285714,1.1408,1.16,2.470857142857143,2.1597142857142857,4.46,1.9842857142857144,1.4179428571428572,2.782857142857143,2.4035714285714285
27-2012.04,Talent Directors,2.31,2.54,1.06,1.73,1.4691999999999998,1.6714285714285717,1.4017857142857142,1.3392000000000002,1.0089285714285714,1.0942857142857143,1.0,2.5698571428571437,2.0571714285714284,3.25,1.7734857142857143,1.6063428571428573,2.1607142857142856,2.044642857142857
27-2012.05,Media Technical Directors/Managers,3.79,2.48,2.76,1.99,1.655,1.9449142857142856,2.0028571428571427,1.8914285714285717,1.0,1.1408,1.3125,2.2235428571428573,1.689657142857143,4.8,2.205357142857143,1.7734857142857143,2.7142857142857144,2.2928571428571427
27-2021.00,Athletes and Sports Competitors,3.68,3.92,1.59,1.63,1.4179428571428572,1.7734857142857143,1.7734857142857143,1.3785714285714286,1.655,1.1734857142857142,1.6391999999999998,2.6065,1.4828,3.76,1.9449142857142856,1.5892857142857142,2.2342857142857144,1.9642857142857144
