O*NET-SOC Code,Title,Active Learning Combined,Active Listening Combined,Assisting and Caring for Others Combined,Auditory Attention Combined,Category Flexibility Combined,Complex Problem Solving Combined,Controlling Machines and Processes Combined,Coordinating the Work and Activities of Others Combined,Coordination Combined,Critical Thinking Combined,Deductive Reasoning Combined,"Determine Tasks, Priorities and Goals",Developing Objectives and Strategies Combined,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment Combined",Dynamic Flexibility Combined,Equipment Maintenance Combined,Equipment Selection Combined,Establishing and Maintaining Interpersonal Relationships Combined,Explosive Strength Combined,Extent Flexibility Combined,Flexibility of Closure Combined,Fluency of Ideas Combined,Glare Sensitivity Combined,"Guiding, Directing, and Motivating Subordinates Combined","Identifying Objects, Actions, and Events Combined",In an Open Vehicle or Operating Equipment,"Indoors, Environmentally Controlled","Indoors, Not Environmentally Controlled",Inductive Reasoning Combined,"Inspecting Equipment, Structures, or Materials Combined",Installation Combined,"Judging the Qualities of Objects, Services, or People Combined",Judgment and Decision Making Combined,Learning Strategies Combined,Level of Competition,Making Decisions and Solving Problems Combined,Management of Financial Resources Combined,Management of Material Resources Combined,Management of Personnel Resources Combined,Mathematical Reasoning Combined,Mathematics Combined,Memorization Combined,Monitoring Combined,"Monitoring Processes, Materials, or Surroundings Combined",Monitoring and Controlling Resources Combined,Night Vision Combined,Number Facility Combined,"Operating Vehicles, Mechanized Devices, or Equipment Combined",Operation and Control Combined,Operations Analysis Combined,Operations Monitoring Combined,Oral Comprehension Combined,Oral Expression Combined,"Organizing, Planning, and Prioritizing Work Combined",Performing Administrative Activities Combined,Performing General Physical Activities Combined,Physical Proximity,Problem Sensitivity Combined,Providing Consultation and Advice to Others Combined,Quality Control Analysis Combined,Rate Control Combined,Reading Comprehension Combined,Repairing Combined,Repairing and Maintaining Electronic Equipment Combined,Repairing and Maintaining Mechanical Equipment Combined,Response Orientation Combined,Scheduling Work and Activities Combined,Science Combined,Selective Attention Combined,Selling or Influencing Others Combined,Sound Localization Combined,Speaking Combined,Speech Clarity Combined,Speech Recognition Combined,Speed of Closure Combined,Speed of Limb Movement Combined,Spend Time Keeping or Regaining Balance,Staffing Organizational Units Combined,Systems Analysis Combined,Systems Evaluation Combined,Telephone Conversations,Time Management Combined,Time Sharing Combined,Troubleshooting Combined,Updating and Using Relevant Knowledge Combined,Visual Color Discrimination Combined,Work Outcomes and Results of Other Workers,Wrist-Finger Speed Combined,Written Comprehension Combined,Written Expression Combined,Written Letters and Memos
29-1151.00,Nurse Anesthetists,2.7142857142857144,2.7142857142857144,4.729,1.7734857142857143,2.275,2.821428571428571,2.9420714285714284,2.6821,2.3192,2.782857142857143,2.765714285714286,4.44,2.534885714285714,1.2290285714285714,1.0,1.3785714285714286,1.6875,3.365157142857143,1.0135714285714286,1.3785714285714286,2.044642857142857,2.275,1.1408,2.8661142857142856,3.9684,1.12,5.0,1.48,2.821428571428571,3.6450285714285706,1.0,2.7628,2.765714285714286,2.19,4.5,4.173657142857143,1.25,1.3785714285714286,1.7734857142857143,1.9449142857142856,2.044642857142857,1.8571428571428568,2.7142857142857144,4.222742857142857,2.390914285714286,1.0,1.9449142857142856,1.3857142857142857,1.7734857142857143,1.6942857142857144,2.044642857142857,3.2285714285714286,2.821428571428571,3.194628571428572,1.8600571428571429,2.667942857142857,4.54,3.678571428571429,2.6701428571428574,1.8914285714285717,1.3392000000000002,2.894285714285714,1.302857142857143,1.6024714285714283,1.610742857142857,1.22,2.554042857142857,2.596342857142857,2.4285714285714284,1.7515,1.0,2.7142857142857144,2.4485714285714284,2.327857142857143,2.044642857142857,1.0020571428571428,1.36,2.0637714285714286,1.9449142857142856,1.9449142857142856,4.31,2.1492,1.9449142857142856,1.4928571428571429,4.128571428571429,1.8571428571428568,3.5,1.3785714285714286,3.005714285714286,2.7142857142857144,2.88
29-1161.00,Nurse Midwives,2.765714285714286,2.8363428571428573,4.495342857142857,1.4435714285714285,2.3192,2.5428571428571427,1.4869428571428571,2.732285714285714,2.5428571428571427,2.9522285714285714,2.9522285714285714,4.12,2.3838285714285714,1.018857142857143,1.0,1.0,1.0089285714285714,3.8844571428571424,1.0206285714285714,1.4017857142857142,1.9449142857142856,1.9842857142857144,1.0,2.5142857142857142,4.098528571428572,1.0,4.72,1.18,2.821428571428571,2.1046857142857145,1.0,2.5464285714285717,2.524285714285714,2.086428571428572,2.94,3.939571428571429,1.0942857142857143,1.1734857142857142,1.6665142857142858,1.6875,1.6063428571428573,1.9085714285714288,2.765714285714286,3.772,1.6685714285714286,1.0,1.6665142857142858,1.0728,1.1071428571428572,1.4435714285714285,1.4179428571428572,3.117142857142857,3.0592,3.5292142857142856,2.1492,2.45,4.94,3.282057142857143,2.8630857142857145,1.32,1.0,2.765714285714286,1.0,1.0598142857142858,1.0715,1.16,2.6354,1.8728571428571428,2.0608,1.6171428571428572,1.0,2.8363428571428573,2.524285714285714,2.524285714285714,1.8914285714285717,1.0,1.53,2.001385714285714,1.9085714285714288,1.9285714285714288,4.81,1.9842857142857144,1.9085714285714288,1.0442857142857145,3.9079,1.7200000000000002,3.38,1.0442857142857145,3.0892857142857144,2.7142857142857144,3.72
29-1171.00,Nurse Practitioners,2.765714285714286,3.1750857142857143,4.147885714285714,1.7734857142857143,2.3192,2.8363428571428573,1.358142857142857,2.440828571428572,2.524285714285714,2.8363428571428573,2.9522285714285714,4.3,2.1448857142857145,1.0246857142857142,1.0,1.0,1.0664285714285715,3.611328571428571,1.2592,1.302857142857143,2.1635714285714283,2.1635714285714283,1.0,2.3076714285714286,3.890571428571429,1.14,4.43,1.52,3.265714285714286,1.8470714285714287,1.0,2.8018857142857145,2.765714285714286,2.3857142857142857,3.3,4.1876,1.1785714285714286,1.1785714285714286,1.8914285714285717,1.837942857142857,1.8914285714285717,1.8914285714285717,2.765714285714286,3.2837000000000005,1.7472142857142856,1.0,1.8571428571428568,1.1012142857142857,1.147857142857143,1.9657142857142855,1.4192,3.142857142857143,2.8363428571428573,3.2918571428571424,1.8243142857142856,1.9171428571428573,4.35,3.377142857142857,3.186657142857143,1.4,1.0089285714285714,3.1750857142857143,1.0,1.0814285714285714,1.0949857142857142,1.268571428571429,2.065714285714286,2.524285714285714,1.8571428571428568,1.8518571428571429,1.0,2.7142857142857144,2.7142857142857144,2.7142857142857144,1.9449142857142856,1.1734857142857142,1.48,1.5785714285714287,1.9285714285714288,1.9449142857142856,5.0,2.3192,1.8571428571428568,1.16,3.9127857142857145,1.8914285714285717,3.52,1.0442857142857145,3.321428571428572,2.894285714285714,3.73
29-1181.00,Audiologists,2.877142857142857,3.005714285714286,3.9336,2.105,2.086428571428572,2.4522285714285714,2.335642857142857,2.065714285714286,2.19,2.821428571428571,2.98,4.18,2.355542857142857,1.281742857142857,1.0,1.32,1.4192,3.8249,1.0020571428571428,1.0442857142857145,2.023657142857143,1.9285714285714288,1.0,2.460714285714286,3.283228571428571,1.0,4.6,1.25,3.091428571428572,2.293214285714286,1.0089285714285714,2.722128571428572,2.571428571428571,2.3192,3.32,3.7795,1.2036571428571428,1.22,1.8057142857142856,1.8057142857142856,1.8057142857142856,1.7734857142857143,2.6185714285714288,2.704857142857142,2.378914285714286,1.0,1.5892857142857142,1.0786285714285715,1.3392000000000002,1.8057142857142856,1.8571428571428568,3.2285714285714286,3.0357142857142856,2.948885714285714,2.953,1.3268285714285717,4.5,3.1942857142857144,3.0203714285714285,1.8914285714285717,1.0942857142857143,3.2285714285714286,1.3392000000000002,2.2425,1.6623428571428571,1.22,2.7958857142857143,1.9285714285714288,1.7734857142857143,3.1800571428571427,1.0549142857142857,2.877142857142857,2.645714285714285,2.6185714285714288,1.8571428571428568,1.0,1.27,2.092357142857143,1.9449142857142856,1.9842857142857144,4.9,1.9642857142857144,1.6714285714285717,1.4192,4.156028571428571,1.3706285714285715,3.05,1.1408,3.117142857142857,2.877142857142857,4.4
29-1211.00,Anesthesiologists,2.542057142857143,2.894285714285714,4.327771428571428,1.7385714285714284,1.9285714285714288,2.7142857142857144,3.637714285714286,2.3730714285714285,2.1357142857142857,3.19,3.375,4.45,2.198242857142857,1.2247428571428571,1.0,1.0,1.0271428571428571,3.063542857142857,1.0,1.335714285714286,2.4732142857142856,2.044642857142857,1.0020571428571428,2.4385000000000003,3.7186,1.01,4.91,1.2,3.205357142857143,3.3203714285714283,1.0,2.6974285714285715,2.894285714285714,2.086428571428572,3.81,4.439800000000001,1.4017857142857142,1.36,2.0,1.8914285714285717,1.9657142857142855,1.4435714285714285,2.9522285714285714,3.885142857142858,1.7473714285714288,1.0,1.8571428571428568,1.3526285714285713,1.78,1.6364285714285711,2.354914285714286,3.44,3.2285714285714286,3.011885714285714,1.5862857142857143,1.9216,4.74,4.142857142857142,2.5995,1.655,1.231428571428571,3.091428571428572,1.0,1.3773142857142855,1.3486857142857145,1.822857142857143,2.519771428571429,2.662857142857143,2.596342857142857,1.2028,1.0,2.645714285714285,2.571428571428571,2.524285714285714,1.7734857142857143,1.0135714285714286,1.21,1.9430142857142856,1.9842857142857144,2.044642857142857,4.61,2.571428571428571,1.8914285714285717,1.36,3.8714,1.7200000000000002,3.85,1.3392000000000002,3.265714285714286,2.7142857142857144,3.42
29-1213.00,Dermatologists,2.524285714285714,2.765714285714286,4.0910714285714285,1.1408,2.2471428571428573,2.3857142857142857,1.2136,2.5404285714285715,2.2471428571428573,2.894285714285714,3.2285714285714286,4.76,2.3158857142857143,1.008,1.0,1.0,1.0178571428571428,3.5068571428571427,1.0089285714285714,1.25,2.205357142857143,2.0342857142857143,1.0,2.3181142857142856,3.271314285714286,1.0,4.25,1.08,3.34,1.4472714285714283,1.0,1.8794285714285717,2.571428571428571,1.9842857142857144,3.69,3.765085714285714,1.268571428571429,1.1785714285714286,1.8571428571428568,1.7200000000000002,1.4464285714285716,1.8571428571428568,2.3857142857142857,2.7843142857142853,1.9561142857142857,1.0,1.7200000000000002,1.0066285714285714,1.0135714285714286,1.2036571428571428,1.197142857142857,3.117142857142857,3.265714285714286,2.807,2.032742857142857,1.7230714285714286,4.47,3.321428571428572,1.9893142857142856,1.1607142857142858,1.0,3.0077714285714285,1.0,1.012,1.0040857142857142,1.0089285714285714,2.0144,2.4035714285714285,1.9085714285714288,1.2622857142857142,1.0,2.645714285714285,2.4732142857142856,2.4035714285714285,1.837942857142857,1.0,1.56,1.4422857142857144,1.78,1.837942857142857,4.59,1.9449142857142856,1.595,1.0206285714285714,2.8491142857142853,1.9842857142857144,4.2,1.0549142857142857,2.821428571428571,2.6950857142857143,4.34
29-1214.00,Emergency Medicine Physicians,2.877142857142857,3.2308,4.556714285714286,1.6364285714285711,2.4522285714285714,2.9522285714285714,1.8103428571428573,2.791428571428572,2.765714285714286,3.2935714285714286,3.3563428571428573,4.2,1.8609142857142855,1.1311285714285717,1.0271428571428571,1.0,1.0,3.826057142857143,1.231428571428571,1.3785714285714286,2.645714285714285,2.524285714285714,1.0,2.7889,3.5865142857142858,1.03,5.0,1.2,3.655714285714285,1.8477142857142856,1.0,2.570485714285714,3.005714285714286,2.4971428571428573,4.37,4.548228571428572,1.231428571428571,1.2036571428571428,1.837942857142857,1.6942857142857144,1.75,2.2308,2.894285714285714,3.324442857142857,1.7174285714285713,1.0,1.6942857142857144,1.2208,1.4435714285714285,1.1071428571428572,1.5357142857142858,3.715,3.6477714285714287,3.22,2.044957142857143,2.0231714285714286,4.8,3.597771428571429,2.8768,1.2363428571428572,1.28,3.377142857142857,1.0,1.0685714285714285,1.0349714285714289,1.51,1.9153,1.8571428571428568,2.4035714285714285,1.598557142857143,1.0042857142857142,2.9732142857142856,3.0335714285714284,2.912857142857143,2.4285714285714284,1.3571428571428572,1.53,1.4884,2.125,2.0,4.93,2.0028571428571427,1.9842857142857144,1.0535714285714286,4.298057142857143,1.7857142857142856,3.9,1.8914285714285717,3.6477714285714287,3.25,3.0
29-1215.00,Family Medicine Physicians,2.7142857142857144,3.265714285714286,4.3459,1.3785714285714286,2.0342857142857143,2.821428571428571,1.0165714285714285,1.1682571428571429,2.1750857142857143,3.172857142857143,2.9732142857142856,4.47,1.9919714285714285,1.0034285714285711,1.0,1.0,1.0135714285714286,3.2419,1.0,1.0,2.1635714285714283,1.9449142857142856,1.0,1.2583428571428572,3.56,1.0,4.93,1.0,3.282057142857143,1.6147428571428573,1.0,2.5318,3.0357142857142856,2.044642857142857,2.16,3.5029285714285714,1.0885714285714283,1.1107142857142858,2.0,1.7200000000000002,1.7200000000000002,1.542142857142857,2.7142857142857144,3.3649285714285715,1.009,1.0,1.7036571428571428,1.0000142857142855,1.0042857142857142,1.5892857142857142,1.3392000000000002,3.7714285714285714,3.7714285714285714,2.1716571428571427,1.540342857142857,1.1686857142857143,4.97,4.0,1.6119999999999997,1.32,1.0,3.321428571428572,1.0,1.0000142857142855,1.0,1.0,1.5099571428571428,2.645714285714285,2.0028571428571427,1.3819,1.0,2.9522285714285714,2.7142857142857144,2.645714285714285,1.6875,1.0,1.02,1.0168,1.7734857142857143,1.7734857142857143,4.66,2.662857142857143,1.8914285714285717,1.0442857142857145,4.422185714285714,1.7734857142857143,4.23,1.0271428571428571,3.321428571428572,3.091428571428572,4.06
29-1216.00,General Internal Medicine Physicians,2.645714285714285,2.894285714285714,4.485485714285715,1.32,2.7142857142857144,2.7142857142857144,1.6900857142857144,1.9965571428571427,2.125,3.0357142857142856,3.2285714285714286,4.42,2.066628571428572,1.0734428571428571,1.0,1.0020571428571428,1.0664285714285715,3.5364571428571434,1.0535714285714286,1.0442857142857145,2.3192,2.2471428571428573,1.0,2.0696,3.6532142857142857,1.0,4.97,1.14,3.497857142857143,1.9425,1.0042857142857142,2.636842857142857,2.821428571428571,2.096342857142857,2.71,3.901457142857143,1.1408,1.1785714285714286,1.8914285714285717,1.8571428571428568,1.7734857142857143,1.8571428571428568,2.645714285714285,3.413028571428571,1.2853714285714286,1.0,1.8571428571428568,1.0401714285714283,1.0442857142857145,1.8125,1.268571428571429,3.265714285714286,3.321428571428572,3.3121428571428573,1.668657142857143,1.7993428571428571,4.73,3.713657142857143,2.2095,1.4821428571428572,1.0089285714285714,3.2285714285714286,1.0135714285714286,1.1049285714285717,1.055157142857143,1.0,2.5109142857142857,2.7142857142857144,2.0028571428571427,1.3095714285714286,1.0,2.765714285714286,2.4732142857142856,2.645714285714285,1.8057142857142856,1.0442857142857145,1.26,1.759,2.044642857142857,2.096342857142857,4.59,2.023657142857143,1.8057142857142856,1.0942857142857143,4.3364714285714285,1.5165142857142857,3.58,1.0135714285714286,3.2285714285714286,3.0357142857142856,3.61
29-1217.00,Neurologists,2.8150000000000004,3.0892857142857144,4.380014285714285,1.345,2.7678571428571432,3.0592,1.5043714285714285,2.404742857142857,2.4732142857142856,3.1750857142857143,3.414285714285714,4.85,2.9717714285714285,1.0584857142857145,1.0,1.0,1.0336571428571428,3.6544,1.0,1.0,2.7207142857142856,2.6393714285714287,1.0,3.0713714285714286,4.221400000000001,1.0,4.31,1.05,3.75,1.6432857142857142,1.0,3.533771428571429,2.928571428571429,2.445,3.65,4.610285714285714,1.25,1.32,1.9657142857142855,2.0342857142857143,1.8728571428571428,1.7734857142857143,2.98,4.101357142857143,2.4017714285714287,1.0,2.023657142857143,1.0678571428571428,1.0178571428571428,1.3008,1.32,3.553571428571428,3.4375,3.439128571428572,3.0336,1.6089142857142855,4.17,3.669642857142857,3.819057142857143,1.4435714285714285,1.0,3.451428571428571,1.0,1.0923714285714283,1.029,1.0020571428571428,2.889142857142857,2.6185714285714288,1.9085714285714288,1.8883,1.0,2.9522285714285714,2.6185714285714288,2.6950857142857143,2.211428571428572,1.0,1.12,2.0105714285714287,2.1492,2.1635714285714283,4.82,2.2471428571428573,1.6875,1.147857142857143,4.234857142857143,1.7385714285714284,4.04,1.0020571428571428,3.282057142857143,2.8514285714285714,4.49
29-1218.00,Obstetricians and Gynecologists,2.894285714285714,3.117142857142857,4.521700000000001,1.4179428571428572,2.3857142857142857,2.7142857142857144,2.3224857142857145,2.5185142857142857,2.596342857142857,3.414285714285714,3.265714285714286,4.73,2.554,1.1693714285714285,1.0,1.0,1.0,3.5257142857142862,1.0407142857142857,1.268571428571429,2.044642857142857,2.023657142857143,1.0,2.496428571428572,3.8175,1.0,5.0,1.02,3.69,2.582385714285714,1.0,2.9532285714285718,2.821428571428571,2.3392857142857144,2.95,4.365714285714285,1.268571428571429,1.36,1.9077714285714285,1.7200000000000002,1.75,1.7734857142857143,2.7142857142857144,3.3908,1.9352,1.0,1.7200000000000002,1.2622,1.1785714285714286,1.7242857142857142,1.32,3.2285714285714286,3.321428571428572,3.271428571428572,2.255057142857143,1.9865142857142857,4.34,4.359999999999999,3.6790285714285713,1.1257142857142857,1.0089285714285714,3.4375,1.0,1.1622857142857144,1.1290714285714285,1.1734857142857142,2.603,2.6696428571428568,1.9449142857142856,1.355142857142857,1.0,2.765714285714286,2.5428571428571427,2.645714285714285,1.8571428571428568,1.0,1.76,1.4165,1.9842857142857144,1.8571428571428568,4.93,2.524285714285714,1.8571428571428568,1.0271428571428571,4.166142857142858,1.822857142857143,4.46,1.0803571428571428,3.321428571428572,3.005714285714286,3.54
29-1221.00,"Pediatricians, General",2.765714285714286,2.9522285714285714,4.555985714285714,1.4821428571428572,1.8914285714285717,2.765714285714286,1.0919285714285714,2.3811142857142857,2.19,3.0892857142857144,3.005714285714286,4.57,1.9597714285714285,1.0693,1.0,1.0,1.0,4.061028571428571,1.0020571428571428,1.0,1.9842857142857144,1.9657142857142855,1.0,2.251428571428572,3.3953714285714285,1.0,4.32,1.0,3.8125,1.754285714285714,1.0,2.1628,3.0335714285714284,2.044642857142857,3.23,4.072571428571429,1.1792,1.16,1.8057142857142856,1.7200000000000002,1.5677714285714286,1.8057142857142856,2.7142857142857144,2.75,1.504,1.0,1.7200000000000002,1.0370857142857144,1.0,1.9722285714285717,1.1734857142857142,3.857142857142857,3.7714285714285714,2.2296,1.8594285714285717,1.3401999999999998,4.48,3.377142857142857,1.927,1.1257142857142857,1.0,3.2285714285714286,1.0,1.213328571428571,1.0582857142857145,1.0020571428571428,1.3417142857142856,2.765714285714286,2.044642857142857,1.3654857142857142,1.0,2.912857142857143,2.5,2.7142857142857144,1.8057142857142856,1.0,1.34,1.5964285714285715,1.8057142857142856,2.071428571428571,4.62,2.0,1.8571428571428568,1.0803571428571428,4.143314285714286,1.6171428571428572,4.11,1.0135714285714286,3.321428571428572,3.1750857142857143,3.5
29-1222.00,"Physicians, Pathologists",3.0357142857142856,2.877142857142857,2.218257142857143,1.2857142857142856,2.6185714285714288,2.98,1.9092857142857145,1.7990857142857142,2.0,3.0592,3.282057142857143,4.36,2.0619428571428573,1.5949714285714287,1.0,1.0,1.0664285714285715,3.0726,1.0089285714285714,1.0089285714285714,2.6696428571428568,2.06,1.0,1.6958285714285717,3.790857142857142,1.01,4.58,1.01,4.15,2.504642857142857,1.0,2.9823,2.954285714285714,2.1357142857142857,3.99,3.837828571428571,1.6665142857142858,1.7200000000000002,2.096342857142857,1.8914285714285717,1.8914285714285717,1.6875,2.4285714285714284,3.2974,2.175428571428572,1.0,1.8571428571428568,1.2674,1.1785714285714286,1.231428571428571,1.3785714285714286,3.497857142857143,3.34,3.1053714285714284,1.9793714285714288,1.5811000000000002,2.31,3.7764285714285712,2.7639285714285715,1.7200000000000002,1.0357142857142856,3.6092857142857135,1.0,1.3298714285714286,1.36,1.0,2.0395857142857143,2.7142857142857144,1.9449142857142856,1.4832,1.0,2.9008000000000003,2.6950857142857143,2.571428571428571,2.1357142857142857,1.0,1.04,1.624428571428571,2.0342857142857143,2.0342857142857143,4.78,2.2471428571428573,1.6875,1.1785714285714286,4.199114285714286,1.9842857142857144,3.32,1.0135714285714286,3.282057142857143,3.265714285714286,3.61
29-1223.00,Psychiatrists,2.877142857142857,3.585714285714286,4.303771428571428,1.394285714285714,2.6950857142857143,2.748571428571428,1.0984285714285715,1.9137571428571427,2.596342857142857,3.145,3.0592,4.4,2.4015142857142857,1.0252,1.0,1.0,1.0,3.9617142857142857,1.1785714285714286,1.0,2.044642857142857,2.3192,1.0,2.1990000000000003,3.6925714285714286,1.0,4.99,1.04,3.117142857142857,1.3359571428571428,1.0,2.9135714285714287,2.894285714285714,2.571428571428571,3.09,4.199885714285715,1.0885714285714283,1.0664285714285715,1.75,1.7734857142857143,1.51,1.8571428571428568,2.765714285714286,2.9414857142857143,1.4318,1.0,1.6063428571428573,1.0377142857142858,1.0135714285714286,2.125,1.0664285714285715,3.56,3.2935714285714286,2.621714285714286,2.2085714285714286,1.243842857142857,3.67,3.091428571428572,3.023,1.0336571428571428,1.0,3.2285714285714286,1.0,1.0362428571428572,1.0024428571428572,1.22,1.9831,2.6950857142857143,1.872228571428572,1.5845714285714283,1.0,3.0335714285714284,2.7142857142857144,2.7142857142857144,1.8571428571428568,1.0,1.01,1.3131714285714289,2.086428571428572,2.1635714285714283,4.91,2.125,1.7385714285714284,1.0,3.960157142857143,1.1885714285714286,3.24,1.0,3.145,3.1750857142857143,4.4
29-1224.00,Radiologists,2.748571428571428,3.0335714285714284,4.455357142857142,1.4285714285714286,2.6185714285714288,2.821428571428571,2.1687000000000003,2.077,2.125,3.1750857142857143,3.2308,4.32,2.308114285714286,1.4706142857142857,1.0,1.0442857142857145,1.0885714285714283,3.4576,1.0089285714285714,1.1734857142857142,2.8514285714285714,1.9285714285714288,1.0,2.368042857142857,3.8437857142857146,1.0,4.52,1.04,3.5,2.516114285714285,1.0,3.1919857142857144,2.894285714285714,2.2471428571428573,3.75,4.029400000000001,1.1607142857142858,1.268571428571429,1.8914285714285717,1.8914285714285717,1.8057142857142856,1.8571428571428568,2.821428571428571,3.5613428571428574,1.4701714285714285,1.0,1.8914285714285717,1.4041142857142856,1.8057142857142856,1.0885714285714283,2.023657142857143,3.414285714285714,3.414285714285714,3.3028571428571425,2.0788,1.6447857142857143,3.59,3.5,3.0273142857142856,1.9085714285714288,1.1885714285714286,3.377142857142857,1.0442857142857145,1.589,1.3416,1.0664285714285715,2.6809,2.4732142857142856,1.9285714285714288,1.238,1.0,2.9732142857142856,2.6185714285714288,2.4971428571428573,2.096342857142857,1.0,1.2,1.3076285714285714,1.9657142857142855,1.9285714285714288,4.94,2.2928571428571427,1.7734857142857143,1.231428571428571,4.347357142857143,2.0028571428571427,3.82,1.3008,3.4722285714285714,3.0592,3.35
29-1229.01,Allergists and Immunologists,2.98,2.782857142857143,4.154171428571429,1.32,2.3192,2.765714285714286,1.0562285714285715,1.956728571428572,2.0,2.8363428571428573,3.205357142857143,4.44,2.766728571428572,1.0454571428571429,1.0,1.0,1.0271428571428571,3.4746428571428574,1.0206285714285714,1.0442857142857145,2.205357142857143,2.524285714285714,1.0,2.426028571428572,3.7104571428571433,1.06,4.81,1.27,3.2285714285714286,1.7981714285714283,1.0,2.2881142857142858,3.005714285714286,2.4035714285714285,3.54,4.1428,1.25,1.3392000000000002,1.7734857142857143,2.0,1.75,1.8057142857142856,2.765714285714286,3.2792,1.7574999999999998,1.0,1.8914285714285717,1.0099,1.0,1.0271428571428571,1.3008,3.321428571428572,3.0335714285714284,3.3144,2.0141714285714283,1.4021714285714286,4.49,3.625,2.8966857142857143,1.2036571428571428,1.0,3.375,1.0,1.0938857142857144,1.0456,1.0020571428571428,1.8137714285714288,2.596342857142857,2.1677714285714287,1.3799428571428571,1.0,2.7142857142857144,2.607142857142857,2.5428571428571427,1.9285714285714288,1.0,1.29,1.4907428571428571,2.0028571428571427,2.1357142857142857,4.8,2.4732142857142856,1.8571428571428568,1.0357142857142856,3.7102857142857135,1.6364285714285711,4.08,1.0442857142857145,3.265714285714286,2.821428571428571,4.55
